participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC
1,136.2154538873264,"[2.3836536577699317, 0.0036816049179985337]",[0.11135677 0.01526211],276.4309077746528,283.47382961037727
2,142.62424026509075,"[1.407012395803219, 0.892169926145539]",[1.5847658  0.67054079],289.2484805301815,296.291402365906
3,165.4255324034993,"[2.581511683762541, 0.2248664352161468]",[0.11679732 0.0423036 ],334.8510648069986,341.89398664272306
4,149.2904620773473,"[0.2833564276176277, 0.8584798451280596]",[0.1657199  0.03359467],302.5809241546946,309.6238459904191
5,102.97462944290515,"[3.326525021621428, 0.2770234533058669]",[0.27865534 0.03558189],209.9492588858103,216.9921807215348
6,143.1490300803421,"[0.41199705973131795, 0.22228706571206266]",[0.06743125 0.00616807],290.2980601606842,297.3409819964087
7,162.47635404730465,"[0.18074096974033987, 0.23208905137246502]",[0.37753828 0.12599878],328.9527080946093,335.9956299303338
8,172.95391380318378,"[0.04435014422890705, 0.2240038453911751]",[0.0124082 0.0001   ],349.90782760636756,356.95074944209205
9,80.06847871192224,"[1.5286874809780329, 0.7050757786297654]",[0.2260811  0.02370126],164.13695742384448,171.17987925956896
10,140.7713220616179,"[4.851520687414177, 0.12013248415805983]",[1.44856769e-01 1.00000000e-04],285.5426441232358,292.5855659589603
11,110.68978493401495,"[4.674192534207012, 0.2174444081343202]",[0.07673813 0.0001    ],225.3795698680299,232.4224917037544
12,124.5133760711756,"[2.5006376802316126, 0.4750394337733033]",[0.71149397 0.16671956],253.0267521423512,260.0696739780757
13,44.66871624143112,"[1.5642577066587544, 0.20301491294643403]",[0.69082465 0.0660604 ],93.33743248286224,100.38035431858674
14,172.48303166209692,"[0.6602247930595712, 0.9827437522301786]",[0.07477498 0.05803656],348.96606332419384,356.0089851599183
15,107.67542086432573,"[2.688491107061794, 0.5142355946991696]",[0.27541455 0.03954578],219.35084172865146,226.39376356437594
16,172.95082001359376,"[0.1409283945734514, 0.35925878844068543]",[0.01101746 0.00515512],349.9016400271875,356.944561862912
17,166.38960113853835,"[3.7434750661059017, 0.0878471141623733]",[0.47361281 0.17139616],336.7792022770767,343.8221241128012
18,168.4532619620485,"[0.20856121656051202, 0.08872949204135883]",[0.1636604  0.08012778],340.906523924097,347.94944575982146
19,62.69127775201962,"[3.901998249426567, 0.22225881926352073]",[1.32372487e-01 1.00000000e-04],129.38255550403926,136.42547733976375
20,170.88135490179405,"[0.2700336084262405, 0.3121094179487637]",[0.02972661 0.00998001],345.7627098035881,352.8056316393126
21,113.84915545400828,"[0.13149307939057486, 0.15777132612294514]",[0.3360734  0.07810203],231.69831090801657,238.74123274374105
22,153.65896310470944,"[2.235683057380083, 0.5714819921862121]",[2.91179937 0.91203882],311.3179262094189,318.36084804514337
23,52.04871512106496,"[3.3741446192242663, 0.38736293619597145]",[0.57044438 0.06333495],108.09743024212992,115.1403520778544
24,55.47636618970088,"[4.340255676716683, 0.43124898809281287]",[4.9999     0.82167157],114.95273237940177,121.99565421512625
25,136.92670433278636,"[0.45112326440158773, 0.29660016136646467]",[2.50694376 0.78057462],277.8534086655727,284.8963305012972
