participant_id,best_initial_guess,best_parameters,EV_Gau,EV_Dir,EV,best_weight,best_obj_weight,total_nll,AIC,BIC
1,"[2.330099369810584, 0.44069908137944663, 0.4808465406437212]",[2.3515277  0.38534134 0.20756158],[0.75805816 0.37999994 0.80770758 0.31786238],[0.31354353 0.22881882 0.22881882 0.22881882],[0.5 0.5 0.5 0.5],"[0.25067339865305155, 0.13876949326540428, 0.3207950119215743, 0.25067339865305155, 0.27227778374580025, 0.4057576628853057, 0.4453772343468433, 0.446994267049057, 0.6091634374805508, 0.5556546799747022, 0.5253620437524016, 0.3365391925115664, 0.4581282128307015, 0.33707366976299136, 0.43000254907131363, 0.29219804928111714, 0.40595067400938806, 0.27686265134477084, 0.38236578842629104, 0.36892507588959483, 0.358360707938854, 0.34217925163251955, 0.33490862656053416, 0.32978411722008566, 0.3209661098232686, 0.30848535191720705, 0.24995476951612422, 0.3036535959589753, 0.24478716018051366, 0.3031732375742301, 0.2642731753248456, 0.29846639681310405, 0.29447056408599626, 0.2928839299858017, 0.25384237855184066, 0.285620972326593, 0.2852126182927637, 0.2887178520933652, 0.2550043578198101, 0.2812323292356086, 0.28161343558988694, 0.28180131688657395, 0.247861573452544, 0.2526556857940637, 0.273463816203664, 0.2515735130244791, 0.28296113835697695, 0.282868917846728, 0.2877364111016523, 0.28857431340364814, 0.2687941995623998, 0.2716506845909293, 0.24579407526380515, 0.2664664273113126, 0.2663694384435159, 0.23917365780956348, 0.2650886755738363, 0.24148961964990606, 0.2628816596738285, 0.22918512039216388, 0.23382182716296193, 0.23710344355123253, 0.2401464456366103, 0.23795085284280468, 0.25472847475012966, 0.2574838083725339, 0.22506985959734688, 0.25277695144944284, 0.25344054890498735, 0.2548596203061528, 0.2509845395660627, 0.25175646587674827, 0.2466395047532011, 0.22218157769798444, 0.2451409332039761, 0.24710907218969477, 0.22337859687499423, 0.23857100670409898, 0.23694634249563737, 0.232798819867301, 0.22754040718026014, 0.2260452431168328, 0.2247143289594559, 0.22835691673165118, 0.22558908335344144, 0.2284292415756042, 0.22565161570328104, 0.22808608869746505, 0.2261682564767635, 0.22650791478598015, 0.22477257229974187, 0.223302064558665, 0.21542265682692838, 0.2189036761212137, 0.21921390075035097, 0.21772428067867, 0.21906790338823726, 0.2224270968677682, 0.21358224193404668, 0.2114921055818291, 0.21258878842745338, 0.21346282010460516, 0.21333493724321445, 0.20919532263281918, 0.20826602813535522, 0.20796157747855332, 0.21150634791622908, 0.20683555481394594, 0.20811656143560073, 0.20605409238597497, 0.20507496412000156, 0.2045049440033577, 0.21414051764730166, 0.2021856470770956, 0.20392907088884482, 0.2123411241794598, 0.2134841223541306, 0.21560589341033273, 0.2007080672267923, 0.20853884195129316, 0.20517159193493217, 0.20272069268526577, 0.208263154137535, 0.20272926580037273, 0.20649170902636657, 0.21017419449080654, 0.20213014517194866, 0.20488137369816278, 0.201220900230335, 0.2033538611347334, 0.20320520952126092, 0.2044284833832238, 0.20061442292954804, 0.2008263092075273, 0.20110829983240397, 0.2026842911866587, 0.20423347699064576, 0.1957628830793079, 0.19782247340085696, 0.20389439584125174, 0.20305725368728827, 0.20448493107717336, 0.2014011771933317, 0.19419442517254945, 0.20107298620198025, 0.20026036661255187, 0.2030075904265154, 0.2022987634936667, 0.2032646962553581, 0.2042000147582884, 0.21167123319377212, 0.1813886928034679, 0.1813886928034679, 0.2190388497663711, 0.18795357317963104, 0.2190388497663711, 0.1813886928034679, 0.21167123319377212, 0.2190388497663711, 0.2190388497663711, 0.1813886928034679, 0.18795357317963104, 0.2190388497663711, 0.21167123319377212, 0.1813886928034679, 0.21167123319377212, 0.18795357317963104, 0.21167123319377212, 0.18795357317963104, 0.18795357317963104, 0.21167123319377212, 0.2190388497663711, 0.21167123319377212, 0.1813886928034679, 0.18795357317963104, 0.18795357317963104, 0.1813886928034679, 0.2190388497663711, 0.1813886928034679, 0.18795357317963104, 0.18795357317963104, 0.2190388497663711, 0.1813886928034679, 0.2190388497663711, 0.21167123319377212, 0.21167123319377212, 0.21167123319377212, 0.2190388497663711, 0.18795357317963104, 0.1813886928034679, 0.21167123319377212, 0.2190388497663711, 0.18795357317963104, 0.1813886928034679, 0.2190388497663711, 0.21167123319377212, 0.21167123319377212, 0.2190388497663711, 0.21167123319377212, 0.2190388497663711, 0.2190388497663711, 0.1813886928034679, 0.18795357317963104, 0.1813886928034679, 0.18795357317963104, 0.1813886928034679, 0.18795357317963104, 0.21167123319377212, 0.1813886928034679, 0.18795357317963104, 0.1813886928034679, 0.18795357317963104, 0.21167123319377212, 0.18795357317963104, 0.21167123319377212, 0.21167123319377212, 0.18795357317963104, 0.1813886928034679, 0.2190388497663711, 0.2190388497663711, 0.1813886928034679, 0.21167123319377212, 0.18795357317963104, 0.2190388497663711, 0.18795357317963104, 0.2190388497663711, 0.1813886928034679, 0.21167123319377212, 0.1813886928034679, 0.2190388497663711, 0.1813886928034679, 0.2190388497663711, 0.18795357317963104, 0.2190388497663711, 0.1813886928034679, 0.21167123319377212, 0.21167123319377212, 0.21167123319377212, 0.18795357317963104, 0.18795357317963104, 0.1813886928034679, 0.2190388497663711, 0.2190388497663711, 0.1813886928034679, 0.18795357317963104, 0.21167123319377212, 0.1813886928034679, 0.18795357317963104, 0.2190388497663711, 0.21167123319377212]","[0.5608618220806182, 0.3808685143646192, 0.6432650650374183, 0.5608618220806182, 0.5882142108477894, 0.7227519281492449, 0.754047689214858, 0.7552593084281543, 0.8561262437842544, 0.8268162783825167, 0.8086434752779467, 0.6594691179339897, 0.7634709719018926, 0.6600062655899734, 0.7422782664249549, 0.611815968146669, 0.7229122894703309, 0.5937782791597064, 0.7026952969762518, 0.6905845368507947, 0.6807451333986141, 0.6650958397721518, 0.6578252617768205, 0.6526080125446178, 0.6434452181863964, 0.6300600699772652, 0.5599184170420938, 0.6247419630362099, 0.5530678706734905, 0.6242089851437628, 0.5783025184947304, 0.6189450836825824, 0.6144164485050515, 0.6126027564590029, 0.5649954401194055, 0.6041857107054586, 0.6037067973453915, 0.6077979181805989, 0.5665003628421726, 0.5990065502860614, 0.5994591363179471, 0.5996820569232713, 0.5571576829965418, 0.5634525684346172, 0.5896613326124475, 0.5620403240211864, 0.6010552740598885, 0.6009462686709431, 0.6066569316415125, 0.607631262775863, 0.5839319376752882, 0.5874468498666686, 0.5544119541239406, 0.5810437092115973, 0.5809228987035983, 0.5454911636132492, 0.5793240196792823, 0.5486343687983369, 0.5765532693785477, 0.5316492082507619, 0.5381330954845697, 0.5426606674612419, 0.5468144038566105, 0.5438216758796608, 0.5661435757418964, 0.5696924962448994, 0.5258076582398535, 0.563610507706064, 0.5644736776941603, 0.566313220619832, 0.5612695887352616, 0.5622794329128001, 0.555537002858768, 0.5216580278990144, 0.5535406196369692, 0.556160511101146, 0.5233828300510355, 0.5446692277615964, 0.5424450629946418, 0.536711337114224, 0.5293244661135251, 0.5271996836566419, 0.5252990950745257, 0.5304802114239325, 0.5265492543789541, 0.5305824291238748, 0.5266384784894759, 0.5300972211189223, 0.52737491116297, 0.5278583555171685, 0.5253824510662611, 0.5232727672449353, 0.5117831388995416, 0.5168980165881553, 0.5173508386397668, 0.5151720233977025, 0.5171377933100352, 0.522012383077202, 0.5090535885294329, 0.5059321590925364, 0.5075728228876882, 0.5088758612447214, 0.5086854591562929, 0.502475445717136, 0.5010688230800172, 0.5006069825129668, 0.5059535066859701, 0.4988944971593858, 0.5008421499522197, 0.4977019867839801, 0.4962031408340705, 0.4953281396264544, 0.5098834423050792, 0.4917494705856719, 0.49444234116437524, 0.5072028658240983, 0.5089075693886741, 0.5120539361673233, 0.48945398802739254, 0.5014822476935384, 0.49635129141791573, 0.49257768627072773, 0.5010644656646549, 0.4925909439558273, 0.4983701980891831, 0.5039521074040556, 0.49166346617266404, 0.49590617247226937, 0.4902520778643583, 0.49355573865869456, 0.49332631654737724, 0.4952106341855009, 0.48930809617380067, 0.48963813126708927, 0.49007697107009024, 0.49252138951892954, 0.49491080091599593, 0.48168182619085825, 0.48493570746594966, 0.49438894630362973, 0.49309784687755914, 0.4952973866662922, 0.4905322820338625, 0.47918749618649153, 0.490022039631856, 0.48875605412994344, 0.4930211309567919, 0.49192470001006405, 0.4934181403226878, 0.4948593298312855, 0.5062005722918055, 0.45827658244593744, 0.45827658244593744, 0.5170953841439617, 0.46911984327003514, 0.5170953841439617, 0.45827658244593744, 0.5062005722918055, 0.5170953841439617, 0.5170953841439617, 0.45827658244593744, 0.46911984327003514, 0.5170953841439617, 0.5062005722918055, 0.45827658244593744, 0.5062005722918055, 0.46911984327003514, 0.5062005722918055, 0.46911984327003514, 0.46911984327003514, 0.5062005722918055, 0.5170953841439617, 0.5062005722918055, 0.45827658244593744, 0.46911984327003514, 0.46911984327003514, 0.45827658244593744, 0.5170953841439617, 0.45827658244593744, 0.46911984327003514, 0.46911984327003514, 0.5170953841439617, 0.45827658244593744, 0.5170953841439617, 0.5062005722918055, 0.5062005722918055, 0.5062005722918055, 0.5170953841439617, 0.46911984327003514, 0.45827658244593744, 0.5062005722918055, 0.5170953841439617, 0.46911984327003514, 0.45827658244593744, 0.5170953841439617, 0.5062005722918055, 0.5062005722918055, 0.5170953841439617, 0.5062005722918055, 0.5170953841439617, 0.5170953841439617, 0.45827658244593744, 0.46911984327003514, 0.45827658244593744, 0.46911984327003514, 0.45827658244593744, 0.46911984327003514, 0.5062005722918055, 0.45827658244593744, 0.46911984327003514, 0.45827658244593744, 0.46911984327003514, 0.5062005722918055, 0.46911984327003514, 0.5062005722918055, 0.5062005722918055, 0.46911984327003514, 0.45827658244593744, 0.5170953841439617, 0.5170953841439617, 0.45827658244593744, 0.5062005722918055, 0.46911984327003514, 0.5170953841439617, 0.46911984327003514, 0.5170953841439617, 0.45827658244593744, 0.5062005722918055, 0.45827658244593744, 0.5170953841439617, 0.45827658244593744, 0.5170953841439617, 0.46911984327003514, 0.5170953841439617, 0.45827658244593744, 0.5062005722918055, 0.5062005722918055, 0.5062005722918055, 0.46911984327003514, 0.46911984327003514, 0.45827658244593744, 0.5170953841439617, 0.5170953841439617, 0.45827658244593744, 0.46911984327003514, 0.5062005722918055, 0.45827658244593744, 0.46911984327003514, 0.5170953841439617, 0.5062005722918055]",107.74199531201907,221.48399062403814,232.04837337762487
2,"[2.5857031227861915, 0.7922140690882694, 0.3093609697384317]",[2.42599585 0.28510856 0.9999    ],[0.77260381 0.32967959 0.84326472 0.36304043],[0.36669192 0.21110269 0.21110269 0.21110269],[0.5 0.5 0.5 0.5],"[0.9999216934355023, 0.9999216934355023, 0.9999077799698408, 0.9999301591877184, 0.9999435437958771, 0.9999315371892333, 0.9999328128349356, 0.9999175368921961, 0.9993714084246652, 0.9999229192418682, 0.99992526714013, 0.9999256774121857, 0.9998784509776509, 0.9999303367712447, 0.9999301188823116, 0.9999003882259965, 0.9998977683418296, 0.9999254776043717, 0.999925980971368, 0.9998980519959708, 0.9998941864694001, 0.9998927128407453, 0.9999210156882975, 0.9999067623095564, 0.9999403258673047, 0.9999072002023639, 0.9998983438651883, 0.999898826079636, 0.9998999902764171, 0.9998935734237998, 0.9999009884666864, 0.9999398247242072, 0.9998936733636925, 0.9999382976855408, 0.999940519370961, 0.999942198273666, 0.9999431786695954, 0.9998978323057406, 0.9999393395290281, 0.9999387391925625, 0.9998954708022388, 0.9999289137688269, 0.9998888895476811, 0.9999322313779709, 0.999888540618937, 0.9998862948073347, 0.9998724725164854, 0.9998705703257272, 0.9998759747190035, 0.9998817924740554, 0.9999325688235986, 0.9998750644049844, 0.9999237464991445, 0.9999256286177668, 0.9999190339846434, 0.9999180947068737, 0.999921123307079, 0.9998900068639965, 0.999884822465, 0.999887232406804, 0.9999085540947987, 0.999878401928683, 0.9999072376654616, 0.9999062918199397, 0.9998815494670371, 0.9998845057103112, 0.9999011563456938, 0.9998816062530947, 0.9998854999397464, 0.9998812179846283, 0.9998886811618977, 0.9999004587699439, 0.9998810575506485, 0.999885644138528, 0.9998815916117885, 0.999880423858758, 0.9998991592859229, 0.9998978225665779, 0.9998919432386586, 0.9998912602427626, 0.9998941982981984, 0.9998866328534325, 0.999890128035676, 0.9998802054655229, 0.9998859925061773, 0.9998800826953712, 0.9998836693456727, 0.9998880773482081, 0.999886893651075, 0.9998859787084103, 0.9998837034817378, 0.9998868257953035, 0.9998909812283315, 0.9998936896983284, 0.9998960887425422, 0.999897019252332, 0.999882497563735, 0.9998860040534371, 0.9998828450589711, 0.9998862273402065, 0.999891033748298, 0.9998832695362624, 0.999880106924124, 0.9998771255190287, 0.9998798051766337, 0.9998777949929918, 0.9998754408673649, 0.999879205484143, 0.9998756722425005, 0.9998794021420727, 0.9998843310368225, 0.9998737585522688, 0.9998734060005006, 0.9998718002381605, 0.9998712742038599, 0.9998707674879436, 0.9998700212518496, 0.9998690476600638, 0.99987305264779, 0.9998682365307215, 0.9998721327172697, 0.9998780731829173, 0.999868360656079, 0.9998672961249895, 0.9998656212416865, 0.9998651298254467, 0.9998656492669167, 0.9998698163125364, 0.9998646194599391, 0.999866948762991, 0.9998733082185877, 0.9998670175843904, 0.999863431804688, 0.9998623115498821, 0.9998676325513476, 0.9998718447942476, 0.9998765900585516, 0.9998654385563277, 0.9998679110429627, 0.9998689742918677, 0.9998616032767306, 0.9998619078181491, 0.9998687635189916, 0.9998717709998127, 0.9998707048384217, 0.9998695081161765, 0.9998680312703272, 0.9998720834557115, 0.9998612107066294, 0.9998675108890085, 0.9998751340135253, 0.9998711235661686, 0.9998692516353425, 0.9998692516353425, 0.9998692516353425, 0.9998711235661686, 0.9998650522831867, 0.9998751340135253, 0.9998650522831867, 0.9998751340135253, 0.9998751340135253, 0.9998650522831867, 0.9998711235661686, 0.9998692516353425, 0.9998650522831867, 0.9998711235661686, 0.9998692516353425, 0.9998711235661686, 0.9998650522831867, 0.9998751340135253, 0.9998711235661686, 0.9998751340135253, 0.9998650522831867, 0.9998692516353425, 0.9998692516353425, 0.9998711235661686, 0.9998751340135253, 0.9998692516353425, 0.9998751340135253, 0.9998692516353425, 0.9998711235661686, 0.9998650522831867, 0.9998650522831867, 0.9998751340135253, 0.9998650522831867, 0.9998711235661686, 0.9998692516353425, 0.9998711235661686, 0.9998650522831867, 0.9998751340135253, 0.9998692516353425, 0.9998650522831867, 0.9998692516353425, 0.9998692516353425, 0.9998711235661686, 0.9998650522831867, 0.9998751340135253, 0.9998751340135253, 0.9998650522831867, 0.9998751340135253, 0.9998711235661686, 0.9998692516353425, 0.9998650522831867, 0.9998692516353425, 0.9998711235661686, 0.9998711235661686, 0.9998751340135253, 0.9998751340135253, 0.9998650522831867, 0.9998711235661686, 0.9998650522831867, 0.9998711235661686, 0.9998711235661686, 0.9998751340135253, 0.9998751340135253, 0.9998692516353425, 0.9998692516353425, 0.9998650522831867, 0.9998650522831867, 0.9998650522831867, 0.9998711235661686, 0.9998711235661686, 0.9998751340135253, 0.9998711235661686, 0.9998692516353425, 0.9998751340135253, 0.9998692516353425, 0.9998692516353425, 0.9998751340135253, 0.9998650522831867, 0.9998751340135253, 0.9998751340135253, 0.9998650522831867, 0.9998711235661686, 0.9998650522831867, 0.9998650522831867, 0.9998711235661686, 0.9998692516353425, 0.9998650522831867, 0.9998751340135253, 0.9998711235661686, 0.9998650522831867, 0.9998711235661686, 0.9998711235661686, 0.9998751340135253, 0.9998692516353425, 0.9998692516353425, 0.9998692516353425, 0.9998751340135253, 0.9998692516353425]","[0.5608618220806182, 0.5608618220806182, 0.5202640487796006, 0.588818148156043, 0.6391896086521872, 0.5936345560453299, 0.5981639650710807, 0.5480851087183045, 0.1372003413954334, 0.5647443111256666, 0.5723328627613444, 0.5736798643273424, 0.4513867999781789, 0.5894344494813518, 0.5886784481415123, 0.5009975508673326, 0.49450686163768476, 0.573023066116969, 0.5746805946904855, 0.4952014783024306, 0.48590023351304384, 0.4824457009046988, 0.5587380236727557, 0.5175240469029874, 0.6263083622089901, 0.5186995076129756, 0.49591825170895243, 0.4971070315890629, 0.5000006910438761, 0.48445711982179174, 0.5025086884706382, 0.6243488747650838, 0.4846917940663098, 0.6184529746247427, 0.6270682633439997, 0.6337396374420198, 0.6377014387001738, 0.49466332726947365, 0.6224633890786343, 0.6201461615184664, 0.4889516048544344, 0.584531881532689, 0.47370785054965664, 0.5960908565690979, 0.4729261319515773, 0.4679558339409765, 0.43952519761210473, 0.4358807619677952, 0.4463969683524516, 0.45829964210845986, 0.597292221581125, 0.4445902366939555, 0.5673949935085022, 0.5735193308794754, 0.5526193731492699, 0.5497658474998508, 0.5590741847555917, 0.4762284931095428, 0.4647536299015904, 0.47001811719574854, 0.5223678477056376, 0.45128688049556387, 0.518800319904457, 0.5162670063785487, 0.4577897828002077, 0.4640704374355548, 0.5029329651282742, 0.45790882551736317, 0.46622161347119434, 0.4570961169960292, 0.4732406853477498, 0.5011746776005197, 0.4567611442862533, 0.46653526759857117, 0.45787812648240594, 0.455442833199663, 0.49793180344770993, 0.49463949738083984, 0.48066102135672045, 0.47908819866061897, 0.4859281631214861, 0.46869728927418325, 0.476503466834048, 0.454990256437808, 0.4672947636695859, 0.45473623422300036, 0.46227613822705915, 0.47189222572462863, 0.46927091846364355, 0.46726463535695956, 0.46234910062928286, 0.469121533386325, 0.4784486329515049, 0.4847301719185469, 0.4904334271571932, 0.4926818113994236, 0.45978545669136606, 0.4673199808407298, 0.4605212720250617, 0.4678081351994441, 0.4785688904134985, 0.4614232966471353, 0.4547863431755427, 0.4487021204800023, 0.4541630673142439, 0.45005411874329687, 0.44533563852344477, 0.45292942639640876, 0.4457950063462954, 0.4533332368337283, 0.4636945511975333, 0.44202385026857854, 0.4413360521953196, 0.4382302284595367, 0.4372222682383657, 0.436255698696125, 0.43483999435528453, 0.43300671991309425, 0.4406488354788954, 0.4314911225057037, 0.438869707996424, 0.4506183201326724, 0.431722363305011, 0.42974719597259897, 0.42667587763862636, 0.4257830532505374, 0.42672690782555933, 0.4344528049234287, 0.42485974697653794, 0.42910659277248697, 0.4411456670336957, 0.4292333611222342, 0.4227265705465995, 0.420733988502072, 0.4303694572438674, 0.4383158180597166, 0.44762659296474844, 0.42634353087477933, 0.4308859257828908, 0.4328691935123748, 0.41948385419475137, 0.42002047227046013, 0.4324745917312803, 0.43817408148575715, 0.4361364903343235, 0.4338718292910789, 0.4311092731429188, 0.4387748421907241, 0.41879414407934745, 0.4301442201754564, 0.44472787471922226, 0.4369344772053239, 0.4333895247182725, 0.4333895247182725, 0.4333895247182725, 0.4369344772053239, 0.4256425125383406, 0.44472787471922226, 0.4256425125383406, 0.44472787471922226, 0.44472787471922226, 0.4256425125383406, 0.4369344772053239, 0.4333895247182725, 0.4256425125383406, 0.4369344772053239, 0.4333895247182725, 0.4369344772053239, 0.4256425125383406, 0.44472787471922226, 0.4369344772053239, 0.44472787471922226, 0.4256425125383406, 0.4333895247182725, 0.4333895247182725, 0.4369344772053239, 0.44472787471922226, 0.4333895247182725, 0.44472787471922226, 0.4333895247182725, 0.4369344772053239, 0.4256425125383406, 0.4256425125383406, 0.44472787471922226, 0.4256425125383406, 0.4369344772053239, 0.4333895247182725, 0.4369344772053239, 0.4256425125383406, 0.44472787471922226, 0.4333895247182725, 0.4256425125383406, 0.4333895247182725, 0.4333895247182725, 0.4369344772053239, 0.4256425125383406, 0.44472787471922226, 0.44472787471922226, 0.4256425125383406, 0.44472787471922226, 0.4369344772053239, 0.4333895247182725, 0.4256425125383406, 0.4333895247182725, 0.4369344772053239, 0.4369344772053239, 0.44472787471922226, 0.44472787471922226, 0.4256425125383406, 0.4369344772053239, 0.4256425125383406, 0.4369344772053239, 0.4369344772053239, 0.44472787471922226, 0.44472787471922226, 0.4333895247182725, 0.4333895247182725, 0.4256425125383406, 0.4256425125383406, 0.4256425125383406, 0.4369344772053239, 0.4369344772053239, 0.44472787471922226, 0.4369344772053239, 0.4333895247182725, 0.44472787471922226, 0.4333895247182725, 0.4333895247182725, 0.44472787471922226, 0.4256425125383406, 0.44472787471922226, 0.44472787471922226, 0.4256425125383406, 0.4369344772053239, 0.4256425125383406, 0.4256425125383406, 0.4369344772053239, 0.4333895247182725, 0.4256425125383406, 0.44472787471922226, 0.4369344772053239, 0.4256425125383406, 0.4369344772053239, 0.4369344772053239, 0.44472787471922226, 0.4333895247182725, 0.4333895247182725, 0.4333895247182725, 0.44472787471922226, 0.4333895247182725]",143.67163547733398,293.34327095466796,303.9076537082547
