participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC
1,274.07750878715285,"[0.711808092656439, 0.04951026313497325]",[4.9999    0.9977685],552.1550175743057,558.7516523074017
2,270.71398086403906,"[4.990679377486699, 0.24751836281622927]",[0.03530016 0.0001    ],545.4279617280781,552.0245964611742
3,220.48874785800135,"[4.5778036829893, 0.9378423096557769]",[0.47151748 0.10202247],444.9774957160027,451.5741304490988
4,261.99739470298437,"[4.717527390448541, 0.0381308933382959]",[0.04093083 0.0001    ],527.9947894059687,534.5914241390648
5,237.44929984608973,"[1.9645511265981752, 0.6393185862112789]",[1.21003324 0.43986612],478.89859969217946,485.49523442527556
6,273.9053718481997,"[0.2134057623547578, 0.48330819424850635]",[0.03708716 0.01292278],551.8107436963994,558.4073784294955
7,179.94218307094744,"[4.4843212278867775, 0.10842027615979453]",[0.31320056 0.04938943],363.8843661418949,370.48100087499097
8,179.69066030573836,"[0.3649799133481981, 0.42129146257712585]",[0.36051216 0.07101064],363.3813206114767,369.9779553445728
9,261.8902263631154,"[4.894280944381199, 0.23072402638688858]",[0.71841424 0.42400224],527.7804527262308,534.3770874593268
10,234.91753813302216,"[0.7004323741625632, 0.6324046855793319]",[0.38604047 0.10409794],473.8350762660443,480.4317109991404
11,230.95127173661572,"[1.7616229527718033, 0.6923339496850555]",[0.18723364 0.03697336],465.90254347323145,472.49917820632754
12,264.54288035827517,"[0.11024748484093776, 0.388557645691168]",[0.03129531 0.00022975],533.0857607165503,539.6823954496464
13,256.4964881672091,"[4.345816353554695, 0.4153972477071957]",[0.44203855 0.17204951],516.9929763344182,523.5896110675143
14,269.32052947768426,"[0.10173061991540118, 0.09989550663631086]",[0.08364288 0.02219983],542.6410589553685,549.2376936884646
15,268.8701813383083,"[2.8025848474800528, 0.29330192879868466]",[3.2133724  0.97592375],541.7403626766167,548.3369974097127
16,247.65597306833567,"[0.9930596475845501, 0.3830245077826868]",[0.61429063 0.20380559],499.31194613667134,505.90858086976743
17,270.16434184550457,"[0.09546925909522946, 0.07046087319550132]",[0.34145001 0.19442972],544.3286836910091,550.9253184241052
18,272.78858866695333,"[4.775228329412469, 0.12261806001343653]",[0.02237551 0.0001    ],549.5771773339067,556.1738120670027
19,277.25887239407143,"[2.121043033792459, 0.01787801856384927]",[1.000e-04 9.999e-01],558.5177447881429,565.1143795212389
20,267.59125807537185,"[1.9514864775892045, 0.5197933990665219]",[1.06295523 0.61669754],539.1825161507437,545.7791508838397
21,276.13269175220853,"[2.424329934716863, 0.011335311569439758]",[0.01293536 0.0001    ],556.2653835044171,562.8620182375131
22,264.9455237885879,"[0.07012018914362791, 0.5356211777344859]",[0.05028234 0.01069196],533.8910475771758,540.4876823102718
23,263.85472828200574,"[0.5164236572662846, 0.5869105426030093]",[0.31152269 0.1475662 ],531.7094565640115,538.3060912971075
24,274.096694392499,"[4.529881331527375, 0.0950450989652253]",[0.13900848 0.08474235],552.193388784998,558.790023518094
25,182.0542745213568,"[4.633241683173898, 0.9852308832668681]",[1.28327299e-01 1.00000000e-04],368.1085490427136,374.7051837758097
26,190.233750935083,"[4.95269846967648, 0.2025305479096539]",[0.41754287 0.0625512 ],384.467501870166,391.0641366032621
27,236.94095774974855,"[0.2435046737121495, 0.07632084180576655]",[0.16128825 0.02252444],477.8819154994971,484.4785502325932
28,264.7957393203831,"[4.6742090347754255, 0.24814786688366322]",[0.29848674 0.12137562],533.5914786407662,540.1881133738623
29,259.0631426488846,"[0.17999024744901654, 0.08602024397819118]",[0.78779643 0.34381339],522.1262852977692,528.7229200308652
30,234.60983923809803,"[0.1130309225653692, 0.2877427392653873]",[0.81056342 0.23503018],473.21967847619607,479.81631320929216
31,157.2543560823424,"[0.10679762631949498, 0.1794940438569427]",[0.27347471 0.03254156],318.5087121646848,325.1053468977809
32,255.63013837666344,"[1.4252836684923536, 0.6961613542671017]",[0.04294635 0.0001    ],515.2602767533269,521.856911486423
33,272.520101289328,"[0.191371098913448, 0.06659125934639151]",[0.08649976 0.02825743],549.040202578656,555.6368373117521
34,218.04216795310802,"[1.1645744139971033, 0.4792115801154224]",[0.23362798 0.04733711],440.08433590621604,446.68097063931214
35,263.1265718805939,"[3.767403101192777, 0.2106793895788664]",[0.37563535 0.11377289],530.2531437611877,536.8497784942838
36,267.8438275681532,"[3.778052343171631, 0.051929811474672516]",[0.05486824 0.00487383],539.6876551363064,546.2842898694024
37,246.93032207868052,"[0.8785701883219023, 0.412222301045173]",[0.05693967 0.0001    ],497.86064415736104,504.45727889045713
38,275.38591816806604,"[0.12131227794842961, 0.06801832031991158]",[0.11212293 0.10532285],554.7718363361321,561.3684710692281
39,276.07658101356594,"[1.4271283361096472, 0.6506346374938664]",[4.9999     0.99861169],556.1531620271319,562.7497967602279
