participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
1,133.4488326194107,"[3.2258505913782933, 0.8154440656595486, 0.9080476680028281, 1.794740129585726, 0.26937272014475283]","[8.04282427e-01 1.96329265e-01 6.84156847e-01 1.00000000e-04
 9.99900000e-01]","[np.float64(0.7841892034224612), np.float64(0.31948988346837565), np.float64(0.6347232683994751), np.float64(0.3828208508190632)]",276.8976652388214,293.3892520715616
2,133.50122068114004,"[4.9811519077566055, 0.824958773244135, 0.7736247645071115, 2.3661700757202624, 0.0036145151487621575]","[6.19436232e-01 9.99900000e-01 9.99900000e-01 6.78174678e-01
 1.00000000e-04]","[np.float64(0.00015654391908299047), np.float64(-0.6531344354910675), np.float64(9.646033310256853e-05), np.float64(-3.402178733323586e-05)]",277.0024413622801,293.4940281950203
3,67.98227556940054,"[0.2202818037994197, 0.013476399119855393, 0.7156610921965393, 0.6512749170040565, 0.459908603393821]","[3.63910456e+00 2.53458928e-02 5.28517856e-01 1.00000000e-04
 9.99595060e-01]","[np.float64(0.8343654652957598), np.float64(0.831837051620636), np.float64(0.9223942465444669), np.float64(0.8664307270179542)]",145.96455113880108,162.45613797154127
4,135.9353982677209,"[0.5253610995212843, 0.8916446565646562, 0.8277404767991705, 0.8205673373404614, 0.9170610203497677]","[7.01511953e-01 1.00000000e-04 1.00000000e-04 6.12269061e-01
 9.64368440e-01]","[np.float64(1.849662958115354), np.float64(1.7235079479695938), np.float64(1.9688533296305484), np.float64(1.4674126081146004)]",281.8707965354418,298.362383368182
5,117.14078290088521,"[0.8017507976096594, 0.49970982698697497, 0.7472746084619873, 1.4738654536051679, 0.7549158563996496]","[8.63778288e-01 7.14042593e-01 4.05175147e-01 1.00000000e-04
 1.00000000e-04]","[np.float64(0.0006699527524678408), np.float64(4.6771154141372304e-05), np.float64(1.0918276340270803), np.float64(0.0005295677179786454)]",244.28156580177043,260.7731526345106
6,133.90600627623792,"[2.63124843461666, 0.8162265666509467, 0.07447525403975329, 0.9151967834209498, 0.9915989000467187]",[2.57517697 0.00488007 0.17493092 1.35921081 0.9999    ],"[np.float64(0.8319819825032064), np.float64(0.7829734238701744), np.float64(0.8267483103732145), np.float64(0.8170603462048139)]",277.81201255247584,294.303599385216
7,97.64144555131969,"[2.205286290699457, 0.9638525199741634, 0.12399052075254707, 2.6659903262405074, 0.5982879079938336]","[2.63293538e-01 5.12077289e-02 8.25129052e-01 1.00000000e-04
 1.00000000e-04]","[np.float64(6.817182634648892), np.float64(0.05424875792467682), np.float64(6.937367586223513), np.float64(0.04313731954808565)]",205.28289110263938,221.77447793537956
9,112.8993782458745,"[0.49787895835308, 0.6105358913774717, 0.8969625618902392, 2.047559266650463, 0.11334544317304632]","[8.04147015e-01 2.82371672e-01 5.21287769e-01 7.11448185e-01
 1.00000000e-04]","[np.float64(0.004645540926773235), np.float64(0.7752296995299224), np.float64(0.9511726741402724), np.float64(-0.10056636841707137)]",235.798756491749,252.29034332448919
10,95.59002537758663,"[4.650858635498393, 0.39057981177945583, 0.9456436977373172, 2.4722968955348357, 0.023744138435218592]","[5.78145475e-01 1.49361754e-01 3.54530016e-01 4.99990000e+00
 1.00000000e-04]","[np.float64(1.456754768113185), np.float64(-0.7118787108006083), np.float64(1.961891607641942), np.float64(-0.2032929380730807)]",201.18005075517326,217.67163758791344
11,103.45085952638433,"[1.9540106476226677, 0.18203897994243462, 0.4474667792161325, 0.9924882817742575, 0.7660565015862029]",[0.60742088 0.29479313 0.54819496 4.9999     0.56671514],"[np.float64(0.1967356832147705), np.float64(-1.7201000397805324), np.float64(1.2539733647957512), np.float64(-0.9913596546508572)]",216.90171905276867,233.39330588550885
12,136.7638307155645,"[2.5856844405431922, 0.8338739647906349, 0.2921080758487985, 1.0915230432631713, 0.7369959378983914]",[0.01889064 0.0001     0.0001     0.0001     0.0001    ],"[np.float64(39.75528065091634), np.float64(16.886850964240566), np.float64(27.83053757868305), np.float64(22.847943594010356)]",283.527661431129,300.01924826386914
13,108.62709471087574,"[0.6133885698480263, 0.7613349510758113, 0.3675763580562826, 2.8073988134810737, 0.6409513972103362]","[3.29613470e-01 1.02551959e-01 3.81838600e-01 3.50775413e+00
 1.00000000e-04]","[np.float64(1.8714837347491642), np.float64(-0.5819508829177423), np.float64(4.0923267261085545), np.float64(0.8439649632560411)]",227.25418942175148,243.74577625449166
14,117.88325921124375,"[1.1121630882900715, 0.2109264339225636, 0.4711514886436467, 1.2645204693321603, 0.9896205738108493]","[4.22153201e+00 7.88865461e-04 6.19837897e-01 4.70172650e+00
 9.99900000e-01]","[np.float64(0.5763310930249402), np.float64(0.5604766458198153), np.float64(0.5792530317933522), np.float64(0.5636464037457602)]",245.7665184224875,262.2581052552277
15,132.5043926830738,"[1.5330373464926557, 0.23701006430658764, 0.9289133949147176, 0.8493162281135119, 0.8366131590512399]","[6.09756451e-01 9.99900000e-01 9.99900000e-01 1.00000000e-04
 1.60629175e-01]","[np.float64(0.7476458064272984), np.float64(8.134425502927086e-07), np.float64(0.07950201879980678), np.float64(0.043294619849558465)]",275.0087853661476,291.5003721988878
16,126.80195506355466,"[1.8627830152955518, 0.8376316618320785, 0.46624991184271053, 1.984095533773781, 0.7575706354945834]","[4.58211631e-01 2.76882158e-01 1.00000000e-04 2.16113300e-01
 1.00000000e-04]","[np.float64(0.8061844331207301), np.float64(0.0005515194474946806), np.float64(1.4489073589682002), np.float64(6.844211767023721e-05)]",263.6039101271093,280.09549695984947
17,121.08154404183156,"[1.4408253061279468, 0.8836013004453376, 0.39252958665194865, 2.602596706554237, 0.9916628530754525]",[0.46061651 0.14899023 0.2046143  4.9999     0.9999    ],"[np.float64(0.2637888652900635), np.float64(0.5027796306574487), np.float64(0.9460390492124814), np.float64(-1.6328805590471995)]",252.16308808366313,268.65467491640334
18,135.56857103031098,"[4.746841083821119, 0.185854476865591, 0.7118603616221942, 1.7108529381172628, 0.24062711144352336]","[2.01300924e-01 1.43811734e-01 1.00000000e-04 4.99990000e+00
 9.99900000e-01]","[np.float64(0.8829417547346474), np.float64(-0.4905971581835017), np.float64(0.9824176663124781), np.float64(0.48320892251837244)]",281.13714206062195,297.6287288933621
19,135.5607602131241,"[4.389966864808986, 0.11976002369946563, 0.3898822095525438, 3.1776810781136913, 0.3403045214392092]","[2.01989038e-01 3.19124630e-01 1.00000000e-04 4.99990000e+00
 8.74669109e-01]","[np.float64(-0.38356076473018724), np.float64(0.8870495784918322), np.float64(0.9686919765684703), np.float64(0.2897933938163167)]",281.1215204262482,297.6131072589884
