participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
1,133.8470445165357,"[2.343238168008478, 0.6767978112606103, 0.12367870673477993, 0.20846740624118287, 0.252771993965005]",[0.65052    0.20225454 0.98477327 0.016749   0.66504945],[0. 0. 0. 0.],277.6940890330714,294.1856758658116
2,137.35111921456195,"[3.4281225169854825, 0.26219782129683816, 0.21644893173523638, 2.2592976241131595, 0.3325677277109267]",[0.10997058 0.9999     0.9999     4.9999     0.21946514],[0. 0. 0. 0.],284.7022384291239,301.19382526186405
3,66.1329141231237,"[2.6461166933709523, 0.48310701451918653, 0.47209614797000354, 1.2848452541220878, 0.6007125446148112]","[1.56729660e+00 7.39377686e-02 1.00000000e-04 3.56023105e+00
 9.99900000e-01]",[0. 0. 0. 0.],142.2658282462474,158.75741507898758
4,134.72882730091652,"[4.194185331743247, 0.8791089507184393, 0.24397490080749815, 3.195798616745128, 0.7307627494335746]","[3.10653066e+00 1.53961844e-04 1.00000000e-04 4.99990000e+00
 8.42064186e-01]",[0. 0. 0. 0.],279.45765460183304,295.9492414345732
5,109.17928753381305,"[1.213400136209498, 0.6410557019702248, 0.5999958385580657, 0.07499665938299296, 0.15429471173301335]",[1.10759433 0.76178651 0.64957932 0.05036889 0.03492759],[0. 0. 0. 0.],228.3585750676261,244.8501619003663
6,133.0643593935288,"[0.06272233297069725, 0.160744382909175, 0.7824374450490407, 0.3189356920945502, 0.9414675710929692]","[2.39086493e-01 1.16392983e-01 1.00000000e-04 4.99990000e+00
 9.99900000e-01]",[0. 0. 0. 0.],276.1287187870576,292.6203056197978
7,90.97061426643678,"[3.4179964932248117, 0.17530020622688014, 0.5721832775077763, 1.2420888161160006, 0.10053285866788397]","[2.62664992e-01 2.66134515e-02 9.99763273e-01 3.66493128e-04
 1.00000000e-04]",[0. 0. 0. 0.],191.94122853287357,208.43281536561375
9,111.95286143719768,"[1.7497430018931293, 0.8714128554733813, 0.08890358785050549, 2.8792837241875415, 0.4637753348407274]","[6.29781327e-01 1.68873744e-01 1.00000000e-04 4.99990000e+00
 1.64510117e-01]",[0. 0. 0. 0.],233.90572287439537,250.39730970713555
10,94.47618556938252,"[0.42904269403338086, 0.24318537037083313, 0.273569423151295, 0.21974247140892128, 0.5604984588641568]","[1.62160334e+00 2.70424983e-01 1.00000000e-04 1.00000000e-04
 9.99900000e-01]",[0. 0. 0. 0.],198.95237113876505,215.44395797150523
11,105.44958365040435,"[2.931411085406788, 0.5906039477882639, 0.23132854050291785, 0.4377732106294016, 0.5676460658114719]","[3.83138825e+00 8.55454462e-04 9.96283460e-01 1.22061773e+00
 5.95522231e-01]",[0. 0. 0. 0.],220.8991673008087,237.39075413354888
