participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
34,97.68006881734723,"[1.097893260578465, 0.5305415434923803, 0.44612451319940033, 1.0039423509148762]",[1.75418577e-01 3.97306942e-03 9.16382940e-01 4.99990000e+00],"[np.float64(-12.024311622438315), np.float64(-18.22225543232682), np.float64(-4.924471262006309), np.float64(-20.33997202750054)]",203.36013763469447,216.5534071008866
35,133.44317030687031,"[0.9395914679677903, 0.8799356709916408, 0.43993826324097207, 3.6317523285070337]",[2.64500856e-01 8.89352979e-02 2.87552597e-02 1.00000000e-04],"[np.float64(0.9041105840836604), np.float64(1.5574387758701183), np.float64(2.699901932654524), np.float64(1.0624433764224779)]",274.88634061374063,288.07961007993276
36,133.55943746957422,"[2.6356011103044334, 0.4451101949382061, 0.3834055841271533, 4.522623970657016]",[0.32531006 0.9999     0.1310267  2.64257261],"[np.float64(1.0050858473699722), np.float64(1.0037564571536786e-12), np.float64(9.918614209466282e-29), np.float64(-2.7344470453690107e-08)]",275.11887493914844,288.3121444053406
37,112.65602672833599,"[1.0547709747103073, 0.9242257550735034, 0.48494343824638814, 2.0030047905241]",[2.39438944e-01 6.96043187e-03 1.00000000e-04 3.98618919e-01],"[np.float64(-0.8857075060930428), np.float64(-0.3795776151389339), np.float64(3.6789372452338744), np.float64(-4.818527390011844)]",233.31205345667198,246.5053229228641
38,131.3165647346539,"[4.038704220761804, 0.9926334300115651, 0.2511503365027503, 0.7751687624898407]",[4.59065375e-01 1.47380646e-01 9.99900000e-01 1.00000000e-04],"[np.float64(1.5639026605300077), np.float64(0.0002499670758370788), np.float64(0.02148706407834596), np.float64(0.08173858508300136)]",270.6331294693078,283.8263989354999
39,135.57786081529497,"[1.7080403251393426, 0.33253123308396965, 0.4232724852886049, 1.352725374087699]",[8.01233925e-01 9.99900000e-01 5.43781464e-01 1.00000000e-04],"[np.float64(6.670163285318363e-09), np.float64(-2.4413878619284744e-05), np.float64(4.1879644871235946e-17), np.float64(-7.106037139117131e-09)]",279.15572163058994,292.3489910967821
40,132.5264055569481,"[0.28656444604962167, 0.9159961794632622, 0.7777914037567847, 0.7421843736548894]",[0.14726656 0.00585675 0.06369894 0.08428082],"[np.float64(7.097802256548738), np.float64(1.2589765828290007), np.float64(6.479641880039399), np.float64(1.8301007092795485)]",273.0528111138962,286.24608058008835
41,93.06795430471523,"[4.480827635847654, 0.8723286489904696, 0.5607509142824461, 4.2232407736186035]",[9.96008579e-02 1.00000000e-04 4.40507326e-01 4.63855205e+00],"[np.float64(-26.37038051313106), np.float64(-25.809697376128444), np.float64(-7.450934154910244), np.float64(-38.37817804436501)]",194.13590860943046,207.3291780756226
42,117.03885397327505,"[1.1342947928814267, 0.02475705564290246, 0.1592363210001829, 1.0817650910245507]",[0.95583896 0.46971598 0.58375788 0.5174515 ],"[np.float64(0.0010791509104125148), np.float64(0.5767444533848817), np.float64(2.0323112860815575e-06), np.float64(-0.4986852981161625)]",242.0777079465501,255.27097741274224
43,114.31271067506214,"[1.3254015912173915, 0.8539351811229231, 0.7342080635086011, 3.3737163862219584]",[9.53676350e-02 2.24042657e-02 1.00000000e-04 4.99990000e+00],"[np.float64(0.3061664849842311), np.float64(14.277374466765654), np.float64(1.2884413524839828), np.float64(15.12038369046907)]",236.62542135012427,249.8186908163164
44,105.02263711250409,"[4.278704459045741, 0.4112657018719854, 0.32637587865631124, 2.3601555365163462]",[5.48419307e-01 1.04306785e-01 1.00000000e-04 7.31218340e-01],"[np.float64(1.2444761897487742), np.float64(1.0677553312289767), np.float64(0.9554515761270965), np.float64(-1.4255788706854804)]",218.04527422500817,231.2385436912003
45,136.22975791488454,"[4.04436003324646, 0.5158043257684398, 0.6522846438191774, 4.4948910658774395]",[0.22716744 0.05848354 0.9999     0.08552196],"[np.float64(0.8589963067885814), np.float64(0.2936772747810173), np.float64(1.2186988244251085), np.float64(0.08322272267111533)]",280.4595158297691,293.6527852959612
46,124.74028658600453,"[3.9380732589642404, 0.8084133591596546, 0.1580329626823321, 2.458424354428375]",[0.29555289 0.9999     0.9999     4.9999    ],"[np.float64(1.2493897333774701e-21), np.float64(-4.400491922892815), np.float64(1.810960134964137e-17), np.float64(0.00013452483960724136)]",257.48057317200903,270.6738426382012
47,114.31202394607132,"[3.2142497314255154, 0.544316604822735, 0.37943929179653446, 0.3839887162589083]",[2.85568846e-01 2.93573550e-02 9.99900000e-01 1.00000000e-04],"[np.float64(3.604007847796897), np.float64(0.4031194340169024), np.float64(5.019162628864149), np.float64(0.045307791069480234)]",236.62404789214264,249.81731735833478
48,58.310044100132984,"[1.7745093541389918, 0.5586517156667712, 0.9991061856720549, 1.8270627212778365]",[0.69364713 0.05703927 0.0569852  0.29131983],"[np.float64(3.0330932402747224), np.float64(-0.0026916974499534402), np.float64(5.026670908122153), np.float64(0.0036556553692688597)]",124.62008820026597,137.8133576664581
