participant_id,best_initial_guess,best_parameters,EV_Gau,EV_Dir,best_nll,AIC,BIC
53,"[1.0829472838211245, 0.7774596589018902, 0.2098230048309988]",[0.0001 0.0001 0.0001],[0.98001067 0.97877998 0.98012578 0.97802852],[0.43743349 0.25001114 0.18778114 0.12477423],137.93629062982868,281.87258125965735,291.76753335930147
54,"[1.7667648390128232, 0.20008262467809876, 0.6283953540920888]",[1.11541325 0.00620814 0.9999    ],[0.48421884 0.36852493 0.45426802 0.36981024],[0.49631231 0.02957198 0.39332981 0.0807859 ],124.47996603300781,254.95993206601563,264.8548841656597
55,"[4.810320107356925, 0.22903485431564952, 0.7735347403945715]",[3.23451574e+00 1.00000000e-04 9.88402648e-01],[0.37396619 0.37307948 0.37399289 0.37309144],[0.37838603 0.14869861 0.24302371 0.22989165],126.2226899203012,258.4453798406024,268.34033194024653
56,"[4.80775029934372, 0.6749123191278168, 0.3636345496932963]",[6.90766156e-02 9.19025314e-01 1.00000000e-04],[0.58904439 0.53482863 0.53859066 1.05190794],[6.51390858e-03 3.19943991e-06 7.44178269e-02 9.19065065e-01],137.874557700232,281.749115400464,291.6440675001081
57,"[2.4861208079631814, 0.12209144109975585, 0.4523426599255563]",[3.02057059e+00 1.00000000e-04 9.55449522e-01],[0.97754211 0.97710194 0.9777589  0.97740272],[0.48277528 0.06889988 0.34466206 0.10366277],129.28743116401182,264.57486232802364,274.46981442766776
58,"[1.6834278871312942, 0.28144259817964806, 0.0055398416146103125]",[1.31984841 0.06610566 0.9999    ],[0.34404747 0.42052534 0.37797759 0.3768621 ],[0.0187792  0.40757045 0.1577281  0.41592224],121.27579620144208,248.55159240288415,258.44654450252824
59,"[1.7401279270791143, 0.5125439768721275, 0.9574957911563726]",[4.35630046e+00 1.60408294e-04 9.96679587e-01],[0.24360334 0.2405512  0.24402484 0.24037099],[0.43450544 0.07069428 0.46460945 0.03019083],62.50555876994194,131.01111753988388,140.906069639528
60,"[3.483481892263106, 0.15194513768382872, 0.3281540060225476]",[4.99990000e+00 4.67298082e-04 7.89651149e-01],[0.21600958 0.20844375 0.22097469 0.20834254],[0.35134098 0.08149843 0.50623082 0.06092977],96.17373234656567,198.34746469313134,208.24241679277546
61,"[1.4618408128539107, 0.09551980385467652, 0.055284398386232274]",[1.24733929e+00 1.45499991e-04 9.99900000e-01],[0.05013287 0.05026393 0.05252941 0.04861304],[0.20753512 0.30190813 0.35856843 0.13198832],133.9287786319529,273.8575572639058,283.7525093635499
62,"[1.4458887890687997, 0.4617824137666482, 0.8785525033153557]",[8.45651249e-01 2.90225790e-01 1.00000000e-04],[0.69342211 0.20788122 0.8704432  0.45864512],[0.05325376 0.49822516 0.35603839 0.09248269],127.86539805112972,261.73079610225943,271.62574820190355
63,"[3.8663966240144396, 0.341226197250222, 0.6969469771783519]",[1.8308531e-01 5.7467273e-01 1.0000000e-04],[0.41472155 0.3641045  0.599173   0.09945367],[2.56828597e-01 4.54364905e-02 6.97734913e-01 3.30446827e-13],137.695939327516,281.391878655032,291.2868307546761
64,"[2.785827658004173, 0.07178955162267271, 0.5286440247817463]",[2.63113114e+00 7.65956450e-04 6.84363430e-01],[0.11120528 0.09943815 0.10935105 0.10197935],[0.3390355  0.16622044 0.26782605 0.22691801],136.42985032900808,278.85970065801615,288.75465275766027
65,"[0.3561770249736406, 0.6028209379487396, 0.4532628448462569]",[9.29257096e-01 2.52318640e-01 1.00000000e-04],[0.86928102 0.19876635 0.92386894 0.06403576],[6.76526950e-01 4.46194564e-02 2.78853592e-01 1.55797263e-09],123.89163631267122,253.78327262534245,263.67822472498653
66,"[2.7190526444800187, 0.35459004768385577, 0.24356974770171283]",[2.44858951 0.00255199 0.96976833],[0.72174574 0.71105535 0.728994   0.71633615],[0.38479965 0.04602446 0.5064528  0.06272309],90.31522405330333,186.63044810660665,196.52540020625077
67,"[3.6286681011040804, 0.5260647844132502, 0.9980310307544419]",[3.53363231e+00 2.13052372e-04 9.11427496e-01],[-0.15927137 -0.1584596  -0.1540601  -0.1613849 ],[0.16775716 0.31893939 0.40738181 0.10592164],124.41963839065245,254.8392767813049,264.734228880949
68,"[1.038742074376492, 0.6481951565011644, 0.007798367726695938]",[1.02014497e+00 1.00000000e-04 8.92848772e-01],[0.40896766 0.40843785 0.40912033 0.40796496],[0.26035894 0.24644853 0.26029278 0.23289975],137.92290697251246,281.84581394502493,291.74076604466904
69,"[3.9655804817513602, 0.5616152370423618, 0.2541082979317461]",[3.97741022e-01 9.99900000e-01 1.00000000e-04],[0.8757452  0.33902282 0.91664732 0.17305112],[9.9990001e-05 9.9990001e-29 9.9990001e-01 9.9990001e-33],134.28330596792873,274.56661193585745,284.46156403550157
70,"[4.167715744945141, 0.950285193950705, 0.5863767617815371]",[2.15049971 0.14549351 0.9999    ],[ 0.86726718 -0.02751567  0.81331113 -0.04933623],[6.78594328e-01 1.77084257e-04 3.21228587e-01 1.14410059e-09],32.86143702065993,71.72287404131986,81.61782614096396
71,"[2.177380050972244, 0.23644955215585953, 0.09518359420895181]",[0.97898988 0.03067392 0.54934292],[0.65693086 0.43289589 0.68858029 0.40683604],[0.31603171 0.24412363 0.38473917 0.05510549],134.7998857102548,275.5997714205096,285.49472352015374
72,"[4.121691120991746, 0.22131989745185998, 0.1459114337817852]",[3.99828984e+00 1.00000000e-04 9.03175374e-01],[0.39746921 0.39653115 0.39758825 0.39634339],[0.30460735 0.21724587 0.33336109 0.14478569],137.3590673548187,280.7181347096374,290.6130868092815
73,"[1.0932163482411787, 0.570565210316284, 0.0328899346115918]",[0.94669317 0.0611339  0.9999    ],[0.64713365 0.22017207 0.78702289 0.26254342],[0.03939443 0.29864253 0.3664889  0.29547414],130.473454501634,266.946909003268,276.8418611029121
74,"[3.5377164339742353, 0.6559035787437135, 0.9770184926502287]",[0.0001     0.0001     0.00010001],[0.80235051 0.80117153 0.80285135 0.80157363],[0.22858904 0.08558759 0.48618912 0.19963425],137.9362892113223,281.8725784226446,291.7675305222887
75,"[0.3619835833850572, 0.5365823242447808, 0.4454593465514156]",[4.78764087e+00 4.00089518e-04 8.89783296e-01],[0.16681324 0.16419928 0.16416862 0.16190616],[0.25526948 0.28517606 0.23491858 0.22463588],129.10739831977773,264.21479663955546,274.1097487391996
76,"[1.2296231431839018, 0.9565489905833675, 0.9152456014102577]",[4.13041195e-01 2.90140084e-01 1.00000000e-04],[0.59920261 0.5045047  0.63233742 0.36801621],[6.18454721e-01 2.49378874e-04 5.01446425e-05 3.81245755e-01],136.5730598154529,279.1461196309058,289.0410717305499
77,"[1.9951866580687498, 0.862215528168845, 0.4851312285639902]",[0.59146341 0.01677    0.03270271],[0.95479222 0.75616352 0.95940242 0.83774706],[0.45312228 0.01232676 0.37350948 0.16104149],137.56984560678382,281.13969121356763,291.03464331321175
78,"[2.6196820013914492, 0.6478279862533892, 0.9016177220125371]",[1.20250043 0.0425295  0.62789402],[0.46586876 0.30745077 0.60786984 0.09258765],[0.43450952 0.19809295 0.280656   0.08674153],128.71248796428108,263.42497592856216,273.3199280282063
79,"[3.7971952688152557, 0.4380686553650127, 0.7445280837110473]",[3.34651553e+00 1.00000000e-04 1.00000000e-04],[0.21884083 0.21741048 0.2185909  0.21749064],[0.3555839  0.16664268 0.2443267  0.23344672],137.90913516571112,281.81827033142224,291.71322243106636
80,"[2.466055535093958, 0.20716778400230776, 0.822608778946053]",[4.64591751e+00 1.00000000e-04 1.00000000e-04],[0.16258495 0.16147499 0.16254363 0.16105082],[0.29350289 0.20632031 0.30446625 0.19571055],137.4959626723838,280.9919253447676,290.8868774444117
81,"[2.8449369427574673, 0.3918818422272051, 0.2880270364436083]",[4.99990000e+00 3.45836827e-04 6.19601188e-01],[-0.62629625 -0.63144948 -0.62507782 -0.63340361],[0.27680851 0.22709504 0.28487    0.21122644],112.97685263328448,231.95370526656896,241.84865736621308
82,"[0.6054493445267547, 0.4699076077856358, 0.28707378167548486]",[1.10469539e+00 1.87100958e-01 1.00000000e-04],[0.76544338 0.44467065 0.71730452 0.40255775],[0.4687977  0.09114251 0.4257347  0.0143251 ],126.18607011053214,258.3721402210643,268.2670923207084
83,"[0.4461113179983887, 0.08659205963001723, 0.8617527105856987]",[3.27247630e+00 6.50385037e-04 9.45277889e-01],[0.5932267  0.58611948 0.5918128  0.58633068],[0.38129197 0.12609614 0.27481469 0.2177972 ],128.40892208542064,262.8178441708413,272.7127962704854
84,"[2.3055515859647655, 0.24387075304658995, 0.4271069800235489]",[0.0001 0.0001 0.0001],[0.50774622 0.5065144  0.50771693 0.50662845],[0.31344516 0.17904892 0.31350974 0.19399618],137.93629122468815,281.8725824493763,291.7675345490204
85,"[1.1221229482563833, 0.39376200028015357, 0.8714034691988728]",[1.38967255 0.39007685 0.88422914],[0.24774849 0.14452849 0.78262386 0.5727036 ],[1.29992948e-10 6.52380799e-03 9.08541505e-01 8.49346870e-02],91.19576063375901,188.39152126751802,198.28647336716213
86,"[0.848348695671508, 0.5200243755873009, 0.7179891984327786]",[2.28696268 0.1937556  0.9999    ],[0.7888281  0.69294683 0.60921473 0.49176316],[6.44927646e-01 3.27191395e-12 3.55072354e-01 3.27191395e-12],34.1451635330192,74.2903270660384,84.18527916568252
87,"[4.890264193768978, 0.7812334108808808, 0.23982018063184196]",[1.58407743e+00 3.43780809e-02 1.00000000e-04],[0.51630294 0.46570157 0.66702367 0.61277959],[0.31228661 0.01626527 0.66377032 0.00767781],131.1370165883815,268.274033176763,278.1689852764071
88,"[0.5736430810657531, 0.5079752700868275, 0.9429340435900081]",[0.85646192 0.4192637  0.9999    ],[0.78836146 0.70118883 0.18105033 0.54865002],[7.45209542e-01 9.56606517e-02 1.41192155e-04 1.58988614e-01],124.61863670990418,255.23727341980836,265.13222551945245
89,"[1.3908638492151846, 0.07471972010513646, 0.9119040612318998]",[4.93814390e+00 1.24459046e-04 5.88396867e-01],[-0.01431168 -0.01495627 -0.0131588  -0.01563894],[0.27768542 0.22244614 0.33327691 0.16659153],135.30374092828984,276.6074818565797,286.5024339562238
90,"[3.0253606459644207, 0.011037546296759002, 0.5902514300390094]",[1.74028778e+00 1.00000000e-04 7.63842983e-01],[-0.17706866 -0.17847978 -0.17745025 -0.17837945],[0.31024676 0.1983418  0.23275042 0.25866102],137.67418332062903,281.34836664125805,291.24331874090217
91,"[3.8561052836104928, 0.6321979427202942, 0.9759566681812332]",[3.17852221e+00 1.00000000e-04 9.77162615e-01],[1.10625158 1.10847504 1.10720069 1.10783073],[0.26299343 0.05238401 0.63223855 0.05238401],127.22328277195419,260.4465655439084,270.3415176435525
92,"[0.09674763106716427, 0.761717089893595, 0.6220790693482695]",[2.20131633e-01 8.84230771e-01 1.00000000e-04],[ 1.21870531 -0.01328202  0.94687118  0.23014892],[1.05145746e-01 2.24280924e-21 8.94854254e-01 7.72947720e-32],137.22714128741626,280.4542825748325,290.34923467447663
93,"[4.268630511823633, 0.5085034177982106, 0.8959908591177671]",[4.14886844e+00 1.49655972e-04 9.86174198e-01],[0.3193463  0.31743678 0.31939424 0.31643113],[0.37739756 0.143229   0.42839813 0.05097531],100.9252513995094,207.8505027990188,217.74545489866293
94,"[1.5278319837935996, 0.6456807374882613, 0.2539653902617828]",[6.6889767e-01 9.9990000e-01 1.0000000e-04],[ 0.29283878  0.18632545  0.86930819 -0.32425464],[9.9999999e-13 9.9990000e-09 9.9999999e-01 9.9990000e-33],125.25919996484696,256.51839992969394,266.413352029338
95,"[2.560560672871285, 0.20946690581898864, 0.025642947661988758]",[0.87374018 0.14157931 0.9999    ],[0.47660734 0.23168237 0.70473014 0.12475662],[3.97970389e-04 4.25389955e-01 5.73528845e-01 6.83229396e-04],129.5589780678137,265.1179561356274,275.01290823527154
96,"[3.480270124815345, 0.22213274472646793, 0.320575082671331]",[0.93025354 0.06055313 0.9999    ],[0.39811291 0.34720114 0.77643754 0.01620105],[0.26718321 0.17703775 0.55096258 0.00481646],130.0830501146797,266.1661002293594,276.06105232900353
97,"[4.855495530573217, 0.05864087796062668, 0.07286898356604424]",[7.08649030e-01 4.96835561e-01 1.00000000e-04],[0.78542231 0.39874773 0.84005283 0.28027409],[9.09126490e-01 6.59321882e-02 2.46530755e-02 2.88246675e-04],127.96233855780997,261.92467711561994,271.81962921526406
98,"[1.9296348091249473, 0.4586532518215423, 0.8074689438259421]",[1.62810809 0.09625233 0.99329749],[0.47895024 0.41922719 0.71661173 0.3436474 ],[0.46626125 0.06619637 0.39343742 0.07410496],96.83597614669014,199.6719522933803,209.5669043930244
99,"[1.933558736541527, 0.2983883720027248, 0.5431045094935032]",[4.99990000e+00 1.00000000e-04 9.33549969e-01],[-0.27896689 -0.27968274 -0.27871689 -0.28021798],[0.26024073 0.25234163 0.23549756 0.25192009],126.18194794955237,258.3638958991047,268.2588479987488
100,"[0.2175933855774908, 0.811565009563729, 0.4322054091569868]",[1.32736122 0.0716171  0.9999    ],[0.49545722 0.71592055 0.736921   0.62455234],[3.83680237e-01 2.59428678e-05 4.72501793e-01 1.43792027e-01],106.84000334492775,219.6800066898555,229.57495878949962
101,"[0.19133582480990086, 0.023706978497376317, 0.24045133566871027]",[0.51198692 0.32118727 0.01845432],[0.64746424 0.2289921  0.78736192 0.35474199],[0.61186001 0.00107676 0.24683843 0.1402248 ],135.9605046950005,277.921009390001,287.81596148964513
102,"[1.6002832244333036, 0.2727348892918862, 0.40239930580946875]",[2.82850762e+00 1.72479115e-03 9.54215406e-01],[0.60502981 0.59160325 0.61632228 0.59382583],[0.22791665 0.18318024 0.57156487 0.01733824],91.7757683710096,189.5515367420192,199.44648884166332
