participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
1,133.72087324903745,"[0.6211107333873546, 0.6923107256858445, 0.6464644576715004]",[0.58870439 0.20534445 0.9999    ],[0. 0. 0. 0.],273.4417464980749,283.336698597719
2,136.94693104643187,"[1.3690932486248713, 0.5254724518247892, 0.38894829694486904]",[0.28663473 0.9999     0.5167033 ],[0. 0. 0. 0.],279.89386209286374,289.78881419250786
3,97.05562365392207,"[1.07937633928821, 0.02798592568443972, 0.22939102091841101]",[1.20077646 0.9999     0.9999    ],[0. 0. 0. 0.],200.11124730784414,210.00619940748825
4,135.4149204787754,"[2.807892553273222, 0.9967597209054747, 0.13638649480527473]",[7.49208894e-01 1.00000000e-04 8.26369239e-01],[0. 0. 0. 0.],276.8298409575508,286.7247930571949
5,117.03932642588961,"[4.679746977948509, 0.8453371526081691, 0.35307100569411465]",[9.44844642e-01 9.78925573e-01 1.00000000e-04],[0. 0. 0. 0.],240.07865285177922,249.97360495142334
6,135.0326829691165,"[2.6180389352823767, 0.667938135898359, 0.7610814415770657]",[0.42297331 0.9999     0.9999    ],[0. 0. 0. 0.],276.065365938233,285.96031803787713
7,98.02029641587524,"[1.6362507179063515, 0.5098013250927953, 0.06607907059568384]",[0.170627   0.01933365 0.10178333],[0. 0. 0. 0.],202.04059283175047,211.9355449313946
9,115.23322883478234,"[1.0779379456612699, 0.504777942657299, 0.9015397720695841]",[5.74080471e-01 1.75781332e-01 1.00000000e-04],[0. 0. 0. 0.],236.46645766956468,246.3614097692088
10,100.66847958572484,"[0.7774487723177195, 0.5183503360133638, 0.07287814518563697]",[5.5443342e-01 1.3163858e-01 1.0000000e-04],[0. 0. 0. 0.],207.33695917144968,217.2319112710938
11,105.41795192647517,"[4.966531754646644, 0.3481858526211899, 0.32693006974496014]",[3.83139663e+00 8.55650622e-04 6.04248274e-01],[0. 0. 0. 0.],216.83590385295034,226.73085595259445
12,135.66725256837452,"[2.6336227584525425, 0.046068439374636894, 0.3957746096326676]",[3.41158805e-01 1.00000000e-04 8.14902208e-01],[0. 0. 0. 0.],277.33450513674904,287.22945723639316
13,109.6786243852016,"[4.441766423599957, 0.05280047360888, 0.5080582889855364]",[3.75158970e+00 3.31466720e-04 4.99396998e-01],[0. 0. 0. 0.],225.3572487704032,235.25220087004732
14,120.41040806841355,"[4.034921076952212, 0.8110325163485417, 0.8869225186883808]",[4.99990000e+00 4.07763011e-04 9.99900000e-01],[0. 0. 0. 0.],246.8208161368271,256.7157682364712
15,132.4067515240359,"[4.607086182014433, 0.015985722611591677, 0.40308563306239287]",[3.74645216e-01 5.47810194e-04 7.07074156e-01],[0. 0. 0. 0.],270.8135030480718,280.70845514771594
16,131.9962177758293,"[3.099051452002959, 0.8545081340416094, 0.8814881934074993]",[4.36044393e-01 3.13765144e-01 1.00000000e-04],[0. 0. 0. 0.],269.9924355516586,279.88738765130273
17,124.60187172106234,"[1.9289194617218341, 0.10021891210684107, 0.9958126358858964]",[3.65693863e+00 3.86600746e-04 7.44125198e-01],[0. 0. 0. 0.],255.20374344212468,265.0986955417688
18,136.01214643157377,"[2.8776122797040036, 0.0012744588863101644, 0.7470828079519372]",[4.95957223e-01 1.00000000e-04 8.42875440e-01],[0. 0. 0. 0.],278.02429286314754,287.91924496279165
19,137.43825338985837,"[2.775677389592412, 0.6335328891434067, 0.7805766764775387]",[0.22970372 0.73677047 0.9999    ],[0. 0. 0. 0.],280.87650677971675,290.77145887936086
20,135.0736061074791,"[4.200399764097759, 0.13343440177257015, 0.3074769538524217]",[3.58835140e-01 1.00000000e-04 7.90773171e-01],[0. 0. 0. 0.],276.1472122149582,286.0421643146023
21,135.53064220863226,"[0.7396230743299136, 0.712070825279734, 0.692698318225691]",[0.54281393 0.23449817 0.9999    ],[0. 0. 0. 0.],277.0612844172645,286.95623651690863
22,109.15596188556793,"[1.8091327290247785, 0.01224847847138401, 0.4020653393708994]",[1.3496736  0.01022542 0.5538861 ],[0. 0. 0. 0.],224.31192377113587,234.20687587077998
23,131.25531367365204,"[4.023629804779673, 0.5415465346268602, 0.6151762017894512]",[1.34594749e-01 7.25837224e-02 1.00000000e-04],[0. 0. 0. 0.],268.5106273473041,278.4055794469482
24,124.91026923289962,"[0.24192277485794803, 0.8414854163860932, 0.3438506070623052]",[0.92164723 0.42542923 0.9999    ],[0. 0. 0. 0.],255.82053846579925,265.71549056544336
25,14.18395509938331,"[0.5978654890913007, 0.6635739722450495, 0.3614269796581257]",[3.66680938 0.02050598 0.10963927],[0. 0. 0. 0.],34.36791019876662,44.262862298410724
26,91.4462119123029,"[4.087043199705608, 0.7332956300615008, 0.010557195379150517]",[1.67574866 0.03974504 0.57722072],[0. 0. 0. 0.],188.8924238246058,198.78737592424991
27,132.86540253569623,"[4.018960669053864, 0.018086232920188138, 0.483418296207858]",[3.52224247e+00 1.00000000e-04 7.14440808e-01],[0. 0. 0. 0.],271.73080507139247,281.6257571710366
28,116.765278531701,"[1.6386137375344612, 0.8378064325587372, 0.3749039403185074]",[5.30925709e-01 1.76431991e-01 1.00000000e-04],[0. 0. 0. 0.],239.530557063402,249.42550916304612
29,106.85454223211472,"[3.169604779859616, 0.05089421468137857, 0.6848132847943972]",[4.97019706e+00 1.00000000e-04 1.91257395e-01],[0. 0. 0. 0.],219.70908446422945,229.60403656387356
30,123.13892114465239,"[2.2221786224280033, 0.6299100319756958, 0.39306025288956414]",[4.28664030e-01 1.36062618e-01 1.00000000e-04],[0. 0. 0. 0.],252.27784228930477,262.1727943889489
31,76.74399826767952,"[4.570327847235756, 0.3206127080716083, 0.9517888426136646]",[9.96360120e-01 1.00000000e-04 2.20062108e-01],[0. 0. 0. 0.],159.48799653535903,169.38294863500315
32,123.3575674422768,"[3.3690776045795188, 0.8095551323266234, 0.49147804488733493]",[1.20904066 0.0526191  0.98910621],[0. 0. 0. 0.],252.7151348845536,262.6100869841977
33,134.64333357138847,"[3.2450577706511825, 0.889288796879106, 0.6800074878296337]",[3.01313554e+00 4.38074177e-04 7.68273129e-01],[0. 0. 0. 0.],275.28666714277693,285.18161924242105
34,96.43060200660392,"[1.432749756648393, 0.41442452380814077, 0.809380803344585]",[1.46109122 0.00647474 0.40932921],[0. 0. 0. 0.],198.86120401320784,208.75615611285195
35,120.07451376479801,"[3.6373621397578355, 0.029302928808135793, 0.6684420621487948]",[3.45982181e+00 5.25199840e-04 5.28876469e-01],[0. 0. 0. 0.],246.14902752959603,256.04397962924014
36,135.44864450329504,"[4.922325836458184, 0.04872389573746363, 0.855243778079419]",[1.55861434e+00 1.00000000e-04 8.38665485e-01],[0. 0. 0. 0.],276.8972890065901,286.7922411062342
37,115.57571780495635,"[1.873745192207267, 0.08589742770101227, 0.19911205405490232]",[0.84628182 0.01871937 0.55750523],[0. 0. 0. 0.],237.1514356099127,247.04638770955683
38,130.67351151103588,"[4.418738274377638, 0.17942396073810057, 0.5919853609696815]",[0.53742315 0.9999     0.80579685],[0. 0. 0. 0.],267.34702302207177,277.2419751217159
39,136.11129137169777,"[2.231028416359886, 0.6104690588488516, 0.33772346976311723]",[5.07871388e-01 9.99900000e-01 1.00000000e-04],[0. 0. 0. 0.],278.22258274339555,288.11753484303966
40,133.30977093443738,"[0.1976546139248165, 0.9189038863935016, 0.6788008133938397]",[4.51669311e+00 6.72349995e-04 7.88146519e-01],[0. 0. 0. 0.],272.61954186887476,282.5144939685189
41,99.29821071317436,"[1.8434431579553134, 0.8833314602195, 0.31489464723778976]",[1.14197617 0.04874566 0.59457525],[0. 0. 0. 0.],204.5964214263487,214.49137352599283
42,124.05913730932197,"[2.874119292400615, 0.6441892718884686, 0.36017112861176015]",[0.68325053 0.33741586 0.12123056],[0. 0. 0. 0.],254.11827461864394,264.013226718288
43,91.70123306901152,"[3.227806435036346, 0.03985828849476809, 0.650371636207548]",[4.70803173e+00 1.78584747e-04 1.78482460e-01],[0. 0. 0. 0.],189.40246613802304,199.29741823766716
