participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
1,134.40370004707424,"[4.148781057500556, 0.45838740379372284, 0.49865833922088354, 2.6974712677055077]",[0.11891131 0.08278931 0.9999     4.9999    ],"[np.float64(2.0235796621862687), np.float64(-2.1379108417082784), np.float64(2.3619069927331195), np.float64(-0.34151956212750667)]",276.8074000941485,290.0006695603406
2,133.50111628367875,"[4.076119310034681, 0.420056384412645, 0.8156836261553696, 2.6009848207106416]",[0.6194236 0.9999    0.9999    0.6782013],"[np.float64(7.827146501819243e-05), np.float64(-0.6531601023939354), np.float64(9.64539875392151e-81), np.float64(-3.4027108233345124e-09)]",275.0022325673575,288.19550203354964
3,110.55180875733586,"[3.5396112757884683, 0.16112481030743137, 0.23545401332060606, 0.879536678102757]",[0.45497564 0.14228115 0.9999     4.9999    ],"[np.float64(1.9137852761704355), np.float64(0.0003845287680475716), np.float64(2.8262855419825557), np.float64(3.697258468649168e-05)]",229.10361751467173,242.29688698086386
4,135.93541449509232,"[4.2828928819135, 0.052721473878222874, 0.5974519947533702, 4.753929310126317]",[3.69045034e-02 1.00000000e-04 1.00000000e-04 6.16664648e-01],"[np.float64(24.85353108274937), np.float64(21.31285473335509), np.float64(28.198602690646577), np.float64(14.125516475552233)]",279.87082899018463,293.06409845637677
5,117.14024912179246,"[4.985171200387212, 0.5265009618486709, 0.3284113780537966, 2.966628293847931]",[8.63769524e-01 7.14079859e-01 4.05224828e-01 1.00000000e-04],"[np.float64(0.0005884120790646851), np.float64(2.9090894575573816e-05), np.float64(1.0917911208476), np.float64(0.000488141922227375)]",242.28049824358493,255.47376770977706
6,135.33554691030915,"[2.7041165862358825, 0.3346996637808592, 0.22975929584810872, 4.453189407295113]",[1.78877881e-02 1.00000000e-04 9.35873414e-02 4.99990000e+00],"[np.float64(19.60409470632136), np.float64(-11.600872232403848), np.float64(21.604416357959362), np.float64(9.800768074743416)]",278.6710938206183,291.86436328681043
7,97.64140800490482,"[0.5230301730594319, 0.3555843276838006, 0.08215971060981438, 2.165582246300299]",[2.63273112e-01 5.12082150e-02 8.25127256e-01 1.00000000e-04],"[np.float64(6.817723335432293), np.float64(0.05418183391525967), np.float64(6.937926249702861), np.float64(0.04308415269823508)]",203.28281600980964,216.47608547600177
8,99.64592052470546,"[3.2468313394337995, 0.6660282678053692, 0.33205271501561184, 2.969762304411102]",[3.16501210e-01 7.34155321e-02 9.99900000e-01 1.00000000e-04],"[np.float64(3.2742834828433525), np.float64(0.00012074801330162317), np.float64(4.200355322208831), np.float64(0.00012074801330162317)]",207.29184104941092,220.48511051560305
9,112.89899697010867,"[4.894398498963448, 0.5324108499798951, 0.027942769153435174, 4.124088832338409]",[0.80411746 0.28237273 0.5213043  0.71158881],"[np.float64(0.004584425921588553), np.float64(0.7752395659445166), np.float64(0.9511875290643353), np.float64(-0.10058182268972647)]",233.79799394021734,246.99126340640947
10,95.58969578048286,"[0.43084113628877224, 0.7298453586372122, 0.35607195553095145, 4.565940122372412]",[0.57811256 0.14936167 0.35452146 4.9999    ],"[np.float64(1.4568252751399755), np.float64(-0.7119441668150852), np.float64(1.9620286691274567), np.float64(-0.20330428216941498)]",199.1793915609657,212.37266102715785
