participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
39,273.1655519059998,"[3.3698010576557227, 0.025593389926173354, 0.1686724069719606, 1.9015661813135765]",[0.0001     0.02207281 0.0001     0.00152275],"[np.float64(2279.254766178158), np.float64(7547.136627411892), np.float64(4834.189584622375), np.float64(3240.9200484395787)]",554.3311038119996,570.2969620004316
40,251.06267500154812,"[2.409267976905297, 0.9642660845892334, 0.8862417342580233, 2.184987178002667]",[0.23582861 0.02104309 0.00760327 2.60699339],"[np.float64(9.039053168322969), np.float64(9.095665732436734), np.float64(6.021226092930096), np.float64(3.4699514301679795)]",510.12535000309623,526.0912081915282
41,258.2793495816153,"[4.423378095805206, 0.009950400669075734, 0.44181583428637394, 0.23618355525629875]",[5.04413744e-02 1.18546144e-03 9.99900000e-01 4.99990000e+00],"[np.float64(20.128004897149058), np.float64(6.7883199438069095), np.float64(12.483967743339337), np.float64(5.861611549607631)]",524.5586991632306,540.5245573516626
42,232.71280717007122,"[2.948867119740103, 0.7558138044000959, 0.9492486927690885, 3.5672684467651226]",[0.42370166 0.10546857 0.38775735 4.9999    ],"[np.float64(3.4156653936581067), np.float64(0.8350983421815508), np.float64(0.28123384947955515), np.float64(0.5674026965159286)]",473.42561434014243,489.39147252857435
43,155.75283579565098,"[0.6792559613506252, 0.5201201271137885, 0.6958403946268927, 4.641814197244807]",[1.50389255e+00 9.99900000e-01 1.00000000e-04 1.19852124e+00],"[np.float64(0.8342244570234675), np.float64(8.341662514948297e-33), np.float64(0.00010000393144211892), np.float64(0.0)]",319.50567159130196,335.4715297797339
44,274.6584140494526,"[3.6125256986083953, 0.0950196377684359, 0.7272096458079756, 2.2982096411095947]",[0.08239114 0.05015411 0.9999     4.9999    ],"[np.float64(4.091491037256623), np.float64(0.843591735024513), np.float64(1.9429418475785483), np.float64(1.236537274869698)]",557.3168280989051,573.2826862873371
45,269.5832079862996,"[3.4600905830839053, 0.950671653333932, 0.012613981632920553, 3.646758782937839]",[4.51322999e-02 3.28634943e-03 7.19952140e-01 4.99917030e+00],"[np.float64(23.92690072187071), np.float64(11.905301971960819), np.float64(15.53681282307688), np.float64(4.420699253012498)]",547.1664159725992,563.1322741610312
46,271.05944550816446,"[4.2071642910708205, 0.14247842062009666, 0.15919972092213386, 3.1133480990980367]",[3.58890697e-02 1.23579346e-04 5.48696905e-01 4.99990000e+00],"[np.float64(23.165437922478123), np.float64(10.711429008847311), np.float64(9.95180770240185), np.float64(5.680645818657118)]",550.1188910163289,566.0847492047609
47,230.53514157046612,"[0.1575651258429274, 0.16212307764944078, 0.19767817027415002, 0.2514850300931777]",[2.90132434e-01 8.28731332e-02 1.00000000e-04 2.46662394e+00],"[np.float64(2.609786651675398), np.float64(3.158506565679784), np.float64(1.9913167586859508), np.float64(0.3733771667560406)]",469.07028314093225,485.03614132936417
48,147.77575630139316,"[0.07630458808790876, 0.4928460638193032, 0.044993377656320485, 3.4798221513046377]",[0.56922832 0.07465208 0.0218344  4.45242779],"[np.float64(1.9817239805976732), np.float64(1.9686086143020691), np.float64(4.354536017887298), np.float64(0.013712845241283534)]",303.5515126027863,319.51737079121824
49,221.53260912792348,"[1.417629151289501, 0.28833882764589336, 0.006843063625527102, 1.6958986749116016]",[0.14953088 0.01086075 0.70229592 4.63710902],"[np.float64(21.223916510797697), np.float64(3.7514198751795664), np.float64(0.6109063648104461), np.float64(6.967716818025935)]",451.06521825584696,467.0310764442789
50,254.35943716986043,"[3.60346986243758, 0.981961735069733, 0.873444028018482, 3.81518787509972]",[0.1150669  0.01990694 0.95290483 4.98698138],"[np.float64(6.408686327073012), np.float64(9.00912460303376), np.float64(5.915426930343436), np.float64(2.7547015686525063)]",516.7188743397209,532.6847325281528
51,256.70031420755635,"[0.06630935797025983, 0.3324015763094376, 0.16650181767299507, 1.045642568643763]",[0.08691349 0.03175935 0.9999     0.25471679],"[np.float64(9.340646094843624), np.float64(9.489287792952027), np.float64(4.166300015071778), np.float64(8.557333077267891)]",521.4006284151127,537.3664866035447
52,248.2285273245485,"[1.990327463807924, 0.040750385586622286, 0.7088110490977764, 4.2234968953636765]",[0.73141926 0.37598742 0.9999     1.50171111],"[np.float64(0.026830745208808352), np.float64(0.5453350437523563), np.float64(0.015066994226502935), np.float64(0.503618789780985)]",504.457054649097,520.422912837529
53,259.8762786549819,"[4.345556342032327, 0.18221989446601777, 0.2689555397334656, 3.7177177154135745]",[0.17076543 0.08964564 0.20800378 0.50010519],"[np.float64(3.7176675362745986), np.float64(3.541870108430428), np.float64(2.9436143730434177), np.float64(2.509408710812316)]",527.7525573099638,543.7184154983958
54,241.76591829809954,"[4.16792220821465, 0.8990249579699506, 0.31505419885026525, 3.3757214971335903]",[2.79046750e-01 9.57158433e-02 1.00000000e-04 2.13594746e+00],"[np.float64(2.033769297476513), np.float64(4.594213103369083), np.float64(0.2989491059917008), np.float64(1.4356334770693178)]",491.53183659619907,507.497694784631
55,266.9348582802428,"[1.78033073139209, 0.20931052559418561, 0.512626363781477, 4.100167697778405]",[0.16360019 0.03612865 0.79080108 4.9999    ],"[np.float64(6.5185615441404305), np.float64(2.7695839429674165), np.float64(2.741502395167214), np.float64(1.2148328653680518)]",541.8697165604856,557.8355747489176
56,275.8170805946098,"[4.039776620115938, 0.03516890826856452, 0.07220460746431928, 3.3746387756576643]",[0.20475739 0.9999     0.9999     2.09606029],"[np.float64(4.855237628339759e-05), np.float64(9.283598409729314e-10), np.float64(2.0966635867317907e-34), np.float64(0.4215745083143242)]",559.6341611892196,575.6000193776516
57,264.4756665250694,"[0.0016980201208280506, 0.2688420456721, 0.4394004166880397, 2.195946700175622]",[0.28913141 0.12603479 0.9999     0.63077387],"[np.float64(1.847279980627607), np.float64(2.4205698934765185), np.float64(0.8858047951782598), np.float64(0.9672517131682999)]",536.9513330501388,552.9171912385708
58,248.51303814685716,"[2.6312960720783702, 0.958795925791664, 0.8489095026004233, 3.1409695411159047]",[3.47949125e-01 1.47128751e-01 1.00000000e-04 1.24215617e+00],"[np.float64(3.5475367676897824), np.float64(1.5893103725237514), np.float64(0.7059252722299388), np.float64(0.44343424356849304)]",505.0260762937143,520.9919344821462
59,148.32168783172358,"[1.8809357096867005, 0.32247306491329525, 0.4540820714919531, 2.979632520095609]",[0.0001     0.02773332 0.0001     0.00030931],"[np.float64(43735.40017300921), np.float64(130.9921455034183), np.float64(14022.251535507465), np.float64(279.84087872234056)]",304.64337566344716,320.6092338518791
60,210.2827210986732,"[4.0076885950944146, 0.8650736293932656, 0.049513568365032984, 2.8223238514296836]",[0.18046256 0.02411973 0.9999     4.9999    ],"[np.float64(12.462738201988437), np.float64(0.8857276526812876), np.float64(4.77928681377236), np.float64(1.8042159139185348)]",428.5654421973464,444.5313003857783
