participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
1,273.3889507221068,"[2.2327464114245843, 0.49277647566466204]",[0.39702227 0.9999    ],"[np.float64(6.464806384650597e-05), np.float64(1.0198709888801006e-16), np.float64(-0.465810895859005), np.float64(1.1473813173243232e-73)]",550.7779014442136,558.7608305384296
2,270.2566131704137,"[3.7147768731045474, 0.24123393225310624]",[0.03506061 0.0001    ],"[np.float64(26.622085828634905), np.float64(12.006395671724592), np.float64(18.594460214410436), np.float64(5.135971430291915)]",544.5132263408274,552.4961554350433
3,220.31763680748978,"[4.384304806924221, 0.1873700649491465]",[0.43205625 0.10168085],"[np.float64(1.1506460489721543e-06), np.float64(0.7327855847703854), np.float64(1.4740756365320875), np.float64(1.1506460489721543e-06)]",444.63527361497955,452.61820270919554
4,261.014097753879,"[4.575483007143099, 0.1593828502286545]",[0.041544 0.0001  ],"[np.float64(35.02459367756322), np.float64(10.498415464407783), np.float64(23.366256905022876), np.float64(4.110155527212779)]",526.028195507758,534.011124601974
5,236.82688826766446,"[4.436217830991528, 0.7613671219427788]",[0.85416974 0.43941655],"[np.float64(0.5471254386693347), np.float64(0.07057573161187286), np.float64(0.6712466902995453), np.float64(0.19889643847355432)]",477.6537765353289,485.6367056295449
6,273.22542515194436,"[0.6534465638951387, 0.7648003815210895]",[0.03781144 0.01389136],"[np.float64(13.684136919827452), np.float64(3.6494984457531507), np.float64(7.141971836580551), np.float64(2.533163472392306)]",550.4508503038887,558.4337793981047
7,179.9328126159707,"[0.673131563752444, 0.0017545486240661172]",[0.29876312 0.04917269],"[np.float64(0.001708296308033759), np.float64(6.405637149380509), np.float64(3.3227052556460697), np.float64(0.001708296308033759)]",363.8656252319414,371.8485543261574
8,180.34401757678154,"[4.745460765400491, 0.5329823852426584]",[0.33801167 0.07112922],"[np.float64(5.53604203607632), np.float64(0.00013156710999453884), np.float64(3.706769452593883), np.float64(0.00013156710999453884)]",364.6880351535631,372.67096424777907
9,261.1165925060099,"[3.175270608710945, 0.9525160910937303]",[0.48036799 0.42426238],"[np.float64(1.9265169577937145), np.float64(0.01945638171145434), np.float64(0.11311448366903445), np.float64(-0.04354297208052479)]",526.2331850120198,534.2161141062358
10,234.8282290044992,"[0.2268841161472437, 0.561836614869774]",[0.34984645 0.10363769],"[np.float64(2.891491366515906), np.float64(0.6994030526340114), np.float64(1.721121363328499), np.float64(-0.0007746665912768009)]",473.6564580089984,481.6393871032144
