participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
36,260.6668057719286,"[3.384143556073501, 0.9399611272136776, 0.4966285623727279, 0.6810660756954491]",[3.71687361e+00 8.99037647e-04 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",529.3336115438572,545.2994697322891
37,243.67759957845382,"[0.6427887511900341, 0.9017129893171021, 0.7272245945526288, 3.8866921369486915]",[0.73482248 0.21598201 0.9999     4.9999    ],"[0.0, 0.0, 0.0, 0.0]",495.35519915690764,511.32105734533957
38,269.1773691627386,"[4.753932911343095, 0.6482653754766182, 0.3542274275050018, 1.2312805615994407]",[0.34233243 0.32887968 0.9999     4.9999    ],"[0.0, 0.0, 0.0, 0.0]",546.3547383254772,562.3205965139092
39,275.75628693499897,"[0.25866094978753307, 0.7015789177565225, 0.7739464154043768, 4.038705564787351]",[4.37620078e-02 9.99900000e-01 1.00000000e-04 4.99990000e+00],"[0.0, 0.0, 0.0, 0.0]",559.5125738699979,575.4784320584299
40,246.61205645375944,"[4.9939129899017685, 0.09782068941271772, 0.5162206227640811, 2.807635577476264]",[4.99990000e+00 3.62568822e-04 7.15323879e-02 1.09356606e+00],"[0.0, 0.0, 0.0, 0.0]",501.2241129075189,517.1899710959508
41,243.07629086376895,"[3.5910165375373495, 0.6745801326652366, 0.925207684853504, 0.49327978474333584]",[1.02772582 0.0796632  0.9999     4.9999    ],"[0.0, 0.0, 0.0, 0.0]",494.1525817275379,510.1184399159698
42,249.65783875138644,"[4.481116740334951, 0.3008336916687014, 0.06373969615047691, 3.3020891751346246]",[4.99990000e+00 1.96178484e-04 1.00000000e-04 5.39614126e-01],"[0.0, 0.0, 0.0, 0.0]",507.31567750277287,523.2815356912048
43,211.87962646097364,"[4.215011099108911, 0.6708938773232986, 0.7619052512387227, 3.2717226512233566]",[1.18116710e+00 1.04800367e-01 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",431.7592529219473,447.7251111103792
44,249.01653539338253,"[2.9803098658517513, 0.9289089217562062, 0.030052846049734676, 4.11572182993178]",[8.67626831e-01 9.97789749e-01 7.40138253e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",506.03307078676505,521.998928975197
45,269.13676881556285,"[0.5146923400919389, 0.5792567593397331, 0.6573272228823166, 1.87383205697356]",[9.30111579e-01 5.47720196e-02 2.75324676e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",546.2735376311257,562.2393958195577
46,270.41866315751685,"[2.834370806951515, 0.39707648719024163, 0.49026079324983857, 3.0540975852087064]",[6.67359725e-01 3.68000981e-01 9.99900000e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",548.8373263150337,564.8031845034657
47,210.83359473793348,"[2.4788972541167147, 0.8925901766378265, 0.32338497586450426, 3.906277319168094]",[1.24797544e+00 1.97002484e-01 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",429.66718947586696,445.6330476642989
48,141.21620297125583,"[0.17882844286844962, 0.708749510671613, 0.7446794570098374, 0.7374658525016873]",[1.75993508 0.29907249 0.9999     0.51093798],"[0.0, 0.0, 0.0, 0.0]",290.43240594251165,306.3982641309436
49,199.55212639351086,"[2.136075231222371, 0.20626063590767182, 0.24668709909200176, 0.07364596591769597]",[1.76633071 0.06895021 0.00223268 0.46055226],"[0.0, 0.0, 0.0, 0.0]",407.1042527870217,423.07011097545364
