participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
1,272.6580261279482,"[2.767650254965374, 0.35602207773713246, 0.5295527432494406, 0.5076094855489959]",[0.34723559 0.9999     0.12734546 0.79782328],"[np.float64(9.460330876039017e-05), np.float64(1.0025452238671414e-16), np.float64(-0.7238602199106857), np.float64(7.588082405161565e-73)]",553.3160522558964,569.2819104443283
2,265.3017407379832,"[0.880863640457261, 0.9933034542911399, 0.7097096139800517, 4.945401733675886]",[0.03411178 0.0001     0.0001     0.0001    ],"[np.float64(44.724066126710454), np.float64(25.83754231648898), np.float64(24.845904815791204), np.float64(11.915014000601737)]",538.6034814759664,554.5693396643984
3,207.08895978929158,"[2.495971583317078, 0.049661782792000335, 0.8813238502233531, 3.4821611440643676]",[5.13804472e-01 1.15680400e-01 9.99900000e-01 1.00000000e-04],"[np.float64(1.7751488019869977e-07), np.float64(1.1998778616331114), np.float64(1.239169799458872), np.float64(1.7751488019869977e-07)]",422.17791957858316,438.1437777670151
4,245.18739044176954,"[3.4708238708668517, 0.004029439748465063, 0.39337123914725236, 3.6832181703097406]",[0.07468151 0.0001     0.0001     0.0001    ],"[np.float64(46.73020160522517), np.float64(26.81298229144502), np.float64(29.830833325669573), np.float64(7.935636821186676)]",498.3747808835391,514.340639071971
5,233.4786546518053,"[2.9169095903403703, 0.7541850277067073, 0.8163528552734072, 4.763975334612056]",[8.35563269e-01 3.65977228e-01 9.99900000e-01 1.00000000e-04],"[np.float64(0.7491806167736935), np.float64(0.130607425937242), np.float64(0.7170680662741199), np.float64(0.2679096651250189)]",474.9573093036106,490.9231674920425
6,270.6936196931294,"[1.5759279334876202, 0.7555675423134868, 0.2755242751623989, 2.7098889410742286]",[0.01856653 0.005316   0.05385444 4.9999    ],"[np.float64(21.37404607367097), np.float64(-15.786125653888082), np.float64(11.815625193651), np.float64(4.2171476773453564)]",549.3872393862588,565.3530975746908
7,178.88552102010354,"[1.929815082681322, 0.8935187589272819, 0.2868581529821514, 0.6034794061923529]",[3.01105377e-01 5.20375764e-02 8.85648901e-01 1.00000000e-04],"[np.float64(0.0012447518669891188), np.float64(6.675320718966636), np.float64(3.403999883759734), np.float64(0.0012447518669891188)]",365.7710420402071,381.736900228639
8,178.82173203288824,"[1.4783443439561632, 0.13600507426965117, 0.3927155189517202, 2.804041348511018]",[3.35828288e-01 7.11948800e-02 9.99900000e-01 1.00000000e-04],"[np.float64(5.611905864763639), np.float64(0.00013046723271144926), np.float64(3.7296775506121893), np.float64(0.00013046723271144926)]",365.64346406577647,381.6093222542084
9,251.24829397530067,"[2.8985415675695534, 0.30928644684160284, 0.5470733597097172, 2.9022817393132607]",[5.61621005e-01 4.10391615e-01 1.21321785e-01 1.00000000e-04],"[np.float64(1.5553280315187596), np.float64(0.02869228676760095), np.float64(0.48420112663640263), np.float64(0.02188866583857631)]",510.49658795060134,526.4624461390333
10,224.33651945503135,"[0.33069464115232056, 0.4509246364618467, 0.9118098094642938, 3.790862750067446]",[0.29960268 0.11176618 0.18595647 4.9999    ],"[np.float64(3.7016335447810524), np.float64(0.9404056997828248), np.float64(1.7718693871038103), np.float64(-0.004372837067847866)]",456.6730389100627,472.6388970984946
11,224.88855579763148,"[3.5768339090584815, 0.005888145376832563, 0.7160435261057414, 3.037112233900499]",[0.2260583  0.05842536 0.9999     4.9999    ],"[np.float64(5.643132140221908), np.float64(0.057992215980383684), np.float64(1.5332801633247757), np.float64(1.522924413412454)]",457.77711159526297,473.7429697836949
12,255.12578609436247,"[4.281094881460615, 0.620487119660816, 0.11432797290900273, 0.8198550503629747]",[0.0379167 0.0001    0.0001    0.0001   ],"[np.float64(53.682718706633004), np.float64(18.86933412305529), np.float64(5.954276631029446), np.float64(24.866889729508205)]",518.2515721887249,534.2174303771569
13,252.9370024710975,"[1.630406871762565, 0.5271970758896289, 0.44201873125503877, 1.161867157045809]",[0.25136496 0.19500756 0.01284055 4.9999    ],"[np.float64(1.7171089803945299), np.float64(-1.4954935653517434), np.float64(0.35309664482271835), np.float64(0.49912600135071694)]",513.8740049421949,529.8398631306269
14,266.65462541662487,"[4.901880323081063, 0.22412986675054566, 0.2324292127475486, 3.8344554687252046]",[0.05330813 0.01126533 0.9999     4.9999    ],"[np.float64(10.39903227055409), np.float64(6.616143020958375), np.float64(9.633310326619355), np.float64(-0.4400577790175844)]",541.3092508332497,557.2751090216817
15,267.90440403584904,"[3.8144869751004884, 0.9632084308595685, 0.01682447447431119, 0.6316049851788286]",[0.526305   0.93783569 0.9999     1.79563694],"[np.float64(0.013545895961691541), np.float64(-0.0022677297183270346), np.float64(0.7585605113663437), np.float64(-0.0003877448395458261)]",543.8088080716981,559.7746662601301
16,245.4610747294939,"[1.3428575080699796, 0.8148473586071201, 0.19428475660543412, 1.7529512417112132]",[5.26974582e-01 2.01798584e-01 9.99900000e-01 1.00000000e-04],"[np.float64(0.8899784169584478), np.float64(0.013846914399993535), np.float64(0.01536502395666441), np.float64(0.762514992181353)]",498.9221494589878,514.8880076474197
17,264.71766814631513,"[4.046316896250428, 0.8683619409910069, 0.12766295819487805, 1.753664383680665]",[2.82886176e-02 1.00000000e-04 1.00000000e-04 1.75407085e+00],"[np.float64(36.746740876784116), np.float64(19.09567023598781), np.float64(13.91679742160595), np.float64(8.657443752120399)]",537.4353362926303,553.4011944810622
18,271.76230129647297,"[4.409858969336277, 0.8493749579803667, 0.019396595524164312, 1.417298434087866]",[2.46613495e-02 1.00000000e-04 3.55775940e-01 1.00000000e-04],"[np.float64(31.238127942370816), np.float64(28.032705965162926), np.float64(23.897947446545587), np.float64(7.03955290369299)]",551.5246025929459,567.4904607813779
19,275.5267133908391,"[3.1140633680122836, 0.16281368864087142, 0.974722388734532, 1.3798707285473168]",[8.12508995e-02 4.37978343e-01 1.00000000e-04 4.99990000e+00],"[np.float64(0.2430813365629577), np.float64(0.8029578626397876), np.float64(0.011005169187299093), np.float64(0.9115302986675053)]",559.0534267816782,575.0192849701102
20,265.594790859628,"[3.645332477211591, 0.07722763356897615, 0.06852122170908187, 3.283031494013381]",[0.43009359 0.60211415 0.25574439 3.95101473],"[np.float64(0.09168460382933415), np.float64(0.0939822701053476), np.float64(1.3126381670412748), np.float64(-0.003933050062013955)]",539.189581719256,555.155439907688
21,274.8876539908746,"[4.004827569762965, 0.21250798243200542, 0.8592325387007552, 1.7915208060195422]",[8.60568395e-03 1.00000000e-04 3.24949579e-01 4.99990000e+00],"[np.float64(28.2269010983661), np.float64(-6.091487451653819), np.float64(18.1045003600254), np.float64(-1.6579199657226849)]",557.7753079817492,573.7411661701811
22,262.3692590205808,"[3.1763586184425487, 0.07296338649843201, 0.8569767070197241, 3.339563832158344]",[0.0357169  0.00594747 0.9999     4.9999    ],"[np.float64(21.720477168987095), np.float64(4.6615498138759985), np.float64(6.249549975908215), np.float64(1.94112085200503)]",532.7385180411616,548.7043762295935
23,244.71632650902328,"[2.6668890102101184, 0.9659022729350331, 0.9303011623527996, 4.2720840785968965]",[4.23117862e-01 2.12941087e-01 1.00000000e-04 1.00000000e-04],"[np.float64(1.7050455531414843), np.float64(0.8778319143781576), np.float64(0.7952461860793351), np.float64(1.1511148699229143)]",497.43265301804655,513.3985112064785
24,273.03976695339884,"[3.8415845809952005, 0.8142853894270231, 0.6204452191865851, 0.018972517953696]",[1.36847640e-01 8.33597705e-02 9.99900000e-01 1.00000000e-04],"[np.float64(2.5665991077070505), np.float64(1.8884466366965018), np.float64(1.8298244967542596), np.float64(0.2241941250852486)]",554.0795339067977,570.0453920952297
25,161.8804242713473,"[2.490242855449275, 0.18636391620798515, 0.365771229213767, 1.0638999109445166]",[0.09862531 0.00277884 0.0001     0.0001    ],"[np.float64(50.57812037023498), np.float64(11.56822661797595), np.float64(18.668936846072604), np.float64(9.113721125664613)]",331.7608485426946,347.7267067311265
26,187.8966182173561,"[1.4812584627443743, 0.7494267013590472, 0.9444967228101475, 2.379228844181984]",[3.95288389e-01 5.99509044e-02 8.95315990e-01 1.00000000e-04],"[np.float64(7.33966539869378), np.float64(0.10329449213476574), np.float64(4.534367800663102), np.float64(0.12938753607357648)]",383.7932364347122,399.7590946231441
27,229.4141962477757,"[4.534379636070762, 0.15520037967640027, 0.3998182280503029, 0.23649594671065496]",[5.76339507e-02 1.00000000e-04 1.00000000e-04 2.08981629e+00],"[np.float64(52.33875746680808), np.float64(3.63803758246442), np.float64(22.786032304476965), np.float64(9.789269403704182)]",466.8283924955514,482.7942506839833
28,263.90700165777304,"[0.757488676394759, 0.8224628680641503, 0.592287147828712, 1.931680751112905]",[0.25833748 0.12106189 0.9999     1.94041391],"[np.float64(1.7025580621929906), np.float64(1.352642757473259), np.float64(2.1189252503940077), np.float64(0.6900584906243923)]",535.8140033155461,551.779861503978
29,249.06579819676972,"[0.6001318810166575, 0.8962807441154188, 0.7417435339835343, 1.3762881921311974]",[4.79343736e-01 2.80419642e-01 1.00000000e-04 1.00000000e-04],"[np.float64(0.8150874058103009), np.float64(1.278909522729174), np.float64(0.5904116051672647), np.float64(0.16050517282076926)]",506.13159639353944,522.0974545819714
30,224.3492191061595,"[3.7122629103920812, 0.9930554874289482, 0.34489614185268813, 0.649291668034477]",[5.05775049e-01 1.90888835e-01 1.00000000e-04 1.00000000e-04],"[np.float64(0.570094831521226), np.float64(1.7454200213207682), np.float64(1.4866898236225004), np.float64(6.239046465033504e-10)]",456.698438212319,472.6642964007509
