participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
1,275.25559351655346,"[1.9686556276170675, 0.4528316459526151, 0.10576360287667685, 1.0656927922501727]",[4.74097162e-01 9.63739587e-03 1.00000000e-04 2.22615150e-01],[1.64254476 1.89600427 1.24672979 1.57874676],558.5111870331069,574.4770452215389
2,264.95539795859384,"[4.63184379833263, 0.4349737211997173, 0.1079687252761427, 4.413280544500132]",[0.00822656 0.00045271 0.0001     0.00010006],[180.04342194 144.71156851  73.01576462  68.62774691],537.9107959171877,553.8766541056197
3,205.14477526964635,"[1.3350709445036484, 0.15266092933384828, 0.7618630699257358, 0.413009989213098]",[2.04566678 0.20075018 0.9999     0.7154632 ],[0.40062117 0.53588598 0.52204906 0.40062117],418.2895505392927,434.2554087277246
4,256.93411599611375,"[3.123889552203232, 0.175181918045256, 0.6719546374715751, 2.067988666248186]",[0.05232048 0.0001     0.0001     0.0001    ],[38.89823917 31.94557042 18.96888436  8.9944229 ],521.8682319922275,537.8340901806595
5,225.89212417754257,"[3.896391679785273, 0.13791417208969328, 0.5863175379025676, 3.661788875792125]",[3.69539509 0.00507927 0.9999     1.73358335],[0.36474833 0.29896369 0.31763663 0.29486015],459.78424835508514,475.75010654351706
6,268.5078082899399,"[0.6395119217644475, 0.5298649248023114, 0.5917688077303028, 4.6855478549651615]",[1.438892   0.03522216 0.18384873 4.80582503],[0.55538285 0.38228559 0.54757197 0.38150864],545.0156165798797,560.9814747683117
7,167.2766448102754,"[0.3001546014868709, 0.050089293229085695, 0.15780435530594347, 2.649295593680067]",[4.07328267 0.01818043 0.34014735 0.77462506],[0.88116098 0.90317044 0.89819434 0.88116098],342.5532896205508,358.5191478089827
8,141.865221501815,"[2.8884315601123767, 0.9055216925433854, 0.7491670736157527, 4.4551090190465]",[2.5175414  0.02877774 0.9999     0.27127096],[1.31144639 0.85600038 1.01332983 0.85600038],291.73044300363,307.6963011920619
9,262.31786015153614,"[4.061290483555389, 0.6950047848529156, 0.6594984406383709, 0.2051127304186074]",[2.73809243 0.11990089 0.05097825 1.04122749],[0.94744082 0.94884266 0.96553389 0.93225538],532.6357203030723,548.6015784915043
10,241.73563086420657,"[1.4431043766103717, 0.12339588388543944, 0.02341771606714077, 1.3036192673335767]",[1.82862294 0.2495849  0.13124742 1.70454963],[0.50925017 0.65717076 0.82195717 0.56685909],491.47126172841314,507.43711991684506
11,213.00315577137332,"[4.192227404562749, 0.017010776869353914, 0.7253007723815469, 1.4271001713902156]",[4.32274909e+00 2.47344495e-03 7.62113780e-01 2.53217346e+00],[0.55044794 0.53047065 0.54961063 0.54534617],434.00631154274663,449.97216973117855
12,242.97133212177772,"[4.341665886255709, 0.6309538729141376, 0.40578199175191004, 1.9894369074258702]",[2.03186089 0.01571862 0.83297826 0.39087515],[0.60090102 0.45022316 0.27790103 0.53275196],493.94266424355544,509.90852243198736
13,246.1878191370021,"[2.07984249585311, 0.009000204015418706, 0.17120052486289034, 1.3778691899386566]",[1.26777383 0.28274467 0.2739827  2.28339901],[0.50365437 0.35065427 0.94373007 0.54785727],500.3756382740042,516.3414964624361
14,265.97642967653024,"[2.145244504162612, 0.7088176615221822, 0.22244845886841252, 2.42774249430388]",[1.44044475 0.10571786 0.0819732  2.11534459],[0.77317329 0.6039128  0.88509743 0.672001  ],539.9528593530605,555.9187175414925
15,267.49384961259807,"[4.623035408361778, 0.8795635560091353, 0.3781468786847307, 3.7234299541491223]",[0.63413117 0.92146003 0.85780295 4.94018317],[0.25273493 0.36286141 0.73538789 0.23650836],542.9876992251961,558.9535574136281
16,248.28442456853398,"[2.8490487007245235, 0.5752087157865727, 0.5510719907737124, 0.7717661904806895]",[0.01457049 0.00048143 0.0001     0.0001    ],[195.90024339 134.89112804  39.40032436 139.64484415],504.56884913706796,520.5347073254999
17,266.1466525450219,"[4.09926768533494, 0.7909007654998945, 0.25431075008779225, 0.43102255973331804]",[0.53984385 0.82492111 0.9999     4.97031426],[0.34095664 0.86152275 0.53370962 0.17645547],540.2933050900438,556.2591632784757
18,274.99364481360846,"[1.867751321898004, 0.8080900049146432, 0.36945571214678813, 2.768058143787977]",[0.00185763 0.00085977 0.0001     0.0001    ],[195.84731572 338.41531576 204.91338339  86.5807707 ],557.9872896272169,573.9531478156489
19,274.686147581224,"[4.946402803620876, 0.8386397675088676, 0.7173862471826039, 1.6464567912049348]",[0.43192539 0.99408035 0.35272782 1.05878834],[0.84059249 0.71893639 0.42077634 0.58685708],557.372295162448,573.33815335088
20,268.6969270089,"[1.5340236126922495, 0.5616456123307435, 0.31235082218607074, 4.71652161116452]",[4.99990000e+00 8.59708583e-01 1.15981510e-03 1.00053208e+00],[0.99923157 0.99975374 0.99978559 0.99945749],545.3938540178,561.359712206232
21,273.00021300225416,"[0.18486656997742765, 0.10524805446052055, 0.6492555591799783, 1.287790938715353]",[0.81141868 0.08525319 0.79323585 1.35541468],[0.59789472 0.45029545 0.92206805 0.58938233],554.0004260045083,569.9662841929403
22,263.10114962076966,"[1.0103767787124815, 0.858676071938669, 0.13194090682886023, 3.4444060775961485]",[0.73070742 0.70576004 0.50308769 2.35887137],[0.80035999 0.08622884 0.4983265  0.36063717],534.2022992415393,550.1681574299713
23,239.22015019384952,"[2.2004287266053204, 0.41123940495130956, 0.026229808537593595, 3.7684345772673655]",[1.10325794e-01 3.68264506e-02 1.00000000e-04 1.10545884e-02],[90.46451314 90.47298922 90.46652855 90.46241395],486.44030038769904,502.40615857613096
24,258.3972601454712,"[1.7465278139838096, 0.09059618499770955, 0.11552231899672637, 2.6901888227215163]",[4.98813183e+00 3.08514457e-01 1.10505407e-03 1.00540118e+00],[0.99751933 0.99549824 0.9961438  0.9942367 ],524.7945202909424,540.7603784793744
25,161.853177675342,"[0.26152876160405075, 0.6361165430126754, 0.7914070820304981, 0.6496652695025688]",[4.02360102 0.00703985 0.99926685 0.71804872],[0.60716141 0.57574951 0.5968793  0.56464672],331.706355350684,347.67221353911594
26,189.22917945828647,"[3.3580872855119965, 0.08741635073350747, 0.6351560912169202, 3.7257932103573936]",[2.28294689 0.0368407  0.9999     0.99543203],[0.59821118 0.28018692 0.47058228 0.26941811],386.45835891657293,402.42421710500486
27,220.49833345730386,"[1.8158370230332386, 0.4182480861847735, 0.48753443727249374, 3.4269996908811713]",[2.9095527  0.01363267 0.99446399 0.71984013],[0.56173225 0.39714893 0.46781143 0.39767798],448.9966669146077,464.96252510303964
28,257.033191676054,"[0.9882736820341528, 0.6105507966271516, 0.5383957706395868, 1.5257493832292208]",[0.98678287 0.58856662 0.49586743 1.45924358],[0.68014197 0.90986538 1.00344217 0.76207925],522.066383352108,538.03224154054
29,223.78242874827134,"[2.5418285280893054, 0.17565602505263517, 0.8427377726512431, 2.6187511439664095]",[0.26076415 0.05464109 0.78621959 0.05569525],[1.34115653 3.84520519 0.83112111 5.10300649],455.5648574965427,471.5307156849746
30,242.91349860371608,"[4.370974118726856, 0.824887256599603, 0.607286190069627, 0.7845335742544154]",[0.06147242 0.03533822 0.0007003  0.0001    ],[10037.03922232 10028.83360335 10029.53206053 10003.40317056],493.82699720743216,509.7928553958641
31,148.71765756863684,"[2.3221053472885695, 0.6202059347261766, 0.5120533754342533, 4.20539133565228]",[0.00785354 0.05369945 0.31515856 0.00134891],[  0.72618772 404.72459252  91.89596729   0.72618772],305.4353151372737,321.4011733257056
32,249.9097382198899,"[0.42437117506965794, 0.6673178221869827, 0.35547740068966605, 1.748132068960536]",[1.46415694 0.1169503  0.01942963 3.07510089],[0.73524488 0.55080384 0.76216082 0.53659958],507.8194764397798,523.7853346282118
33,252.9509055444891,"[2.0152593673309354, 0.5543376386474625, 0.5599725151212886, 4.176905975420266]",[0.04522015 0.0262244  0.17146485 0.01036415],[115.76011262 128.5445769  118.06046097  91.93027064],513.9018110889782,529.8676692774102
34,237.9359744836925,"[1.4035736064130862, 0.006955087884933561, 0.7100322025279338, 1.9458932893100875]",[4.79492101e+00 1.16558603e-04 1.00000000e-04 3.04787561e-01],[1.01456015 1.00398055 1.00742567 1.00185589],483.871948967385,499.8378071558169
35,228.88316483544352,"[1.871723781920363, 0.5096268311230894, 0.750867782810992, 1.069566790230177]",[2.31685109 0.02093435 0.4083522  0.66100713],[0.74915811 0.86452163 0.78472033 0.63339831],465.76632967088705,481.73218785931897
36,257.84728639622364,"[4.38030021155535, 0.22251502510778204, 0.4658424019967461, 0.5653604870758283]",[4.99990000e+00 3.07129033e-04 9.99900000e-01 1.73371329e-01],[0.11522947 0.12018285 0.11328664 0.11349434],523.6945727924473,539.6604309808793
37,250.1190105506457,"[0.2132746996849366, 0.7320994224793028, 0.7818630176630145, 2.3917020604289188]",[2.13313457 0.00896539 0.99989741 4.21989383],[0.26462112 0.10961391 0.18556311 0.0695218 ],508.2380211012914,524.2038792897233
38,259.84231921612803,"[1.8979997159278081, 0.003929856739906099, 0.6782759970397836, 3.8746041049041584]",[3.37807202e+00 2.12595967e-03 1.00000000e-04 3.75080633e+00],[0.95805682 0.94032024 0.98624214 0.97238685],527.6846384322561,543.650496620688
39,269.6449209233413,"[2.6533975653388957, 0.34891653397559097, 0.43169227307623065, 4.073524746738329]",[1.61248887e-01 2.39416570e-01 1.00000000e-04 1.35124550e-01],[1.87363738 4.38516759 6.54568998 3.97874703],547.2898418466826,563.2557000351146
