participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
1,103.64488210032063,"[3.90350899485618, 0.6893257130654449, 0.3827850510335842, 0.7164931158657707]",[2.0469328  0.18698367 0.11627559 4.99732521],[0.66543524 0.44367088 0.8317938  0.29580711],215.28976420064126,229.37560787209026
2,149.64945020289352,"[0.24714141769674292, 0.8693603641759559, 0.4292797313007956, 0.804369373041252]",[1.92223592 0.59214601 0.06579181 0.98256796],[1.00217724 0.92928617 0.84482916 0.88300375],307.29890040578704,321.384744077236
3,158.85587826029848,"[2.0295001351657893, 0.17813393493921126, 0.3211524841815112, 0.057680000900034216]",[1.22247842e+00 1.78086432e-01 1.00000000e-04 4.99990000e+00],[0.6151108  0.3947924  0.71634261 0.42779098],325.71175652059696,339.79760019204593
4,137.56662351280337,"[0.20474976605059725, 0.9675213396819166, 0.9937535403379726, 3.3660104738232803]",[1.74374266 0.3475557  0.34345818 1.944254  ],[0.6768938  0.60633479 0.82966112 0.51551211],283.13324702560675,297.2190906970557
5,96.97524481612336,"[2.6274522544039045, 0.017858107049932154, 0.24492430933701426, 2.1218857653938636]",[2.67452268 0.02782119 0.75132295 1.95634109],[0.57530656 0.43725349 0.6792484  0.44974482],201.95048963224673,216.0363333036957
6,141.0003988240034,"[4.420538610717576, 0.24582765934815146, 0.49930349413462904, 0.5555320657837831]",[1.38270924e+00 2.42356467e-01 1.00000000e-04 4.98552419e+00],[0.56460234 0.24808281 0.69266854 0.32826425],290.0007976480068,304.0866413194558
7,162.33246997374047,"[1.738132558726876, 0.2170498511648279, 0.5178353552409906, 2.680868976991292]",[0.00303804 0.00709307 0.0001     0.000489  ],[515.6601663  315.22423146  98.33905142 485.35510348],332.66493994748095,346.7507836189299
8,158.30058207671914,"[2.332256161105931, 0.5414703585616404, 0.16056020696107465, 2.442728720570613]",[5.49060293e-02 1.00000000e-04 9.99900000e-01 1.00000000e-04],[12.57969767 30.43401386  4.14629828 17.67626195],324.6011641534383,338.68700782488725
9,97.06498661831218,"[2.7742542217831194, 0.945135455872225, 0.9971794413855494, 4.428844683613731]",[0.00609375 0.00527303 0.0001     0.00028145],[769.18477529 111.89898568 693.9200012   93.6615378 ],202.12997323662435,216.21581690807335
10,136.66096219458362,"[2.6192205424143, 0.4926142472669672, 0.054082465740452966, 1.0239463854668798]",[2.00505584 0.38206975 0.02818164 0.77976669],[1.15402574 1.17430302 0.99609548 0.9699137 ],281.32192438916724,295.4077680606162
11,101.51441021990252,"[1.7781640534284866, 0.9588043819148719, 0.7716160282963128, 3.630931906288192]",[3.20757024e-01 1.17803083e-02 1.00000000e-04 2.60956039e-02],[15.45896224  9.70085374 10.28921973  3.14698898],211.02882043980503,225.114664111254
12,124.05497465905259,"[3.030843570996086, 0.3854907975737142, 0.24509853487620922, 3.2383974814843772]",[0.0088988  0.0013095  0.0001     0.00010001],[493.02693442 220.95936317 479.73098658 208.39381275],256.1099493181052,270.19579298955415
13,25.928233572502645,"[1.142719696119511, 0.639607118906859, 0.43422973611525134, 0.17328618855089523]",[4.89338019 0.01970143 0.68054459 4.9999    ],[0.61112714 0.53396262 0.60050099 0.54548782],59.85646714500529,73.94231081645427
14,163.93967687128068,"[0.9861504952228581, 0.9659641854324414, 0.159948936270644, 1.3960922352791059]",[0.86607722 0.99535454 0.09232263 1.2211441 ],[0.15134819 0.98507777 0.94719644 0.585205  ],335.87935374256136,349.96519741401033
15,94.96242445840609,"[4.400992930759756, 0.07372203662354418, 0.16765697517111508, 0.8281924750895756]",[4.24773476 0.05786225 0.09213727 0.9491376 ],[0.9634018  0.9421309  0.95575331 0.92891218],197.92484891681218,212.01069258826118
16,167.75286888199471,"[4.952862176745823, 0.5644664500446219, 0.6719188647981841, 2.8318666708155957]",[1.00000000e-04 4.97608006e-01 9.99899799e-01 1.28496761e-03],[ 88.51364955 179.65235071   2.73323965 405.87972221],343.50573776398943,357.5915814354384
