participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
1,103.16570972944415,"[4.194196689465479, 0.5710669522921471, 0.021822618516996063, 3.2629035733606653]",[1.86846583 0.1968322  0.15128347 0.2271116 ],[ 0.44463333  0.14913858  0.6638526  -0.0304306 ],214.3314194588883,228.4172631303373
2,167.35208209884152,"[3.8890411337477935, 0.45843618168102035, 0.755698297412265, 2.0038189595035134]",[1.69072985e-01 5.48244141e-01 1.00000000e-04 3.13455369e+00],[ 0.65383571 -2.46042833 -0.07980967 -1.32337659],342.70416419768304,356.790007869132
3,158.8555607737666,"[0.2838872023711356, 0.08446439341515606, 0.19032213427415753, 4.599255129587801]",[3.09012840e-01 1.78053047e-01 1.00000000e-04 4.60278726e+00],[-1.69531635 -3.2381458  -0.98592382 -3.00691582],325.7111215475332,339.79696521898217
4,137.91433149020216,"[0.5140107113018589, 0.5026759243661402, 0.4800866349669082, 4.544410249836242]",[4.53441182e-01 2.10509990e-01 1.00000000e-04 4.86661472e+00],[-1.88103987 -2.6380912  -0.24185527 -3.19378916],283.8286629804043,297.9145066518533
5,106.63081955213708,"[0.7205327718189682, 0.8379597790514928, 0.07750599260858272, 2.934732530155238]",[1.10068123 0.10778944 0.9999     4.9999    ],[-0.53245221 -1.68009187 -0.30389994 -1.24612319],221.26163910427417,235.34748277572317
6,134.15404710874418,"[2.3921684838824584, 0.7201900563530556, 0.48496463128889744, 1.4178794542934907]",[0.54074664 0.16860203 0.9999     4.9999    ],[-0.49086365 -3.26621086 -0.34593174 -2.29471992],276.30809421748836,290.39393788893733
7,172.05469530557414,"[4.07746963605637, 0.6400033127887526, 0.2847457316957652, 1.404727206964793]",[0.02346553 0.9999     0.0168131  4.9999    ],[-4.83370014 -4.96118242  0.99298092  0.99089488],352.1093906111483,366.19523428259726
8,169.45079587569668,"[1.5295633987641535, 0.4769241860826622, 0.557196930778338, 0.6701684350361811]",[3.25334254e-01 8.73281409e-01 1.00000000e-04 1.00000000e-04],[0.88930055 0.88721944 0.01395112 0.12481303],346.90159175139337,360.98743542284234
9,135.54062832776742,"[0.048976146596613035, 0.5604191472002451, 0.8049134485452519, 1.9754494162700924]",[0.7460573  0.25234181 0.45203988 4.9999    ],[-0.97649806 -1.84302743 -0.60869115 -2.25933237],279.08125665553484,293.1671003269838
10,172.59366104137106,"[4.269291275177811, 0.6163465627416946, 0.23880462514317255, 1.6873441866624272]",[0.0001 0.0001 0.0001 0.0001],[0.99671654 0.99422722 0.99871169 0.99721457],353.1873220827421,367.2731657541911
11,113.43702475422337,"[3.5601820365224572, 0.25581939468518444, 0.6207113792723151, 4.856244398994322]",[2.24546838 0.3249116  0.9999     0.2726142 ],[ 0.22718044  0.0486964   0.1999717  -0.01038441],234.87404950844675,248.95989317989574
12,118.88043181185265,"[1.44071545571264, 0.17790891417220384, 0.6182614269179738, 3.9894445228057966]",[0.67778142 0.29580749 0.56916684 4.9999    ],[-0.97443346 -2.99567547 -1.0964225  -3.0905568 ],245.7608636237053,259.84670729515426
13,39.72194397908305,"[3.407737654410185, 0.6560715066338104, 0.6580000698957288, 4.1482338076632335]",[0.98761098 0.62330456 0.5766251  4.9999    ],[ 0.2561926  -3.97986742 -1.06010029 -2.82608471],87.4438879581661,101.52973162961509
14,166.66009912066457,"[0.2847156441544668, 0.08849062979081018, 0.0541132472148852, 0.21930947662971323]",[5.23945384e-01 9.95354521e-01 3.83908467e-01 1.00000000e-04],[ 4.64583107e-03  8.73457741e-01  7.50194705e-01 -5.55932182e-06],341.32019824132914,355.4060419127781
15,108.11224092098735,"[2.0686443204306224, 0.047653151386442195, 0.3190613898028492, 2.8434361878548535]",[5.30324298e-01 1.80725412e-02 1.00000000e-04 4.99990000e+00],[-0.58396048 -3.34307066 -1.54575621 -4.67970073],224.2244818419747,238.31032551342366
16,171.53047548868014,"[4.379870162066941, 0.9552856593123271, 0.19097573242682514, 2.6311659766250637]",[5.75902848e-01 2.57129581e-01 9.99900000e-01 1.00000000e-04],[0.18346461 0.27541302 0.23999966 0.03404731],351.0609509773603,365.14679464880925
17,161.16670125452043,"[1.5532168914766709, 0.20974375518192417, 0.11872247510800486, 1.6721610489509267]",[0.26369712 0.55187045 0.9999     4.9999    ],[-0.04302384 -2.62721705 -0.3900907  -0.60757369],330.33340250904087,344.41924618048984
18,148.59733102313027,"[4.963902606295193, 0.17312390077128437, 0.901395130979554, 3.626766743101652]",[0.16765292 0.99448878 0.16083037 4.9999    ],[-4.28512128 -4.74260907  0.93320529  0.58427068],305.19466204626053,319.2805057177095
19,92.17436684155976,"[0.9133574035642623, 0.4527308260598593, 0.9730015927219118, 4.9109012702483374]",[1.01425599 0.30499312 0.9999     4.9999    ],[-0.34252017 -2.20574865 -0.58186629 -2.08182876],192.34873368311952,206.4345773545685
20,169.13219392844388,"[4.923462975323629, 0.29313801439584136, 0.8141287419617894, 3.003205698222773]",[5.74011519e-01 1.86642276e-01 1.00000000e-04 3.97783318e-01],[ 0.31785434  0.04771133  0.38383517 -0.05864504],346.26438785688777,360.35023152833674
