participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
1,116.39646964489683,"[4.379696270831402, 0.43130454061996604]",[1.7640139  0.11853855],[0.57529489 0.34330017 0.79299155 0.31363927],236.79293928979365,243.83586112551814
2,166.26079640496764,"[3.4237363274022403, 0.6111310862094278]",[0.53363526 0.70412142],[1.06993273 0.2526476  0.9410673  0.41392028],336.52159280993527,343.56451464565976
3,162.72343534463573,"[1.7124734523749083, 0.9679938330874456]",[0.94359029 0.17077157],[0.72503684 0.2687023  0.7350534  0.39897341],329.44687068927146,336.48979252499595
4,139.64026504243853,"[1.4049953758257543, 0.5713008724683205]",[1.2031129  0.53831254],[0.46707741 0.46192385 0.80069269 0.0805289 ],283.28053008487706,290.32345192060154
5,104.45817060496285,"[2.501675623476234, 0.8524813994750581]",[2.2260589  0.02309443],[0.57816165 0.30389385 0.65645012 0.29587339],212.9163412099257,219.95926304565018
6,133.222654992205,"[4.073125498125207, 0.29533384679741537]",[0.87191054 0.9999    ],[ 0.75847666 -0.56751118  0.75582313 -0.22539863],270.44530998441,277.4882318201345
7,172.5936531720341,"[3.4673510665911174, 0.17193550481032763]",[0.0001 0.0001],[1.15264019 1.15422926 1.15624014 1.15305356],349.1873063440682,356.2302281797927
8,172.59365353696765,"[1.6812695292846458, 0.011380797073959125]",[0.0001 0.0001],[0.77089959 0.76886452 0.77153031 0.77000854],349.1873070739353,356.2302289096598
9,98.3535137161501,"[2.361173867941621, 0.09443167258704308]",[1.58289801 0.40534188],[0.87451457 0.177629   0.90111521 0.13381187],200.7070274323002,207.7499492680247
10,172.5936577565675,"[4.870955778234667, 0.522576382673193]",[0.0001 0.0001],[1.11161488 1.10871302 1.11289702 1.11093948],349.187315513135,356.2302373488595
11,114.68566293454137,"[0.7374153821067887, 0.6947649787568823]",[1.6286384  0.25993013],[0.64607492 0.34288125 0.68710794 0.19258839],233.37132586908274,240.41424770480722
12,125.58723005576104,"[0.22735850596586896, 0.09630476642141125]",[1.3848538  0.27679873],[0.87435809 0.33552029 0.93595414 0.1122131 ],255.17446011152208,262.21738194724657
13,26.053175566441396,"[4.498436083043034, 0.9994702044675586]",[2.51325015 0.1956209 ],[0.93445377 0.12952946 0.78077711 0.31629188],56.10635113288279,63.149272968607285
14,165.97686270535033,"[2.9502747057537975, 0.4192516568798751]",[0.53025062 0.9999    ],[0.14443145 0.8557489  0.55390643 0.46762148],335.95372541070066,342.99664724642514
15,102.56930187550795,"[4.922059100126217, 0.4781951258009998]",[1.32909159 0.14657425],[ 0.55070436  0.45080245  0.9585281  -0.02749246],209.1386037510159,216.18152558674038
16,170.5342219896302,"[3.307470270326433, 0.10995299355121564]",[0.30254157 0.9999    ],[ 0.29362437  0.75248516  0.62575456 -0.11860024],345.0684439792604,352.1113658149849
17,165.31605895896897,"[4.174150960529596, 0.3111841545435952]",[0.52531766 0.9999    ],[ 0.89967866 -0.11223826  0.50274093  0.44766409],334.63211791793793,341.6750397536624
18,155.69969723398702,"[4.885129676437063, 0.37806401367554526]",[0.61701956 0.9999    ],[ 0.20782638 -0.24685232  1.08873903  0.21125351],315.39939446797405,322.44231630369853
19,73.64105392674918,"[1.4914966774998124, 0.7234052856308896]",[1.81109366 0.46136916],[ 0.76594649  0.08028408  0.70427117 -0.01595978],151.28210785349836,158.32502968922284
20,170.46201463036547,"[2.111837860341195, 0.9089668413951898]",[0.78513802 0.0409417 ],[0.66906449 0.48898119 0.66296765 0.34408406],344.92402926073095,351.96695109645543
21,102.47381291247008,"[4.544491848383922, 0.26279080865423005]",[1.27237979 0.24374411],[ 0.77730123 -0.15973252 -0.15973252  0.19985561],208.94762582494016,215.99054766066465
22,170.07975048436185,"[3.511632117511932, 0.8307113421426453]",[1.07818509 0.01070155],[0.48319975 0.29433183 0.37573007 0.24634828],344.1595009687237,351.2024228044482
23,112.84637981470902,"[1.6068682363004612, 0.8571305331770114]",[1.69123902 0.61778901],[0.7075737  0.192675   0.77584767 0.19156921],229.69275962941805,236.73568146514253
24,71.77700943059321,"[4.339816254426027, 0.25458943631987063]",[1.78538363 0.61864563],[0.83529929 0.25047401 0.45472189 0.02924015],147.55401886118642,154.5969406969109
25,150.01402702002758,"[4.23477276320323, 0.2065846789946514]",[1.01675911 0.43211711],[0.51503992 0.81334378 0.53857511 0.16392001],304.02805404005517,311.07097587577965
26,161.8382039355397,"[0.2460915061176048, 0.9405570484459432]",[1.60114723 0.04552487],[0.80151455 0.61791925 0.75546145 0.60396569],327.6764078710794,334.7193297068039
27,123.66726647706588,"[1.406945626292309, 0.24955438010820002]",[1.56039613 0.31450756],[0.64168066 0.21636114 0.63315598 0.19024622],251.33453295413176,258.37745478985624
28,141.3689368938274,"[4.97227699354471, 0.9152924026225719]",[1.30546026 0.42999919],[0.33580695 0.04287921 0.66099039 0.43570592],286.7378737876548,293.7807956233793
29,171.0287684829539,"[3.4028681621579233, 0.6037202798996696]",[0.2555675 0.9999   ],[0.97896964 0.08247884 0.94807005 0.09658418],346.0575369659078,353.10045880163227
30,172.5936500217895,"[3.175287026023142, 0.35703821952085346]",[0.0001 0.0001],[1.30397939 1.30079245 1.30506573 1.30326483],349.187300043579,356.2302218793035
31,156.31627937406364,"[1.776155120618175, 0.7499915273505906]",[1.9217485  0.04973358],[0.69382124 0.55621841 0.73471195 0.64633772],316.6325587481273,323.67548058385177
