participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
1,124.45100658343789,"[3.7137435568788932, 0.4506442027562068, 0.1293071946152516, 2.153457967519739]",[6.63183689e-02 8.18814759e-03 1.00000000e-04 4.99990000e+00],"[0.0, 0.0, 0.0, 0.0]",256.9020131668758,270.9878568383248
2,141.61076312722093,"[3.7573063538011584, 0.6884619133116681, 0.8536939448986807, 2.052497757653931]",[8.65570426e-01 6.99613472e-01 8.34579671e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",291.22152625444187,305.30736992589084
3,162.48968772547278,"[1.9431813811898635, 0.14036695341291092, 0.5911512645376393, 2.898674449617619]",[0.11146443 0.05249241 0.22551734 4.9999    ],"[0.0, 0.0, 0.0, 0.0]",332.97937545094555,347.0652191223945
4,139.19248829261699,"[2.326105943645471, 0.9935805026243079, 0.42253038599620657, 4.531775396126983]",[1.36008082e-01 3.73647928e-02 1.00000000e-04 4.99990000e+00],"[0.0, 0.0, 0.0, 0.0]",286.38497658523397,300.47082025668294
5,99.05119665412995,"[0.23598544006432162, 0.5078811957585632, 0.16192954217811872, 3.5213392755083297]",[9.25863745e-02 1.24243181e-02 1.00000000e-04 4.99990000e+00],"[0.0, 0.0, 0.0, 0.0]",206.1023933082599,220.1882369797089
6,139.9611973098367,"[4.185861979042448, 0.7360772628812466, 0.04698587185767983, 1.5425981484469709]",[0.0839244  0.01782823 0.62418054 4.9999    ],"[0.0, 0.0, 0.0, 0.0]",287.9223946196734,302.0082382911224
7,153.72955269067276,"[0.33424864689668765, 0.3783817941831621, 0.9304299323681595, 4.222918932890968]",[0.28680859 0.09090817 0.00824672 1.30898796],"[0.0, 0.0, 0.0, 0.0]",315.4591053813455,329.5449490527945
8,164.1248526912654,"[0.7080147918767451, 0.9962765975991872, 0.45193848163578876, 2.833837350201497]",[0.03085662 0.0001     0.0001     0.0001    ],"[0.0, 0.0, 0.0, 0.0]",336.2497053825308,350.3355490539798
9,73.36495176778902,"[0.8396771196928479, 0.9504907364939595, 0.9842299247464439, 3.2820233263300995]",[1.40067030e-01 9.88150935e-03 1.00000000e-04 4.99990000e+00],"[0.0, 0.0, 0.0, 0.0]",154.72990353557805,168.81574720702702
10,128.7917211323104,"[1.4073777429484573, 0.9734681908265118, 0.05502010188206379, 2.5310145971030447]",[1.13961704e-01 4.36120565e-03 1.00000000e-04 5.24131853e-01],"[0.0, 0.0, 0.0, 0.0]",265.5834422646208,279.6692859360698
