participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
1,136.02360094166693,"[4.954561506720597, 0.2567949282965246, 0.2013425742879907]",[4.67997681e-01 9.99900000e-01 1.00000000e-04],"[np.float64(0.0016338139716286233), np.float64(0.0009375408516400319), np.float64(-0.46449121401118815), np.float64(0.0005221340705924581)]",278.04720188333386,287.94215398297797
2,123.14886004393728,"[1.695623950171615, 0.3019056369435642, 0.860674466269807]",[0.07632061 0.0001     0.0001    ],"[np.float64(26.61946775362265), np.float64(12.00523573790187), np.float64(18.59264483152863), np.float64(5.135496438184789)]",252.29772008787455,262.19267218751867
3,100.87134370268764,"[4.4503876332477335, 0.08919793722687197, 0.8712044888905267]",[6.03677094e-01 9.88426260e-02 1.00000000e-04],"[np.float64(4.1737119239401905e-05), np.float64(0.7750163787398113), np.float64(1.5312744237566212), np.float64(4.1737119239401905e-05)]",207.74268740537528,217.6376395050194
4,120.08086587272918,"[4.363684960857116, 0.8329892957347197, 0.1511151884200317]",[0.05655734 0.0001     0.0001    ],"[np.float64(35.02117722300546), np.float64(10.497445403966255), np.float64(23.364003721475573), np.float64(4.1098215802845095)]",246.16173174545835,256.05668384510244
5,104.46760401893613,"[2.764570386974281, 0.6631532873640905, 0.07797431076316678]",[1.13739554e-01 1.00000000e-04 1.00000000e-04],"[np.float64(34.547403065897356), np.float64(12.432198003361547), np.float64(15.621596961643192), np.float64(9.346173910274208)]",214.93520803787226,224.83016013751637
6,134.07960543863692,"[1.0141233921316815, 0.19189030682786654, 0.3021447499913955]",[0.72577755 0.15102019 0.9999    ],"[np.float64(0.656523917315578), np.float64(0.1015468043911303), np.float64(0.6538777928402879), np.float64(0.23665841722952682)]",274.15921087727384,284.05416297691795
7,69.57794272897591,"[2.5577583159160358, 0.11071256432779143, 0.6676383581674931]",[1.51668212 0.03514871 0.75369355],"[np.float64(0.5219950584846329), np.float64(1.071853893104161), np.float64(0.890660172035697), np.float64(0.5219950584846329)]",145.15588545795183,155.05083755759594
9,130.5322949975875,"[4.913662961525936, 0.4531589299058431, 0.6937653214982084]",[0.46497588 0.54823387 0.16344277],"[np.float64(1.7363208009439044), np.float64(0.026074485221453014), np.float64(0.5085574424690918), np.float64(0.07892555397002704)]",267.064589995175,276.95954209481914
10,106.91227073241244,"[2.903458446538124, 0.36051437170077, 0.5797740742580325]",[0.66104108 0.04499233 0.63725816],"[np.float64(0.7810437392890597), np.float64(0.40300077910497434), np.float64(1.5289120676921586), np.float64(0.022185930612951914)]",219.82454146482488,229.719493564469
11,92.84138672338408,"[3.0670436763220517, 0.5873025706853149, 0.046941338718063594]",[1.94445024 0.06842559 0.9999    ],"[np.float64(0.5927828561492018), np.float64(0.28608111799323727), np.float64(0.6596160194004049), np.float64(0.4808558756494454)]",191.68277344676815,201.57772554641227
