participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
1,135.3458872717026,"[3.640623721441658, 0.9128178410681105, 0.35876807791653803, 1.0036582951424842]",[2.70788024e+00 3.14247917e-04 9.99900000e-01 1.00783003e-01],[0.9033344  0.92866628 0.89475279 0.92029654],278.6917745434052,291.8850440095973
2,113.87562600086936,"[1.424811663940047, 0.816015338527063, 0.04808160361144602, 1.7295595824544254]",[4.99903404e+00 2.37667598e-03 2.90786275e-01 8.67561206e-01],[0.75401286 0.75053337 0.74679768 0.74424413],235.75125200173872,248.94452146793085
3,15.24923819456857,"[2.260322183772536, 0.27871324286689203, 0.8930585871030244, 3.6781894097031587]",[4.9999     0.82322486 0.9999     0.05015364],[0.40062117 4.87507324 0.32266963 0.40062117],38.49847638913714,51.69174585532929
4,107.29874151607854,"[4.254334433684744, 0.4813362116383748, 0.07047304045951876, 1.797434405082808]",[0.09036779 0.0001     0.0001     0.0001    ],[38.89664491 31.94426863 18.96812847  8.9940866 ],222.59748303215707,235.7907524983492
5,102.79826437812142,"[0.7187092281754044, 0.0976473874536485, 0.8413731419922506, 0.6923150028805589]",[3.31800692 0.00586282 0.96903052 0.57735731],[0.41890204 0.32831731 0.3436152  0.32323152],213.59652875624283,226.78979822243497
6,134.92550534419024,"[4.748552519118037, 0.6069601428774561, 0.3209582355282325, 1.4567922191356502]",[0.79933388 0.12018835 0.9999     4.9999    ],[0.57579555 0.25232825 0.55674084 0.15403971],277.8510106883805,291.0442801545726
7,65.92643670169456,"[2.93341031392983, 0.1263849383672071, 0.05299732059559494, 4.2714338908361045]",[4.87746036 0.05068963 0.05333505 0.93260647],[0.98035795 0.98894138 0.98966252 0.98035795],139.8528734033891,153.04614286958125
8,57.279721818265884,"[1.350944349027271, 0.2889211821599529, 0.36087447732997235, 0.5739557590071643]",[2.10547769 0.12939707 0.29091126 0.48660277],[1.40023852 0.95578044 1.01432183 0.95578044],122.55944363653177,135.7527131027239
9,130.927127970445,"[4.209879084413947, 0.7720029224794398, 0.6129105638110791, 0.42580447646201564]",[4.99990000e+00 4.34833943e-04 7.26428220e-01 4.99990000e+00],[0.67832823 0.67594159 0.68055186 0.67762178],269.85425594089,283.04752540708216
10,84.27365963380464,"[2.5304224208788404, 0.04520534041481538, 0.5541160446947379, 0.9502163182587989]",[2.38894267 0.10699949 0.52768388 0.92042717],[0.63010273 0.61255125 0.80054111 0.72983701],176.54731926760928,189.74058873380142
11,92.79052946802258,"[4.171177798227332, 0.35439384840196464, 0.5357629685229366, 4.870878976620106]",[4.99990000e+00 1.67620400e-03 7.72308054e-01 4.99990000e+00],[0.54068955 0.52729522 0.54172401 0.53845874],193.58105893604517,206.7743284022373
12,110.211825630293,"[4.982129266671473, 0.19073061513756606, 0.47010687986891947, 4.883024817058288]",[1.78742446 0.05692721 0.74847024 0.72777492],[0.76058518 0.58668096 0.38325111 0.64523547],228.423651260586,241.61692072677815
13,111.22939627259873,"[2.1731064022467974, 0.2426252399477746, 0.29016901314826676, 1.237561749348362]",[1.42970741 0.28274242 0.9999     0.68730692],[0.49515857 0.54512481 0.91092631 0.89371431],230.45879254519747,243.6520620113896
14,134.8907141304851,"[0.4323856304388623, 0.45542505997913435, 0.013367099099766844, 1.4082776669877088]",[0.93295882 0.50870953 0.00935769 1.7059927 ],[0.81882829 0.64440867 0.9698311  0.73456583],277.7814282609702,290.9746977271623
15,127.56303852679612,"[0.779526479449135, 0.6731891000670667, 0.38810624530016663, 4.353542108774717]",[1.63772163 0.64957337 0.0642965  1.30864895],[0.74697912 0.85613483 0.89700492 0.81793246],263.1260770535922,276.3193465197844
16,108.58182434821241,"[3.8285417283639056, 0.6331173215784487, 0.8732738775199922, 1.4798031468453896]",[0.0157521  0.00048143 0.0001     0.0001    ],[195.89993342 134.89091383  39.40026269 139.64462239],225.16364869642481,238.35691816261695
17,132.0076681023497,"[3.1802918835759013, 0.3688950676768708, 0.5953391443952732, 1.4110700637888962]",[0.01009722 0.00709708 0.00145415 0.00144556],[125.42464685 132.09999492  33.46898588 116.9978971 ],272.0153362046994,285.20860567089153
18,135.03709302287714,"[1.8577537038658452, 0.34559694275985353, 0.11115670439233162, 1.73869434032154]",[1.17756614e-02 9.93854523e-01 1.00000000e-04 3.12455350e-02],[31.99775068 31.81308132  0.99985957  1.19047502],278.0741860457543,291.2674555119464
19,137.53010880397065,"[4.421867579765851, 0.48254507994022083, 0.21940502838105966, 4.767464542971862]",[0.21847508 0.8913976  0.9999     0.73784557],[0.58165684 0.52010505 0.03068689 0.3309258 ],283.0602176079413,296.25348707413343
20,120.33619313847498,"[4.965343638040445, 0.979554654511292, 0.24883035209170995, 4.459912904008193]",[1.87056542e+00 4.17944971e-02 1.00000000e-04 4.99990000e+00],[0.67886879 0.57004732 0.85252139 0.73793676],248.67238627694996,261.8656557431421
21,135.26649648014939,"[1.08784101509565, 0.624207132805662, 0.06835885073043903, 2.770176406958549]",[1.04144105 0.08409373 0.69037473 0.87274104],[0.71702862 0.64011137 0.93100427 0.72707947],278.53299296029877,291.7262624264909
22,137.46387759625264,"[0.9800767728075486, 0.46537247254610176, 0.5566161313465465, 1.3734521684724015]",[0.30325073 0.70576942 0.17113365 1.39243828],[0.92491998 0.34470685 0.73881392 0.67960669],282.9277551925053,296.1210246586974
23,114.97096150541637,"[1.5284101717210479, 0.14982993880399104, 0.05921977310399436, 1.554108809667929]",[2.16652934 0.15975058 0.31069311 0.89301698],[0.8524375  0.75128103 0.90731668 0.79782861],237.94192301083274,251.13519247702487
24,135.9140481904307,"[1.0591961965828853, 0.11004872703907098, 0.1947728584053935, 0.9271030439393816]",[1.11211956 0.08895413 0.25358348 1.12448889],[0.76870022 0.76119723 0.82761327 0.73871165],279.8280963808614,293.0213658470535
25,95.40270963826008,"[1.143443880116655, 0.16972227419998984, 0.799974900751314, 0.7550154617454329]",[3.33301064 0.00759622 0.9959448  4.9999    ],[0.58375539 0.49947946 0.56115326 0.52509337],198.80541927652015,211.9986887427123
26,87.6033665039019,"[1.7524766811476435, 0.08062497933030319, 0.09352603745808775, 2.471322228908443]",[2.72761977 0.01784252 0.62540151 1.89504526],[0.52189089 0.32646351 0.46570589 0.34374027],183.2067330078038,196.40000247399593
27,87.99941200219047,"[2.0206238609110034, 0.11306312837387411, 0.16865598766706055, 4.22202302158334]",[3.43787599e+00 3.31948526e-03 9.99900000e-01 4.99982217e+00],[0.16297082 0.06908938 0.10907164 0.07398596],183.99882400438094,197.19209347057307
28,130.70558238089555,"[3.420908985412253, 0.10816335377311907, 0.1744484773597375, 2.490165284308374]",[4.92541360e+00 6.91116937e-04 6.66185340e-01 4.99990000e+00],[0.7269025  0.72541731 0.72966353 0.72787307],269.4111647617911,282.60443422798323
29,115.6129499530812,"[3.7155635104083817, 0.259185931342129, 0.0124230147108121, 1.6659030868303146]",[1.89312077 0.0520912  0.47473202 0.4977819 ],[0.8758482  0.95040095 0.88651274 1.05772563],239.2258999061624,252.41916937235453
30,101.99031240304198,"[3.0885933671689823, 0.9780262264468781, 0.10108012218448706, 1.9879972052087997]",[3.05047868e+00 2.91768303e-03 5.75527781e-01 3.51604603e-01],[1.66748495 1.74961552 1.65768848 1.61357991],211.98062480608397,225.1738942722761
31,44.79571400058427,"[0.7176960256413182, 0.12433222120511012, 0.8185698943366853, 0.4280595056314245]",[2.38432505 0.54504132 0.76535721 0.44639065],[0.4597889  0.72433747 0.71487689 0.4597889 ],97.59142800116854,110.78469746736069
32,122.30908056029385,"[0.024745942471484424, 0.9596125593442753, 0.16277649611806536, 4.746485881228581]",[4.99990000e+00 1.19213435e-01 3.79032485e-03 1.01064201e+00],[0.99343799 0.98921572 0.99449512 0.98827268],252.6181611205877,265.81143058677986
33,121.18499185808297,"[2.2362600690390675, 0.6948802061579011, 0.797348630767241, 2.3082339568698256]",[0.06139552 0.04061318 0.00061874 0.0001    ],[10022.24101519 10030.18275669 10024.97066458 10003.60218468],250.36998371616593,263.5632531823581
34,118.30544441673626,"[3.285160560835498, 0.8916892776553994, 0.5101315490701277, 4.785652763532105]",[3.68056503e+00 1.16484767e-04 1.00000000e-04 1.45343895e-01],[1.03751903 1.01026166 1.01913798 1.00478785],244.61088883347253,257.80415829966466
35,91.9421797796942,"[4.462612669856821, 0.8617222168232039, 0.1076417930982217, 3.4876438382261403]",[4.95104273 0.08585831 0.01651798 0.98163813],[0.99680781 1.00135517 0.9919382  0.98708428],191.8843595593884,205.07762902558053
36,119.17895576265093,"[3.3378162392771746, 0.35846183291646655, 0.2176474945099188, 1.1604901499073526]",[2.62836908 0.01758517 0.35091106 1.18795052],[0.57715997 0.62680073 0.55693326 0.51233071],246.35791152530186,259.551180991494
37,124.50221483357532,"[4.784127677949684, 0.8530123992370329, 0.5088946544343872, 4.245976893809599]",[0.95858289 0.47312712 0.15735657 4.9999    ],[0.46116424 0.74556411 0.86823998 0.19567988],257.00442966715065,270.1976991333428
38,109.62055708592908,"[1.3208625060743966, 0.9854089803327918, 0.7892295623647552, 2.370093870507964]",[4.99990000e+00 5.02007775e-04 1.00000000e-04 4.99990000e+00],[0.98800972 0.98404617 0.99554458 0.9927416 ],227.24111417185816,240.4343836380503
39,132.4645628886855,"[0.9346679425202695, 0.8219296529316855, 0.5789625889981634, 2.338416180273974]",[2.04176087e-03 2.39416855e-01 1.00000000e-04 1.60562778e-03],[ 85.87598844 329.8734378  539.77961197 290.38515051],272.929125777371,286.1223952435631
40,107.8361322644315,"[3.123437011762935, 0.7099798069498625, 0.6452926383797678, 4.631019214786564]",[0.0234233  0.00041094 0.0001     0.0001    ],[135.53778544 151.86774659  74.56800023  50.1805078 ],223.672264528863,236.86553399505513
41,100.76076090446799,"[0.6214139987232085, 0.2208864556671729, 0.8154108137421541, 3.3286162073680203]",[3.72103115 0.0116807  0.29641626 1.3355247 ],[0.83981851 0.82700784 0.89969785 0.85356372],209.52152180893597,222.7147912751281
42,100.8117832819148,"[2.9575798788138536, 0.25285305917783973, 0.134815373490614, 2.994945376623612]",[3.20199767 0.05742623 0.33644917 0.80885113],[0.92909916 0.86481452 0.80744104 0.84448625],209.6235665638296,222.81683603002173
43,27.096742484327645,"[3.76561688285026, 0.9905933308099079, 0.7799586739429499, 0.7615261222968153]",[4.9999     0.27468962 0.01765816 0.95667556],[1.01569074 1.0064269  0.99881431 0.97847999],62.19348496865529,75.38675443484743
44,97.33625978837313,"[4.2694384204598075, 0.5577923310314045, 0.037985423870936175, 1.055889920531674]",[4.99990000e+00 9.18537539e-04 1.00000000e-04 2.27311730e+00],[0.98633203 0.98074445 0.99383433 0.99080128],202.67251957674625,215.8657890429384
45,133.17826126180427,"[0.13671338180159243, 0.6764928590920203, 0.6641235377104776, 2.6617973013987313]",[3.28674712e+00 2.31835143e-03 8.44093313e-01 1.37186585e+00],[0.37854324 0.35924392 0.36965059 0.34935034],274.35652252360853,287.54979198980067
46,133.09204213609888,"[1.1682690066681285, 0.33744193338319656, 0.700802350109208, 3.202433821645792]",[2.51537496 0.00560775 0.49736751 3.54519592],[0.68865704 0.64190573 0.70152494 0.65759424],274.18408427219777,287.3773537383899
47,126.30256287929662,"[3.8559821046631444, 0.24644870220322312, 0.2740133292476122, 0.6866485159809235]",[1.36325513 0.1685703  0.9999     0.70737946],[0.74117025 0.75830283 0.94793221 0.55241509],260.6051257585932,273.7983952247854
48,84.91750874165986,"[2.0457082442478294, 0.2706091428224782, 0.8904151675097406, 1.3971546446639616]",[2.04329038 0.26821177 0.9999     2.57419039],[0.33819103 0.47077464 0.77375611 0.28086923],177.83501748331972,191.02828694951185
49,84.70324685060196,"[4.4485032586211855, 0.3459158764433245, 0.9725732201312938, 3.5102439158072585]",[4.8236913  0.00494135 0.82133856 0.91931645],[0.67135552 0.64992116 0.64330305 0.64823001],177.4064937012039,190.59976316739605
50,136.53098798714356,"[4.902992829382978, 0.050889213698009694, 0.5890273239218472, 3.2013820009753267]",[0.00537849 0.00407414 0.0001     0.00147152],[ 50.57769038 115.65989746  35.66566937  48.71556639],281.0619759742871,294.25524544047926
51,134.93430079981383,"[1.7722020976879906, 0.08778478629862392, 0.9918518485081171, 3.730329168126397]",[1.81913935 0.06245716 0.70230451 0.66718926],[0.7271457  0.72738003 0.69468226 0.74476526],277.86860159962765,291.0618710658198
52,127.77514907398285,"[0.534618372907762, 0.8183100307606005, 0.39743756232983507, 4.785089188861609]",[1.98978854 0.05992399 0.8298908  0.83099907],[0.73168683 0.70457424 0.63058151 0.65802736],263.5502981479657,276.7435676141578
53,121.79854505598564,"[4.560564631052095, 0.35622870895849323, 0.5349550438918536, 4.728065633513453]",[4.9999     0.08687112 0.01611649 0.97843664],[0.99666131 0.9960057  0.99506093 0.99497981],251.59709011197128,264.7903595781634
54,116.52131636211352,"[3.367939835944158, 0.6660973033126616, 0.549857755864534, 4.2216089961000565]",[0.00289542 0.0031295  0.0001     0.00022928],[161.38186479 714.48895717  81.13099524 341.16468447],241.04263272422705,254.23590219041918
55,125.03939697460287,"[0.4365015263761433, 0.09400335975207309, 0.392597816441506, 3.437659629386924]",[1.98341551 0.02090487 0.45685089 3.44953443],[0.73412154 0.61132458 0.76322949 0.71533552],258.07879394920576,271.2720634153979
56,124.57186259981954,"[2.358035052661244, 0.9964994807971284, 0.5269632051992138, 0.7976604639832813]",[2.2881807  0.02431728 0.2396371  2.39770682],[0.64026304 0.64717032 0.76826368 0.74033459],257.1437251996391,270.33699466583124
57,132.6952233815568,"[0.5274139859440826, 0.010160291440271573, 0.7865102591993282, 0.8795242924755722]",[0.04855313 0.01478357 0.06052945 0.00991804],[24.80504966 29.77263384 13.26527753 16.25851462],273.3904467631136,286.5837162293057
58,127.13561596379179,"[4.555223953785454, 0.40413097825345806, 0.24319777632346443, 2.8350087388543703]",[1.2076976e+00 2.4633060e-01 1.0000000e-04 4.9999000e+00],[0.71751171 0.57111683 0.6496189  0.39084051],262.2712319275836,275.4645013937757
59,78.43385077881463,"[2.7076008273304644, 0.7319231934935299, 0.6332909604599727, 4.147831079154598]",[0.0044639  0.00382784 0.0001     0.00020994],[941.89328505  19.2284062  320.07450378  37.38552313],164.86770155762926,178.0609710238214
