participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
1,136.60630550419526,"[4.818218139594221, 0.8843512929593899, 0.9800444070732195, 0.12435253638046925]",[0.43153743 0.9999     0.9999     0.11348038],[0. 0. 0. 0.],281.2126110083905,294.40588047458266
2,115.2744841567346,"[3.784039206059966, 0.8628206984299391, 0.09935121749367803, 0.5186996744087211]",[7.12170350e-02 1.00000000e-04 9.37502735e-01 1.00000000e-04],[0. 0. 0. 0.],238.5489683134692,251.74223777966134
3,34.97230332406695,"[0.5355791416148933, 0.750206171136019, 0.2508811426600137, 0.7525716755394228]",[4.99990000e+00 4.34181073e-01 2.84583720e-02 1.00000000e-04],[0. 0. 0. 0.],77.9446066481339,91.13787611432605
4,106.80942871963737,"[4.430421146369733, 0.9069539368036285, 0.6571735123064348, 0.7119636548477022]",[8.39623937e-02 1.00000000e-04 5.70537169e-01 1.00000000e-04],[0. 0. 0. 0.],221.61885743927473,234.81212690546687
5,99.1310900922587,"[1.1906421439811707, 0.5609286543085731, 0.024788090333014115, 0.11806726973745743]",[9.91035420e-01 1.56217519e-01 1.00000000e-04 2.61293568e-01],[0. 0. 0. 0.],206.2621801845174,219.45544965070954
6,134.05236470472113,"[2.205494041183588, 0.6519614244090823, 0.3316883191093849, 0.33869881346046204]",[0.66315199 0.3364842  0.04805566 0.9999    ],[0. 0. 0. 0.],276.10472940944226,289.2979988756344
7,65.72552518202349,"[4.475618964660859, 0.006271610130348614, 0.256918022182845, 0.19446155414434088]",[4.9999     0.0098933  0.25430472 0.12598009],[0. 0. 0. 0.],139.45105036404698,152.6443198302391
9,130.30632356632393,"[3.153160676518405, 0.009299282095220126, 0.1860325767821428, 0.6591627198023804]",[2.85647122e+00 1.00000000e-04 1.34076921e-02 9.99900000e-01],[0. 0. 0. 0.],268.61264713264785,281.80591659884
10,98.39693358703481,"[1.9808132222121482, 0.9046697519880603, 0.4075748295904239, 0.8302689130942099]",[4.9999     0.99249342 0.02209191 0.49605697],[0. 0. 0. 0.],204.79386717406962,217.98713664026175
11,96.99660371376144,"[3.6716531193024324, 0.4688410886458758, 0.3169634658855613, 0.3718615176074618]",[1.58343163 0.12274035 0.09469604 0.9999    ],[0. 0. 0. 0.],201.9932074275229,215.18647689371502
12,110.51156238310122,"[3.159044020231388, 0.11789544870229181, 0.8438902282534723, 0.1660715285140114]",[4.50950297e+00 4.97951142e-04 1.00000000e-04 6.87085170e-01],[0. 0. 0. 0.],229.02312476620244,242.21639423239458
13,126.41470012066955,"[4.170587053949661, 0.5707467551917577, 0.9787577576249052, 0.27101348483833343]",[0.95077871 0.9999     0.97520078 0.53866348],[0. 0. 0. 0.],260.8294002413391,274.02266970753124
14,136.55128020661166,"[2.081507305840276, 0.16857511107706455, 0.5676084473737558, 0.6455666349204406]",[4.41307466e-01 1.00000000e-04 9.99900000e-01 9.99900000e-01],[0. 0. 0. 0.],281.10256041322333,294.29582987941546
15,127.71495249429674,"[4.5000006518224565, 0.3565556286946175, 0.04874345568558642, 0.9103742521229885]",[9.72707711e-01 4.14266159e-01 1.99146209e-02 1.00000000e-04],[0. 0. 0. 0.],263.4299049885935,276.6231744547856
16,84.25779550075038,"[1.1200469044996348, 0.44319195646674836, 0.8386534479902668, 0.03085869437529364]",[1.2314012  0.27164599 0.57663371 0.02454876],[0. 0. 0. 0.],176.51559100150075,189.7088604676929
17,130.5902388217724,"[1.4813976337611643, 0.2786700930937942, 0.527613552991312, 0.7786611195774706]",[5.14227238e-01 1.00000000e-04 9.79011169e-01 6.59371784e-01],[0. 0. 0. 0.],269.1804776435448,282.37374710973694
18,131.84405801528717,"[4.448668384746757, 0.6618776376562205, 0.945523138628656, 0.9662944703521594]",[3.34502662e+00 9.67729948e-01 1.00000000e-04 1.67329479e-01],[0. 0. 0. 0.],271.68811603057435,284.8813854967665
19,137.93537299779572,"[3.467754981402623, 0.15365250025869767, 0.8896933764903353, 0.9189849643954273]",[0.00912068 0.9999     0.81567383 0.9999    ],[0. 0. 0. 0.],283.87074599559145,297.0640154617836
20,104.43215014162442,"[4.923815481388229, 0.05052834134447945, 0.46068171779391537, 0.9752067623470309]",[4.72703642e+00 1.19016676e-03 6.60233478e-01 5.80210823e-01],[0. 0. 0. 0.],216.86430028324884,230.05756974944097
21,137.4419308970997,"[3.638569563735201, 0.29751523763995474, 0.5884225844027606, 0.9626413694394588]",[2.03606571e+00 1.00000000e-04 1.45878921e-02 9.99900000e-01],[0. 0. 0. 0.],282.8838617941994,296.0771312603915
22,137.62102367230912,"[3.022346684083536, 0.5892438571376384, 0.8800379304327699, 0.366352197128826]",[0.19510153 0.10204143 0.9999     0.9999    ],[0. 0. 0. 0.],283.24204734461824,296.4353168108104
23,106.60867827319537,"[4.987216670776417, 0.09132088905222392, 0.940519170195422, 0.05427691901100876]",[4.99497403 0.0103382  0.9999     0.41005512],[0. 0. 0. 0.],221.21735654639073,234.41062601258287
