participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
1,144.00724603482524,"[0.348981554724318, 0.09454163616055578]",[0.11091424 0.04096848],144.00724603482524,292.0144920696505,299.057413905375
2,173.28679513998665,"[1.7324261544024093, 0.07950886733328832]",[0. 1.],317.2940411748119,350.5735902799733,357.6165121156978
3,136.10142735007997,"[1.597778088089783, 0.4807366397259978]",[2.94130735 0.92024087],453.3954685248919,276.20285470015995,283.24577653588443
4,151.7449249968397,"[0.7027767466037094, 0.9348484831780681]",[0.0776788 0.022005 ],605.1403935217315,307.4898499936794,314.5327718294039
5,169.0128634353767,"[2.1596077357472088, 0.9501958511643002]",[0.28732285 0.1922909 ],774.1532569571082,342.0257268707534,349.06864870647786
6,147.35782909997275,"[4.185312375934155, 0.9988773173237546]",[2.15744229 0.86606568],921.5110860570809,298.7156581999455,305.75858003567
7,167.42133354246053,"[0.31135279342492717, 0.2160623609311535]",[0.06621842 0.02629501],1088.9324195995414,338.84266708492106,345.88558892064555
8,134.92919195866165,"[0.672663183413752, 0.697603631507127]",[0.28477337 0.095924  ],1223.861611558203,273.8583839173233,280.9013057530478
9,155.4277998812504,"[0.09368121911486726, 0.6744717946223001]",[0.05986412 0.01180262],1379.2894114394535,314.8555997625008,321.8985215982253
10,114.30500010101603,"[1.2641245543893942, 0.9728825660249555]",[0.27038379 0.05573106],1493.5944115404695,232.61000020203207,239.65292203775655
11,170.0035595418912,"[0.26538712039018586, 0.2249116497283158]",[0.06195236 0.03125011],1663.5979710823608,344.0071190837824,351.0500409195069
12,142.4692108787871,"[0.33699818038424423, 0.347372343385709]",[0.0569642 0.       ],1806.067181961148,288.9384217575742,295.9813435932987
13,162.96152687509937,"[0.40970789827659837, 0.4843250112644102]",[0.09984815 0.05560393],1969.0287088362475,329.92305375019873,336.9659755859232
14,160.61701441532784,"[0.1830490084629688, 0.40174442677003686]",[0.03306178 0.        ],2129.6457232515754,325.2340288306557,332.2769506663802
15,103.39630273004187,"[0.858595845291642, 0.12447585361426206]",[0.20618691 0.02988552],2233.0420259816174,210.79260546008373,217.83552729580822
16,143.91847264529022,"[1.490935637153437, 0.4940451021906985]",[0.53149477 0.2127309 ],2376.960498626908,291.83694529058045,298.87986712630493
17,80.81468395927968,"[2.631075753171009, 0.6070132498963221]",[0.47516478 0.08989377],2457.7751825861874,165.62936791855935,172.67228975428384
18,141.93275965361124,"[0.680651209807992, 0.9960136291977375]",[0.11481876 0.01551386],2599.7079422397987,287.8655193072225,294.90844114294697
19,168.59942783983735,"[0.1038396346304643, 0.08495623154448995]",[0.04883727 0.02360579],2768.3073700796363,341.1988556796747,348.2417775153992
20,105.20159663131217,"[1.378372136891135, 0.39266839656791663]",[0.06390067 0.        ],2873.5089667109482,214.40319326262434,221.44611509834883
21,158.39915224443962,"[3.787399088663084, 0.029382613914633038]",[0.0366426  0.00193523],3031.908118955388,320.79830448887924,327.8412263246037
22,172.1332041982895,"[0.05740122390678282, 0.22616093234114165]",[0.02279835 0.01121292],3204.0413231536777,348.266408396579,355.30933023230347
23,166.33054980486915,"[0.5061593946050252, 0.6863887523979836]",[5.         0.99713912],3370.3718729585466,336.6610996097383,343.7040214454628
24,169.0936921741468,"[0.09066029625023952, 0.1729154107680192]",[5.         0.99787644],3539.4655651326934,342.1873843482936,349.2303061840181
25,125.32900363896069,"[1.9158247177893395, 0.704956777403855]",[0.05863344 0.        ],3664.794568771654,254.65800727792137,261.7009291136459
26,173.28679513998665,"[1.2330697011319391, 0.6831759075690103]",[0. 1.],3838.081363911641,350.5735902799733,357.6165121156978
27,48.55601565397134,"[1.793074886392532, 0.1679406126345614]",[0.44658403 0.05423388],3886.6373795656123,101.11203130794269,108.15495314366717
28,123.06868977688562,"[1.6976060557211614, 0.6450658691916962]",[0.32436899 0.06837633],4009.706069342498,250.13737955377124,257.18030138949575
29,126.4949794243079,"[1.0205514057094545, 0.45032688854695324]",[0.23677713 0.06289838],4136.201048766806,256.9899588486158,264.0328806843403
30,173.28679513998665,"[2.4484430371932797, 0.2225924233694634]",[0. 1.],4309.4878439067925,350.5735902799733,357.6165121156978
31,166.14588956290373,"[0.05836163327631316, 0.044855713121742746]",[0.07407919 0.03032238],4475.633733469696,336.29177912580747,343.33470096153195
32,102.05214021053969,"[0.14211938939139357, 0.1538692562857885]",[0.25929003 0.04715494],4577.685873680236,208.10428042107938,215.14720225680387
