participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
1,173.28679513998665,"[3.8187367397992693, 0.04609953787936094, -0.4016227254491853]",[ 3.81873674  0.04609954 -0.40162273],173.28679513998665,352.5735902799733,363.13797303356006
2,173.28679513998665,"[0.5910999875846645, 0.814135075236475, -0.28555104910540674]",[0. 1. 1.],346.5735902799733,352.5735902799733,363.13797303356006
3,173.28679513998665,"[2.1138653996983376, 0.3892840722953682, 0.66015409294595]",[0. 1. 1.],519.8603854199599,352.5735902799733,363.13797303356006
4,126.56165202017255,"[4.393820102577039, 0.14681686107498393, -0.27949344132192944]",[0.31826871 0.00144103 0.75545347],646.4220374401325,259.1233040403451,269.68768679393185
5,165.17586775070572,"[0.8101368560899108, 0.026348105620553897, 0.8416744213658496]",[0.82629573 0.024459   1.        ],811.5979051908382,336.35173550141144,346.9161182549982
6,142.62429320885286,"[0.15615997675635596, 0.3071074162060996, -0.7328113689907667]",[1.5905902  0.67022735 0.00260982],954.222198399691,291.2485864177057,301.8129691712925
7,163.56188549563117,"[0.8497488095185757, 0.40217696219316146, 0.4114376841716594]",[0.56903433 0.02042443 0.74251325],1117.7840838953223,333.12377099126235,343.6881537448491
8,146.2185437215546,"[1.10178543201645, 0.9885280747087615, 0.6165077229808718]",[5.61879405e-01 8.42489877e-05 1.00000000e+00],1264.002627616877,298.4370874431092,309.00147019669595
9,147.25846883888394,"[1.2992790356687045, 0.7187094871790444, 0.6435163976363141]",[0.49985921 0.00925153 0.77165392],1411.261096455761,300.5169376777679,311.08132043135464
10,102.89728735079275,"[3.5610749476137125, 0.5695325290457821, 0.5500987366719907]",[0.36030308 0.0300461  0.13885001],1514.1583838065537,211.7945747015855,222.35895745517223
11,164.40268401105288,"[0.5216997005103846, 0.029484255087927513, 0.9974882749534244]",[0.17507303 0.         0.79303465],1678.5610678176067,334.80536802210577,345.3697507756925
12,143.03523712438738,"[0.36870984570601617, 0.041220200311649524, 0.17095792829856915]",[ 0.04075788  0.002479   -0.1092661 ],1821.596304941994,292.07047424877476,302.6348570023615
13,160.92870852609659,"[3.0196288968147593, 0.9651121229300653, 0.3490067366233016]",[ 0.0334415   0.27985411 -1.        ],1982.5250134680907,327.85741705219317,338.4217998057799
14,168.61875916567988,"[1.994936687088229, 0.01657735953582906, -0.7220729398964836]",[ 0.00202652  0.         -0.92538505],2151.143772633771,343.23751833135975,353.8019010849465
15,173.28679513998665,"[4.427775372787023, 0.9835254899877834, 0.6308666550038737]",[0. 1. 1.],2324.4305677737575,352.5735902799733,363.13797303356006
16,173.2717739293305,"[1.0853811954763504, 0.7768654891609181, 0.89256437293094]",[4.49002004 0.99805975 1.        ],2497.7023417030878,352.543547858661,363.10793061224774
17,80.1759848124393,"[2.5084370118413997, 0.21497036776875456, 0.8097491400656343]",[ 0.21156106  0.03438659 -0.11131451],2577.878326515527,166.3519696248786,176.91635237846532
18,130.2954353267879,"[0.45857679831117937, 0.10808677013597368, 0.06839857991089593]",[ 0.02426211  0.         -0.57964573],2708.173761842315,266.5908706535758,277.15525340716255
19,169.63468965110076,"[0.36549091960559554, 0.6760039852292065, 0.6423998360736911]",[5.         0.99540277 0.07237306],2877.8084514934158,345.2693793022015,355.83376205578827
20,110.27619636199707,"[1.2928766144358201, 0.8904852056352124, 0.49157003127381516]",[0.18591505 0.         0.35312144],2988.0846478554126,226.55239272399413,237.11677547758086
21,151.2166956749961,"[0.3562973541511072, 0.6256183335518477, -0.5825299998813107]",[ 5.          0.99704852 -0.24208964],3139.3013435304088,308.4333913499922,318.99777410357893
22,171.0938041403866,"[0.4877108993370183, 0.3421128892052895, 0.38473053898691134]",[1.56246772 0.39633356 0.66651712],3310.3951476707953,348.1876082807732,358.75199103435995
23,168.26325564350725,"[0.5816764273285469, 0.25186961859303414, 0.5733982788980285]",[ 0.00564462  0.11829836 -1.        ],3478.6584033143026,342.5265112870145,353.09089404060126
24,172.51421353642615,"[0.23102368091613368, 0.6319297294770039, 0.9013147280974287]",[0.70655913 0.04083664 1.        ],3651.172616850729,351.0284270728523,361.59280982643907
25,120.85660002339864,"[1.7302942592032167, 0.8985233699764543, 0.6646345842291408]",[ 0.12868468  0.21322284 -0.66105142],3772.0292168741275,247.71320004679728,258.27758280038404
26,171.58280044385486,"[0.5501202557812795, 0.9501974645050412, -0.6621818134875774]",[ 0.16465888  0.33523154 -0.3193255 ],3943.6120173179825,349.16560088770973,359.7299836412965
27,36.96650219917354,"[0.5968073600033358, 0.22677673547929955, -0.7104070445601383]",[0.92537369 0.         0.96787976],3980.578519517156,79.93300439834708,90.49738715193382
28,161.6293011485121,"[0.3979799986023663, 0.300568465402439, 0.9561653438789548]",[0.96972885 0.01143232 1.        ],4142.207820665668,329.2586022970242,339.82298505061095
29,137.9140444641055,"[0.6316766391296391, 0.043690658005516525, 0.9492715478026652]",[0.56123507 0.00100518 1.        ],4280.121865129773,281.828088928211,292.39247168179776
30,168.75453546013986,"[0.803735219748124, 0.8568881582677046, 0.27218412142157766]",[0.76154996 0.03113048 0.93409986],4448.876400589913,343.5090709202797,354.0734536738665
31,161.30796878186376,"[0.46173792988004503, 0.04569798847768258, 0.6577497801813119]",[0.42497328 0.         1.        ],4610.1843693717765,328.6159375637275,339.1803203173143
32,104.47857928764631,"[0.9800176941652294, 0.9670727343178951, 0.4604134732160754]",[0.74140225 0.02181682 0.552532  ],4714.662948659423,214.95715857529262,225.52154132887935
33,172.3246661545794,"[0.6758840031175595, 0.9589014861287182, 0.3905281711708999]",[5.         0.98873133 1.        ],4886.987614814002,350.6493323091588,361.21371506274556
34,147.98933009561594,"[2.2428502455265678, 0.3757698132593009, 0.4366814192630435]",[1.32069185 0.02079119 0.99032964],5034.9769449096175,301.9786601912319,312.54304294481864
35,169.38096080975285,"[1.7047909140893407, 0.9651891370894898, 0.6332213753075251]",[1.27276954 0.23442206 1.        ],5204.35790571937,344.7619216195057,355.32630437309246
36,171.01266802303195,"[0.5216245330905295, 0.7096396057131472, 0.5453153745550374]",[1.06635395 0.08019332 0.96118635],5375.3705737424025,348.0253360460639,358.58971879965065
37,155.5771201906318,"[4.427824284204589, 0.9883068218588196, 0.5588527981655285]",[ 0.03917521  0.18428816 -1.        ],5530.947693933034,317.1542403812636,327.71862313485036
38,168.48150895590516,"[0.15172450693788475, 0.24504658184613737, 0.6331275154497851]",[ 0.16012695  0.07992007 -0.00692088],5699.4292028889395,342.9630179118103,353.52740066539707
39,60.7081439553163,"[4.212366366645693, 0.12292299570519405, 0.059995854548438476]",[0.37933139 0.         0.49155754],5760.137346844256,127.4162879106326,137.98067066421933
40,138.57004576052194,"[0.5170557844887103, 0.18001114766478354, -0.09514089957213101]",[ 0.00508902  0.         -0.82761754],5898.707392604778,283.14009152104387,293.7044742746306
41,170.07436433611193,"[0.03135858506175648, 0.6536142135642338, -0.2826177060891526]",[0.21711633 0.00129824 1.        ],6068.78175694089,346.14872867222385,356.7131114258106
42,88.22530776406003,"[3.5346101682343782, 0.6638255784966303, 0.5848918170088988]",[2.49093417 0.04040261 1.        ],6157.00706470495,182.45061552812007,193.0149982817068
43,152.0332824417347,"[2.2816087060173866, 0.7876983814701883, 0.056068411583768185]",[ 5.          0.99893201 -0.68442461],6309.040347146684,310.0665648834694,320.6309476370562
44,51.876125134959835,"[1.7879694599687879, 0.8937658948609533, -0.09580663971524217]",[0.6162738  0.06314393 0.02886627],6360.916472281644,109.75225026991967,120.31663302350641
45,146.55405903244662,"[0.13518700887942436, 0.7934614649067807, 0.560193965943095]",[0.46699879 0.         1.        ],6507.47053131409,299.10811806489323,309.67250081848
46,173.28679513998665,"[4.579918025122929, 0.10433484751025635, 0.5664635846076673]",[0. 1. 1.],6680.757326454077,352.5735902799733,363.13797303356006
47,53.37136479238063,"[4.926799040911528, 0.7209361832276138, -0.01490848780060361]",[ 4.51473318  0.87289665 -0.51873886],6734.1286912464575,112.74272958476126,123.307112338348
48,135.36060872150617,"[0.08688733551501848, 0.34875879758138506, -0.9016008015866517]",[ 1.62562136  0.78128855 -0.32877558],6869.489299967963,276.72121744301234,287.2856001965991
49,170.3170830291184,"[0.46571498322913296, 0.2174544649604595, 0.6771271225254483]",[ 2.16327821  0.97008774 -0.32813691],7039.8063829970815,346.6341660582368,357.19854881182357
50,164.90696822153356,"[0.717536245036412, 0.4171125350522069, -0.1439254712593503]",[0.09810237 0.02850976 0.02418717],7204.713351218615,335.8139364430671,346.3783191966539
51,133.74401753035062,"[0.2778174423663926, 0.7166831432938053, -0.40699092284785676]",[0.31466813 0.00183198 0.561684  ],7338.457368748966,273.48803506070124,284.052417814288
52,173.04940184859706,"[0.7696064189876212, 0.3486866140764887, 0.9489615104960061]",[5.         0.99375362 1.        ],7511.5067705975625,352.0988036971941,362.66318645078087
53,133.92793906824812,"[0.4701018010760366, 0.5817051996688123, 0.6821147560472216]",[0.97924474 0.02245644 1.        ],7645.43470966581,273.85587813649624,284.420260890083
54,167.56527826628644,"[4.149426064474547, 0.896405220136731, 0.8316317343138326]",[5.         0.95494802 1.        ],7812.999987932097,341.1305565325729,351.69493928615964
55,170.89329535252378,"[3.222561278818137, 0.9993851649704647, 0.8237508608935842]",[1.02743535 0.21808046 0.71120065],7983.89328328462,347.78659070504756,358.3509734586343
56,171.69328092630226,"[0.8274410087759526, 0.7457460334858833, -0.14836847888471483]",[ 0.03684383  0.42626586 -0.81470273],8155.586564210923,349.38656185260453,359.9509446061913
57,141.26079369839834,"[0.9873270470666717, 0.3122664078745736, 0.5948628389193151]",[0.66162405 0.         1.        ],8296.84735790932,288.5215873967967,299.08597015038345
58,173.28679513998665,"[4.508775290120816, 0.7026223314101521, -0.07974368482928451]",[0. 1. 1.],8470.134153049306,352.5735902799733,363.13797303356006
59,151.43605859174443,"[0.0677785410978593, 0.9348672883739158, 0.10369626038177748]",[1.53801524 0.39153493 0.0457907 ],8621.57021164105,308.87211718348885,319.4364999370756
60,165.92970105245715,"[0.09311544562606688, 0.34031496281337137, -0.24789790987814686]",[0.57933194 0.         1.        ],8787.499912693507,337.8594021049143,348.42378485850105
61,125.02389835038248,"[0.4900060522320776, 0.9794109956265209, 0.9614536609329338]",[0.5468694  0.         0.67681416],8912.52381104389,256.04779670076493,266.6121794543517
62,173.28679513998665,"[2.1817299621624677, 0.8736790884914767, -0.8282834123206384]",[0. 1. 1.],9085.810606183875,352.5735902799733,363.13797303356006
63,103.7003150864323,"[3.501007989713903, 0.06686256118683065, -0.48196560281713086]",[0.66484035 0.01148041 0.65559335],9189.510921270308,213.4006301728646,223.96501292645132
64,36.66644256971225,"[4.265837134554361, 0.6369676617872883, 0.6396482309926943]",[0.68347309 0.         0.36183544],9226.177363840021,79.3328851394245,89.89726789301125
65,172.85904000092037,"[2.5351947805797854, 0.9883666947892435, 0.7016303007642262]",[5.         0.99363189 0.72973461],9399.03640384094,351.71808000184075,362.2824627554275
