participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
19,108.0852376186649,"[1.9532882773377103, 0.06866037072569042]",[1.04652002 0.08964182],2413.989288427911,220.1704752373298,226.63269247103898
20,161.60261100122838,"[4.485316384458762, 0.058859382022651285]",[0.4544495  0.03673739],2575.5918994291396,327.20522200245676,333.66743923616593
21,126.29904990532508,"[4.7944029697561845, 0.3878612279967898]",[0.51752388 0.02809039],2701.8909493344645,256.5980998106502,263.06031704435935
22,114.6193982129082,"[3.98541370882512, 0.943119174811161]",[1.4472377  0.14674819],2816.5103475473725,233.2387964258164,239.70101365952556
23,172.31492891210786,"[3.4448828797006725, 0.8718479557510982]",[0.24728715 0.05779742],2988.8252764594804,348.6298578242157,355.0920750579249
24,128.59580967257887,"[3.988938541438814, 0.4349600518184925]",[0.23179691 0.        ],3117.4210861320594,261.19161934515773,267.6538365788669
25,123.88499337477738,"[3.9524023378594944, 0.8191563046799297]",[1.04456008 0.08550147],3241.306079506837,251.76998674955476,258.23220398326396
26,135.727374814386,"[3.026875239355838, 0.004344529981686551]",[1.34906331 0.15438377],3377.033454321223,275.454749628772,281.91696686248116
27,117.70480119189463,"[2.2994156042199276, 0.094583700930429]",[0.91136836 0.05596554],3494.7382555131176,239.40960238378926,245.87181961749843
28,148.77961716318055,"[3.2108238340070407, 0.1101813279803836]",[1.92569836 0.86607722],3643.517872676298,301.5592343263611,308.02145156007026
29,161.68399335601185,"[4.490777384905535, 0.23190774669581427]",[0.26515046 0.01287122],3805.2018660323097,327.3679867120237,333.8302039457329
30,112.98154828611435,"[3.216600888444157, 0.09291914910838706]",[1.19940011 0.14636768],3918.183414318424,229.9630965722287,236.42531380593786
31,134.7514766579732,"[4.892716158188687, 0.040052348513647695]",[0.65129785 0.04732449],4052.9348909763976,273.5029533159464,279.96517054965557
32,170.63208209361912,"[2.8955547453544876, 0.16503706494597548]",[0.19975504 0.00852149],4223.5669730700165,345.26416418723824,351.7263814209474
33,9.223457376793219,"[4.862719008155933, 0.19447581839962347]",[2.21575354e+00 5.38343740e-04],4232.790430446809,22.446914753586437,28.90913198729561
34,171.3028686757361,"[1.1153405592714138, 0.2302166054388355]",[0.94845801 0.69047246],4404.093299122545,346.6057373514722,353.0679545851814
35,148.37109203810087,"[0.224127881790801, 0.21943053933827406]",[0.85990881 0.07752559],4552.464391160646,300.74218407620174,307.2044013099109
36,170.5653309672319,"[2.259623195529911, 0.7065704493738301]",[0.24952333 0.02594173],4723.029722127878,345.1306619344638,351.59287916817294
37,152.95003002959083,"[3.619845723123851, 0.4682806782822876]",[0.68813232 0.08692972],4875.979752157469,309.90006005918167,316.36227729289084
38,35.05295294472981,"[1.7831252740117147, 0.08719122653472378]",[0.63859019 0.        ],4911.032705102199,74.10590588945962,80.56812312316879
39,150.61037738762312,"[3.0856758461804223, 0.1635574046453866]",[1.85323817 0.63854071],5061.643082489822,305.22075477524623,311.6829720089554
40,171.32808381755825,"[4.693385881941711, 0.6679394494144171]",[0.32596717 0.05527277],5232.9711663073795,346.6561676351165,353.1183848688257
41,103.08472574935651,"[3.1507501040310943, 0.051118517382890416]",[2.05331577 0.38335404],5336.055892056736,210.16945149871302,216.63166873242218
42,157.23456420668813,"[4.263328438594826, 0.8264780469421672]",[0.90067749 0.1190924 ],5493.290456263425,318.46912841337627,324.93134564708544
43,172.59391608022258,"[2.0643139876383634, 0.24556561857703263]",[0.20063413 0.05506096],5665.884372343648,349.18783216044517,355.65004939415434
44,117.64755079881556,"[2.541394182889473, 0.534222344675933]",[0.77325739 0.05463435],5783.531923142463,239.29510159763112,245.75731883134029
45,163.0295120823243,"[2.714101076331633, 0.3258282410302953]",[1.35295198 0.38160365],5946.561435224787,330.0590241646486,336.52124139835774
46,165.26905679840414,"[1.204854702680479, 0.4521022351012427]",[1.31362518 0.74203081],6111.830492023191,334.5381135968083,341.00033083051744
47,163.81115042427282,"[3.3546762067370866, 0.17318293406061536]",[0.07923969 0.        ],6275.641642447464,331.62230084854565,338.0845180822548
48,142.72066806745636,"[3.8710901560324897, 0.9082598205273497]",[1.11414007 0.13991962],6418.36231051492,289.4413361349127,295.9035533686219
49,148.8158762073803,"[1.5213275797528547, 0.28210105830302235]",[0.37922983 0.00447761],6567.1781867223,301.6317524147606,308.0939696484698
50,173.28679513998665,"[4.307480271348447, 0.3742814784098195]",[0.         0.36157143],6740.464981862287,350.5735902799733,357.03580751368247
51,137.1170699850859,"[0.474577998055965, 0.5822051884009982]",[1.16243095 0.13866071],6877.582051847372,278.2341399701718,284.69635720388095
