Subnum,Condition,Phase,Option,Value,err,abs_err,BestOption,Confidence,CA_diff,CA_diff_normalized,Value_normalized,BestOption_CA,training_accuracy,CA_diff_abs
91,Baseline,5,A,0.8,0.15000000000000002,0.15000000000000002,1.0,4.0,0.39999999999999997,1.0,1.0847457627118646,0.0,0.875,0.39999999999999997
91,Baseline,5,C,0.6,-0.15000000000000002,0.15000000000000002,1.0,1.0,0.39999999999999997,1.0,0.2033898305084746,0.0,0.875,0.39999999999999997
91,Frequency,5,A,0.0,-0.65,0.65,0.1,1.0,,,-0.0,1.0,0.0583333333333333,
91,Frequency,5,C,0.0,-0.75,0.75,0.1,1.0,,,-0.0,1.0,0.0583333333333333,
91,Baseline,6,A,0.3,-0.35000000000000003,0.35000000000000003,1.0,3.0,0.39999999999999997,1.0,0.3461538461538461,0.0,0.875,0.39999999999999997
91,Baseline,6,C,0.7,-0.050000000000000044,0.050000000000000044,1.0,5.0,0.39999999999999997,1.0,1.346153846153846,0.0,0.875,0.39999999999999997
92,Baseline,1,A,-0.18,-0.8300000000000001,0.8300000000000001,0.45,4.0,,,-0.11347517730496452,0.55,0.5416666666666667,
92,Baseline,1,C,1.11,0.3600000000000001,0.3600000000000001,0.45,4.0,,,0.6997635933806147,0.55,0.5416666666666667,
92,Frequency,1,A,0.55,-0.09999999999999998,0.09999999999999998,0.55,1.0,,,0.2417582417582418,0.25,0.3583333333333333,
92,Frequency,1,C,1.0,0.25,0.25,0.55,1.0,,,0.43956043956043955,0.25,0.3583333333333333,
92,Baseline,2,A,0.36,-0.29000000000000004,0.29000000000000004,0.5,1.0,,,0.5901639344262294,0.55,0.5416666666666667,
92,Baseline,2,C,-0.13,-0.88,0.88,0.5,1.0,,,-0.21311475409836064,0.55,0.5416666666666667,
92,Baseline,3,A,0.36,-0.29000000000000004,0.29000000000000004,0.5,2.0,,,0.31236442516268975,0.55,0.5416666666666667,
92,Baseline,3,C,0.67,-0.07999999999999996,0.07999999999999996,0.5,1.0,,,0.29067245119305857,0.55,0.5416666666666667,
92,Baseline,4,A,0.83,0.17999999999999994,0.17999999999999994,0.45,4.0,,,1.0184049079754602,0.55,0.5416666666666667,
92,Baseline,4,C,0.67,-0.07999999999999996,0.07999999999999996,0.45,5.0,,,1.0276073619631902,0.55,0.5416666666666667,
93,Baseline,1,A,-0.01,-0.66,0.66,0.9,3.0,0.5,0.6666666666666666,0.10526315789473682,0.85,0.7583333333333333,0.5
93,Baseline,1,C,0.05,-0.7,0.7,0.9,2.0,0.5,0.6666666666666666,-0.3508771929824561,0.85,0.7583333333333333,0.5
93,Frequency,1,A,0.06,-0.5900000000000001,0.5900000000000001,0.5,3.0,0.6399999999999999,0.6018808777429467,0.056426332288401264,0.45,0.6083333333333334,0.6399999999999999
93,Frequency,1,C,0.7,-0.050000000000000044,0.050000000000000044,0.5,3.0,0.6399999999999999,0.6018808777429467,0.658307210031348,0.45,0.6083333333333334,0.6399999999999999
93,Baseline,2,A,0.06,-0.5900000000000001,0.5900000000000001,0.8,2.0,0.5,0.6666666666666666,0.08108108108108109,0.85,0.7583333333333333,0.5
93,Baseline,2,C,0.7,-0.050000000000000044,0.050000000000000044,0.8,4.0,0.5,0.6666666666666666,1.891891891891892,0.85,0.7583333333333333,0.5
93,Frequency,2,A,0.06,-0.5900000000000001,0.5900000000000001,0.8,3.0,0.6399999999999999,0.6018808777429467,0.056426332288401264,0.45,0.6083333333333334,0.6399999999999999
93,Frequency,2,C,0.7,-0.050000000000000044,0.050000000000000044,0.8,3.0,0.6399999999999999,0.6018808777429467,0.658307210031348,0.45,0.6083333333333334,0.6399999999999999
93,Baseline,3,A,0.68,0.030000000000000027,0.030000000000000027,0.7,5.0,0.5,0.6666666666666666,4.249999999999999,0.85,0.7583333333333333,0.5
93,Baseline,3,C,0.2,-0.55,0.55,0.7,2.0,0.5,0.6666666666666666,0.4999999999999999,0.85,0.7583333333333333,0.5
93,Frequency,3,A,0.06,-0.5900000000000001,0.5900000000000001,0.5,3.0,0.6399999999999999,0.6018808777429467,0.056426332288401264,0.45,0.6083333333333334,0.6399999999999999
93,Frequency,3,C,0.7,-0.050000000000000044,0.050000000000000044,0.5,3.0,0.6399999999999999,0.6018808777429467,0.658307210031348,0.45,0.6083333333333334,0.6399999999999999
93,Baseline,4,A,0.64,-0.010000000000000009,0.010000000000000009,0.7,3.0,0.5,0.6666666666666666,2.0869565217391304,0.85,0.7583333333333333,0.5
93,Baseline,4,C,0.64,-0.10999999999999999,0.10999999999999999,0.7,3.0,0.5,0.6666666666666666,2.0869565217391304,0.85,0.7583333333333333,0.5
93,Frequency,4,A,0.06,-0.5900000000000001,0.5900000000000001,0.65,3.0,0.6399999999999999,0.6018808777429467,0.056426332288401264,0.45,0.6083333333333334,0.6399999999999999
93,Frequency,4,C,0.7,-0.050000000000000044,0.050000000000000044,0.65,3.0,0.6399999999999999,0.6018808777429467,0.658307210031348,0.45,0.6083333333333334,0.6399999999999999
93,Baseline,5,A,0.3,-0.35000000000000003,0.35000000000000003,0.8,2.0,0.5,0.6666666666666666,0.18808777429467083,0.85,0.7583333333333333,0.5
93,Baseline,5,C,0.7,-0.050000000000000044,0.050000000000000044,0.8,5.0,0.5,0.6666666666666666,1.09717868338558,0.85,0.7583333333333333,0.5
93,Frequency,5,A,0.06,-0.5900000000000001,0.5900000000000001,0.65,3.0,0.6399999999999999,0.6018808777429467,0.056426332288401264,0.45,0.6083333333333334,0.6399999999999999
93,Frequency,5,C,0.7,-0.050000000000000044,0.050000000000000044,0.65,3.0,0.6399999999999999,0.6018808777429467,0.658307210031348,0.45,0.6083333333333334,0.6399999999999999
93,Baseline,6,A,0.3,-0.35000000000000003,0.35000000000000003,0.65,5.0,0.5,0.6666666666666666,0.4,0.85,0.7583333333333333,0.5
93,Baseline,6,C,0.8,0.050000000000000044,0.050000000000000044,0.65,5.0,0.5,0.6666666666666666,1.0666666666666667,0.85,0.7583333333333333,0.5
93,Frequency,6,A,0.06,-0.5900000000000001,0.5900000000000001,0.55,3.0,0.6399999999999999,0.6018808777429467,0.056426332288401264,0.45,0.6083333333333334,0.6399999999999999
93,Frequency,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.55,3.0,0.6399999999999999,0.6018808777429467,0.658307210031348,0.45,0.6083333333333334,0.6399999999999999
94,Baseline,3,A,1.0,0.35,0.35,0.55,1.0,-0.5,-0.4,1.0,0.6,0.525,0.5
94,Baseline,3,C,0.0,-0.75,0.75,0.55,1.0,-0.5,-0.4,0.0,0.6,0.525,0.5
94,Baseline,4,A,0.0,-0.65,0.65,0.45,1.0,-0.5,-0.4,-0.0,0.6,0.525,0.5
94,Baseline,4,C,-1.0,-1.75,1.75,0.45,1.0,-0.5,-0.4,4.0,0.6,0.525,0.5
94,Baseline,5,A,0.0,-0.65,0.65,0.55,1.0,-0.5,-0.4,0.0,0.6,0.525,0.5
94,Baseline,5,C,2.0,1.25,1.25,0.55,1.0,-0.5,-0.4,1.6,0.6,0.525,0.5
94,Frequency,5,A,1.0,0.35,0.35,0.5,1.0,0.9,,0.8163265306122448,0.4,0.65,0.9
94,Frequency,5,C,0.2,-0.55,0.55,0.5,1.0,0.9,,0.16326530612244897,0.4,0.65,0.9
94,Baseline,6,A,1.0,0.35,0.35,0.55,1.0,-0.5,-0.4,0.8,0.6,0.525,0.5
94,Baseline,6,C,0.5,-0.25,0.25,0.55,1.0,-0.5,-0.4,0.4,0.6,0.525,0.5
94,Frequency,6,A,0.1,-0.55,0.55,0.65,1.0,0.9,,,0.4,0.65,0.9
94,Frequency,6,C,1.0,0.25,0.25,0.65,,0.9,,,0.4,0.65,0.9
95,Baseline,3,A,0.0,-0.65,0.65,0.2,,,,,0.6,0.3583333333333334,
95,Baseline,3,C,0.76,0.010000000000000009,0.010000000000000009,0.2,,,,,0.6,0.3583333333333334,
96,Baseline,1,A,1.2,0.5499999999999999,0.5499999999999999,0.7,3.0,0.8600000000000001,-0.4451313755795982,1.2244897959183672,0.1,0.6,0.8600000000000001
96,Baseline,1,C,1.7,0.95,0.95,0.7,2.0,0.8600000000000001,-0.4451313755795982,1.1564625850340136,0.1,0.6,0.8600000000000001
96,Frequency,1,A,0.68,0.030000000000000027,0.030000000000000027,0.4,1.0,,,0.16113744075829387,0.8,0.3583333333333333,
96,Frequency,1,C,1.94,1.19,1.19,0.4,2.0,,,0.9194312796208531,0.8,0.3583333333333333,
96,Baseline,2,A,1.68,1.0299999999999998,1.0299999999999998,0.55,2.0,0.8600000000000001,-0.4451313755795982,0.7576099210823,0.1,0.6,0.8600000000000001
96,Baseline,2,C,1.89,1.14,1.14,0.55,2.0,0.8600000000000001,-0.4451313755795982,0.8523111612175874,0.1,0.6,0.8600000000000001
96,Baseline,3,A,0.28,-0.37,0.37,0.5,2.0,0.8600000000000001,-0.4451313755795982,0.2032667876588022,0.1,0.6,0.8600000000000001
96,Baseline,3,C,1.79,1.04,1.04,0.5,2.0,0.8600000000000001,-0.4451313755795982,1.2994555353901998,0.1,0.6,0.8600000000000001
96,Baseline,4,A,1.22,0.57,0.57,0.5,1.0,0.8600000000000001,-0.4451313755795982,0.34560906515580736,0.1,0.6,0.8600000000000001
96,Baseline,4,C,0.84,0.08999999999999997,0.08999999999999997,0.5,3.0,0.8600000000000001,-0.4451313755795982,0.7138810198300284,0.1,0.6,0.8600000000000001
96,Frequency,4,A,0.97,0.31999999999999995,0.31999999999999995,0.4,1.0,,,0.46522781774580335,0.8,0.3583333333333333,
96,Frequency,4,C,0.76,0.010000000000000009,0.010000000000000009,0.4,1.0,,,0.3645083932853717,0.8,0.3583333333333333,
96,Baseline,5,A,0.48,-0.17000000000000004,0.17000000000000004,0.65,1.0,0.8600000000000001,-0.4451313755795982,0.15141955835962145,0.1,0.6,0.8600000000000001
96,Baseline,5,C,1.11,0.3600000000000001,0.3600000000000001,0.65,1.0,0.8600000000000001,-0.4451313755795982,0.35015772870662465,0.1,0.6,0.8600000000000001
96,Frequency,5,A,1.57,0.92,0.92,0.4,1.0,,,0.7120181405895691,0.8,0.3583333333333333,
96,Frequency,5,C,1.34,0.5900000000000001,0.5900000000000001,0.4,1.0,,,0.6077097505668935,0.8,0.3583333333333333,
96,Baseline,6,A,0.46,-0.19,0.19,0.7,6.0,0.8600000000000001,-0.4451313755795982,0.8531684698608965,0.1,0.6,0.8600000000000001
96,Baseline,6,C,1.32,0.5700000000000001,0.5700000000000001,0.7,1.0,0.8600000000000001,-0.4451313755795982,0.40803709428129825,0.1,0.6,0.8600000000000001
97,Baseline,1,A,0.67,0.020000000000000018,0.020000000000000018,0.65,5.0,0.44999999999999996,-0.1582150101419878,1.0618066561014263,0.0,0.5833333333333333,0.44999999999999996
97,Baseline,1,C,0.47,-0.28,0.28,0.65,2.0,0.44999999999999996,-0.1582150101419878,0.2979397781299525,0.0,0.5833333333333333,0.44999999999999996
97,Frequency,1,A,0.9,0.25,0.25,0.55,8.0,0.48000000000000004,0.6693227091633466,0.782608695652174,0.3,0.625,0.48000000000000004
97,Frequency,1,C,0.8,0.050000000000000044,0.050000000000000044,0.55,7.0,0.48000000000000004,0.6693227091633466,0.6086956521739132,0.3,0.625,0.48000000000000004
97,Baseline,2,A,0.11,-0.54,0.54,0.5,6.0,0.44999999999999996,-0.1582150101419878,0.19383259911894274,0.0,0.5833333333333333,0.44999999999999996
97,Baseline,2,C,0.47,-0.28,0.28,0.5,4.0,0.44999999999999996,-0.1582150101419878,0.5521292217327459,0.0,0.5833333333333333,0.44999999999999996
97,Frequency,2,A,1.0,0.35,0.35,0.7,6.0,0.48000000000000004,0.6693227091633466,0.7547169811320754,0.3,0.625,0.48000000000000004
97,Frequency,2,C,0.8,0.050000000000000044,0.050000000000000044,0.7,6.0,0.48000000000000004,0.6693227091633466,0.6037735849056605,0.3,0.625,0.48000000000000004
97,Baseline,3,A,1.0,0.35,0.35,0.6,4.0,0.44999999999999996,-0.1582150101419878,0.735970561177553,0.0,0.5833333333333333,0.44999999999999996
97,Baseline,3,C,0.75,0.0,0.0,0.6,5.0,0.44999999999999996,-0.1582150101419878,0.6899724011039559,0.0,0.5833333333333333,0.44999999999999996
97,Frequency,3,A,0.89,0.24,0.24,0.7,,0.48000000000000004,0.6693227091633466,,0.3,0.625,0.48000000000000004
97,Frequency,3,C,1.2,0.44999999999999996,0.44999999999999996,0.7,5.0,0.48000000000000004,0.6693227091633466,,0.3,0.625,0.48000000000000004
97,Baseline,4,A,1.2,0.5499999999999999,0.5499999999999999,0.5,3.0,0.44999999999999996,-0.1582150101419878,1.0992366412213739,0.0,0.5833333333333333,0.44999999999999996
97,Baseline,4,C,0.51,-0.24,0.24,0.5,2.0,0.44999999999999996,-0.1582150101419878,0.3114503816793893,0.0,0.5833333333333333,0.44999999999999996
97,Frequency,4,A,0.8,0.15000000000000002,0.15000000000000002,0.55,5.0,0.48000000000000004,0.6693227091633466,0.6525285481239803,0.3,0.625,0.48000000000000004
97,Frequency,4,C,0.89,0.14,0.14,0.55,6.0,0.48000000000000004,0.6693227091633466,0.8711256117455137,0.3,0.625,0.48000000000000004
97,Baseline,5,A,0.24,-0.41000000000000003,0.41000000000000003,0.55,1.0,0.44999999999999996,-0.1582150101419878,0.04203152364273205,0.0,0.5833333333333333,0.44999999999999996
97,Baseline,5,C,0.49,-0.26,0.26,0.55,2.0,0.44999999999999996,-0.1582150101419878,0.17162872154115585,0.0,0.5833333333333333,0.44999999999999996
97,Frequency,5,A,0.8,0.15000000000000002,0.15000000000000002,0.65,5.0,0.48000000000000004,0.6693227091633466,0.8602150537634408,0.3,0.625,0.48000000000000004
97,Frequency,5,C,0.7,-0.050000000000000044,0.050000000000000044,0.65,4.0,0.48000000000000004,0.6693227091633466,0.6021505376344085,0.3,0.625,0.48000000000000004
97,Baseline,6,A,0.99,0.33999999999999997,0.33999999999999997,0.7,7.0,0.44999999999999996,-0.1582150101419878,0.9371196754563893,0.0,0.5833333333333333,0.44999999999999996
97,Baseline,6,C,1.44,0.69,0.69,0.7,4.0,0.44999999999999996,-0.1582150101419878,0.7789046653144015,0.0,0.5833333333333333,0.44999999999999996
97,Frequency,6,A,0.32,-0.33,0.33,0.6,2.0,0.48000000000000004,0.6693227091633466,0.12749003984063745,0.3,0.625,0.48000000000000004
97,Frequency,6,C,0.8,0.050000000000000044,0.050000000000000044,0.6,5.0,0.48000000000000004,0.6693227091633466,0.796812749003984,0.3,0.625,0.48000000000000004
100,Baseline,1,A,1.2,0.5499999999999999,0.5499999999999999,0.95,2.0,-1.52,-1.5353535353535355,0.48979591836734687,0.55,0.8833333333333333,1.52
100,Baseline,1,C,2.2,1.4500000000000002,1.4500000000000002,0.95,2.0,-1.52,-1.5353535353535355,0.8979591836734694,0.55,0.8833333333333333,1.52
100,Frequency,1,A,0.71,0.05999999999999994,0.05999999999999994,0.6,1.0,1.8,1.7142857142857144,0.2897959183673469,0.35,0.5916666666666667,1.8
100,Frequency,1,C,1.2,0.44999999999999996,0.44999999999999996,0.6,1.0,1.8,1.7142857142857144,0.48979591836734687,0.35,0.5916666666666667,1.8
100,Baseline,2,A,2.0,1.35,1.35,0.9,1.0,-1.52,-1.5353535353535355,0.5326231691078562,0.55,0.8833333333333333,1.52
100,Baseline,2,C,2.0,1.25,1.25,0.9,1.71,-1.52,-1.5353535353535355,0.9107856191744341,0.55,0.8833333333333333,1.52
100,Frequency,2,A,0.98,0.32999999999999996,0.32999999999999996,0.6,1.0,1.8,1.7142857142857144,0.36029411764705876,0.35,0.5916666666666667,1.8
100,Frequency,2,C,0.87,0.12,0.12,0.6,1.0,1.8,1.7142857142857144,0.31985294117647056,0.35,0.5916666666666667,1.8
100,Baseline,3,A,2.1,1.4500000000000002,1.4500000000000002,0.7,1.0,-1.52,-1.5353535353535355,0.6361708573159649,0.55,0.8833333333333333,1.52
100,Baseline,3,C,2.01,1.2599999999999998,1.2599999999999998,0.7,1.2,-1.52,-1.5353535353535355,0.730687670402908,0.55,0.8833333333333333,1.52
100,Frequency,3,A,0.81,0.16000000000000003,0.16000000000000003,0.65,1.0,1.8,1.7142857142857144,0.6352941176470589,0.35,0.5916666666666667,1.8
100,Frequency,3,C,0.22,-0.53,0.53,0.65,1.0,1.8,1.7142857142857144,0.17254901960784316,0.35,0.5916666666666667,1.8
100,Baseline,4,A,1.2,0.5499999999999999,0.5499999999999999,0.9,1.0,-1.52,-1.5353535353535355,0.5357142857142857,0.55,0.8833333333333333,1.52
100,Baseline,4,C,1.3,0.55,0.55,0.9,1.0,-1.52,-1.5353535353535355,0.5803571428571428,0.55,0.8833333333333333,1.52
100,Baseline,5,A,2.1,1.4500000000000002,1.4500000000000002,1.0,,-1.52,-1.5353535353535355,,0.55,0.8833333333333333,1.52
100,Baseline,5,C,1.0,0.25,0.25,1.0,1.11,-1.52,-1.5353535353535355,,0.55,0.8833333333333333,1.52
100,Frequency,5,A,1.8,1.15,1.15,0.55,1.0,1.8,1.7142857142857144,0.7563025210084034,0.35,0.5916666666666667,1.8
100,Frequency,5,C,1.2,0.44999999999999996,0.44999999999999996,0.55,1.0,1.8,1.7142857142857144,0.5042016806722689,0.35,0.5916666666666667,1.8
100,Baseline,6,A,0.7,0.04999999999999993,0.04999999999999993,0.85,1.0,-1.52,-1.5353535353535355,0.7070707070707071,0.55,0.8833333333333333,1.52
100,Baseline,6,C,-0.82,-1.5699999999999998,1.5699999999999998,0.85,1.0,-1.52,-1.5353535353535355,-0.8282828282828283,0.55,0.8833333333333333,1.52
100,Frequency,6,A,-0.7,-1.35,1.35,0.65,1.0,1.8,1.7142857142857144,-0.6666666666666666,0.35,0.5916666666666667,1.8
100,Frequency,6,C,1.1,0.3500000000000001,0.3500000000000001,0.65,1.0,1.8,1.7142857142857144,1.0476190476190477,0.35,0.5916666666666667,1.8
101,Baseline,1,A,-0.2,-0.8500000000000001,0.8500000000000001,0.55,3.0,1.3,1.7948717948717952,-0.6666666666666667,0.8,0.5333333333333333,1.3
101,Baseline,1,C,0.4,-0.35,0.35,0.55,3.0,1.3,1.7948717948717952,1.3333333333333335,0.8,0.5333333333333333,1.3
101,Frequency,1,A,0.2,-0.45,0.45,0.45,4.0,0.0,0.0,0.1415929203539823,0.3,0.4833333333333333,0.0
101,Frequency,1,C,1.1,0.3500000000000001,0.3500000000000001,0.45,5.0,0.0,0.0,0.9734513274336283,0.3,0.4833333333333333,0.0
101,Baseline,2,A,-0.5,-1.15,1.15,0.5,4.0,1.3,1.7948717948717952,-0.784313725490196,0.8,0.5333333333333333,1.3
101,Baseline,2,C,0.8,0.050000000000000044,0.050000000000000044,0.5,6.0,1.3,1.7948717948717952,1.8823529411764706,0.8,0.5333333333333333,1.3
101,Frequency,2,A,0.2,-0.45,0.45,0.4,5.0,0.0,0.0,0.18181818181818182,0.3,0.4833333333333333,0.0
101,Frequency,2,C,1.1,0.3500000000000001,0.3500000000000001,0.4,5.0,0.0,0.0,1.0,0.3,0.4833333333333333,0.0
101,Baseline,3,A,0.3,-0.35000000000000003,0.35000000000000003,0.6,5.0,1.3,1.7948717948717952,0.3333333333333333,0.8,0.5333333333333333,1.3
101,Baseline,3,C,0.9,0.15000000000000002,0.15000000000000002,0.6,5.0,1.3,1.7948717948717952,1.0,0.8,0.5333333333333333,1.3
101,Frequency,3,A,1.0,0.35,0.35,0.6,3.0,0.0,0.0,0.5172413793103448,0.3,0.4833333333333333,0.0
101,Frequency,3,C,1.1,0.3500000000000001,0.3500000000000001,0.6,4.0,0.0,0.0,0.7586206896551724,0.3,0.4833333333333333,0.0
101,Baseline,4,A,0.2,-0.45,0.45,0.85,2.0,1.3,1.7948717948717952,0.06666666666666667,0.8,0.5333333333333333,1.3
101,Baseline,4,C,1.1,0.3500000000000001,0.3500000000000001,0.85,8.0,1.3,1.7948717948717952,1.4666666666666668,0.8,0.5333333333333333,1.3
101,Frequency,4,A,0.9,0.25,0.25,0.5,3.0,0.0,0.0,0.5934065934065936,0.3,0.4833333333333333,0.0
101,Frequency,4,C,0.7,-0.050000000000000044,0.050000000000000044,0.5,6.0,0.0,0.0,0.9230769230769231,0.3,0.4833333333333333,0.0
101,Baseline,5,A,0.2,-0.45,0.45,0.3,3.0,1.3,1.7948717948717952,0.10714285714285716,0.8,0.5333333333333333,1.3
101,Baseline,5,C,1.1,0.3500000000000001,0.3500000000000001,0.3,5.0,1.3,1.7948717948717952,0.9821428571428572,0.8,0.5333333333333333,1.3
101,Baseline,6,A,-0.2,-0.8500000000000001,0.8500000000000001,0.4,2.0,1.3,1.7948717948717952,-0.10256410256410257,0.8,0.5333333333333333,1.3
101,Baseline,6,C,1.1,0.3500000000000001,0.3500000000000001,0.4,6.0,1.3,1.7948717948717952,1.6923076923076925,0.8,0.5333333333333333,1.3
101,Frequency,6,A,0.6,-0.050000000000000044,0.050000000000000044,0.45,1.0,0.0,0.0,0.5217391304347826,0.3,0.4833333333333333,0.0
101,Frequency,6,C,0.6,-0.15000000000000002,0.15000000000000002,0.45,1.0,0.0,0.0,0.5217391304347826,0.3,0.4833333333333333,0.0
102,Baseline,1,A,1.11,0.4600000000000001,0.4600000000000001,0.55,4.0,0.42000000000000004,0.8847926267281105,0.6416184971098267,0.95,0.6416666666666666,0.42000000000000004
102,Baseline,1,C,0.59,-0.16000000000000003,0.16000000000000003,0.55,5.0,0.42000000000000004,0.8847926267281105,0.426300578034682,0.95,0.6416666666666666,0.42000000000000004
102,Frequency,1,A,0.57,-0.08000000000000007,0.08000000000000007,0.35,4.0,0.06000000000000005,0.037854889589905405,0.5735849056603773,1.0,0.3583333333333333,0.06000000000000005
102,Frequency,1,C,0.39,-0.36,0.36,0.35,4.0,0.06000000000000005,0.037854889589905405,0.39245283018867927,1.0,0.3583333333333333,0.06000000000000005
102,Baseline,2,A,1.11,0.4600000000000001,0.4600000000000001,0.8,4.0,0.42000000000000004,0.8847926267281105,0.6752851711026617,0.95,0.6416666666666666,0.42000000000000004
102,Baseline,2,C,0.59,-0.16000000000000003,0.16000000000000003,0.8,5.0,0.42000000000000004,0.8847926267281105,0.44866920152091255,0.95,0.6416666666666666,0.42000000000000004
102,Frequency,2,A,0.73,0.07999999999999996,0.07999999999999996,0.35,4.0,0.06000000000000005,0.037854889589905405,0.8848484848484849,1.0,0.3583333333333333,0.06000000000000005
102,Frequency,2,C,0.48,-0.27,0.27,0.35,3.0,0.06000000000000005,0.037854889589905405,0.4363636363636364,1.0,0.3583333333333333,0.06000000000000005
102,Baseline,3,A,0.59,-0.06000000000000005,0.06000000000000005,0.6,4.0,0.42000000000000004,0.8847926267281105,1.4390243902439026,0.95,0.6416666666666666,0.42000000000000004
102,Baseline,3,C,0.23,-0.52,0.52,0.6,4.0,0.42000000000000004,0.8847926267281105,0.5609756097560977,0.95,0.6416666666666666,0.42000000000000004
102,Frequency,3,A,1.2,0.5499999999999999,0.5499999999999999,0.3,2.0,0.06000000000000005,0.037854889589905405,0.8290155440414507,1.0,0.3583333333333333,0.06000000000000005
102,Frequency,3,C,0.47,-0.28,0.28,0.3,3.0,0.06000000000000005,0.037854889589905405,0.4870466321243523,1.0,0.3583333333333333,0.06000000000000005
102,Baseline,4,A,1.29,0.64,0.64,0.7,2.0,0.42000000000000004,0.8847926267281105,0.7360912981455063,0.95,0.6416666666666666,0.42000000000000004
102,Baseline,4,C,0.55,-0.19999999999999996,0.19999999999999996,0.7,4.0,0.42000000000000004,0.8847926267281105,0.6276747503566333,0.95,0.6416666666666666,0.42000000000000004
102,Frequency,4,A,-0.05,-0.7000000000000001,0.7000000000000001,0.4,3.0,0.06000000000000005,0.037854889589905405,-1.0344827586206902,1.0,0.3583333333333333,0.06000000000000005
102,Frequency,4,C,0.23,-0.52,0.52,0.4,2.0,0.06000000000000005,0.037854889589905405,3.1724137931034493,1.0,0.3583333333333333,0.06000000000000005
102,Baseline,5,A,0.23,-0.42000000000000004,0.42000000000000004,0.6,2.0,0.42000000000000004,0.8847926267281105,0.11948051948051946,0.95,0.6416666666666666,0.42000000000000004
102,Baseline,5,C,1.11,0.3600000000000001,0.3600000000000001,0.6,3.0,0.42000000000000004,0.8847926267281105,0.8649350649350648,0.95,0.6416666666666666,0.42000000000000004
102,Frequency,5,A,0.11,-0.54,0.54,0.35,2.0,0.06000000000000005,0.037854889589905405,0.14332247557003255,1.0,0.3583333333333333,0.06000000000000005
102,Frequency,5,C,0.34,-0.41,0.41,0.35,3.0,0.06000000000000005,0.037854889589905405,0.6644951140065146,1.0,0.3583333333333333,0.06000000000000005
102,Baseline,6,A,0.57,-0.08000000000000007,0.08000000000000007,0.6,2.0,0.42000000000000004,0.8847926267281105,0.21013824884792626,0.95,0.6416666666666666,0.42000000000000004
102,Baseline,6,C,0.99,0.24,0.24,0.6,6.0,0.42000000000000004,0.8847926267281105,1.0949308755760367,0.95,0.6416666666666666,0.42000000000000004
102,Frequency,6,A,0.48,-0.17000000000000004,0.17000000000000004,0.4,2.0,0.06000000000000005,0.037854889589905405,0.3028391167192429,1.0,0.3583333333333333,0.06000000000000005
102,Frequency,6,C,0.54,-0.20999999999999996,0.20999999999999996,0.4,2.0,0.06000000000000005,0.037854889589905405,0.3406940063091483,1.0,0.3583333333333333,0.06000000000000005
103,Baseline,1,A,-0.03,-0.68,0.68,0.4,5.0,0.26,-0.2550930026572187,-0.03333333333333333,0.75,0.5,0.26
103,Baseline,1,C,1.75,1.0,1.0,0.4,4.0,0.26,-0.2550930026572187,1.5555555555555556,0.75,0.5,0.26
103,Frequency,1,A,0.44,-0.21000000000000002,0.21000000000000002,0.7,5.0,0.33000000000000007,0.21657095980311736,0.2772526780088217,0.25,0.625,0.33000000000000007
103,Frequency,1,C,0.7,-0.050000000000000044,0.050000000000000044,0.7,5.0,0.33000000000000007,0.21657095980311736,0.44108380592312535,0.25,0.625,0.33000000000000007
103,Baseline,2,A,0.03,-0.62,0.62,0.6,3.0,0.26,-0.2550930026572187,0.01026811180832858,0.75,0.5,0.26
103,Baseline,2,C,0.64,-0.10999999999999999,0.10999999999999999,0.6,7.0,0.26,-0.2550930026572187,0.511123787792356,0.75,0.5,0.26
103,Frequency,2,A,0.43,-0.22000000000000003,0.22000000000000003,0.7,5.0,0.33000000000000007,0.21657095980311736,0.47200878155872666,0.25,0.625,0.33000000000000007
103,Frequency,2,C,-0.01,-0.76,0.76,0.7,4.0,0.33000000000000007,0.21657095980311736,-0.008781558726673985,0.25,0.625,0.33000000000000007
103,Baseline,3,A,0.64,-0.010000000000000009,0.010000000000000009,0.55,4.0,0.26,-0.2550930026572187,0.3761939750183689,0.75,0.5,0.26
103,Baseline,3,C,0.64,-0.10999999999999999,0.10999999999999999,0.55,7.0,0.26,-0.2550930026572187,0.6583394562821455,0.75,0.5,0.26
103,Frequency,3,A,0.64,-0.010000000000000009,0.010000000000000009,0.55,3.0,0.33000000000000007,0.21657095980311736,0.4830188679245283,0.25,0.625,0.33000000000000007
103,Frequency,3,C,1.15,0.3999999999999999,0.3999999999999999,0.55,3.0,0.33000000000000007,0.21657095980311736,0.8679245283018868,0.25,0.625,0.33000000000000007
103,Baseline,4,A,-0.01,-0.66,0.66,0.5,3.0,0.26,-0.2550930026572187,-0.006749156355455567,0.75,0.5,0.26
103,Baseline,4,C,1.02,0.27,0.27,0.5,5.0,0.26,-0.2550930026572187,1.1473565804274464,0.75,0.5,0.26
103,Frequency,4,A,1.02,0.37,0.37,0.6,5.0,0.33000000000000007,0.21657095980311736,0.7882534775888715,0.25,0.625,0.33000000000000007
103,Frequency,4,C,0.43,-0.32,0.32,0.6,3.0,0.33000000000000007,0.21657095980311736,0.19938176197836166,0.25,0.625,0.33000000000000007
103,Baseline,5,A,1.64,0.9899999999999999,0.9899999999999999,0.5,3.0,0.26,-0.2550930026572187,0.8969917958067457,0.75,0.5,0.26
