participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
1,173.28679513998665,"[2.251961454670637, 0.13640501520897175, 0.7346953812395541]",[0.         0.58576037 0.99999999],173.28679513998665,352.5735902799733,363.3240792063184
2,170.00782923676294,"[3.379398995484153, 0.6291307680072807, 0.1722674908453663]",[0.06577336 0.01670193 0.99999992],343.2946243767496,346.0156584735259,356.766147399871
3,172.44294019438365,"[1.6617813015302878, 0.9081218504347237, 0.9034029390572014]",[0.00883676 0.         0.        ],515.7375645711332,350.8858803887673,361.6363693151124
4,132.73135917224593,"[0.8685200616323652, 0.8145722915156434, 0.290803575875888]",[0.24979209 0.04312566 0.07555128],648.4689237433792,271.46271834449186,282.21320727083696
5,170.9844994160972,"[0.5658071224047373, 0.6396863919421902, 0.10248119994497162]",[1.26108968 0.97117757 0.        ],819.4534231594764,347.9689988321944,358.7194877585395
6,142.3239820986815,"[0.6809453289524581, 0.38211580477200924, 0.8348278464164147]",[0.96232109 0.79577983 0.79158023],961.777405258158,290.647964197363,301.3984531237081
7,164.8873005624708,"[3.7249530956612427, 0.03159049691254434, 0.6432089061923641]",[0.20975002 0.07892329 0.08568808],1126.6647058206288,335.7746011249416,346.5250900512867
8,173.28679513998665,"[4.534681250312863, 0.7916973185033583, 0.5362743772223338]",[0. 1. 0.],1299.9515009606155,352.5735902799733,363.3240792063184
9,146.98197446142152,"[2.8328951958080633, 0.20657750831346144, 0.7602179214442024]",[0.57587738 0.16102286 0.        ],1446.933475422037,299.96394892284303,310.71443784918813
10,101.71321923927047,"[2.6574746060300174, 0.20337573808355802, 0.505422606157526]",[0.4738102  0.07517441 0.05551927],1548.6466946613075,209.42643847854094,220.17692740488604
11,167.0858015243101,"[1.1050024612026887, 0.6387231943486191, 0.3623169336824893]",[0.87323491 0.64886054 0.62116679],1715.7324961856175,340.1716030486202,350.9220919749653
12,142.10389121814643,"[3.7434988641152445, 0.5523023367244407, 0.6103376463616788]",[1.64050775 1.         0.02444186],1857.8363874037639,290.20778243629286,300.95827136263796
13,162.3824719314041,"[1.0636692678524728, 0.6346217896545269, 0.8067075806808185]",[0.36564649 0.13796724 0.79166799],2020.218859335168,330.7649438628082,341.5154327891533
14,173.28679513998665,"[2.5680818076900964, 0.5002133582941342, 0.8828526880136951]",[0. 1. 0.],2193.5056544751546,352.5735902799733,363.3240792063184
15,173.28679513998665,"[1.3030765660166304, 0.031761117268564454, 0.5751697239616985]",[0.         0.67034353 0.95910172],2366.7924496151413,352.5735902799733,363.3240792063184
16,173.28679513998665,"[1.8769696428315652, 0.495679337087935, 0.8141971922235772]",[0. 1. 0.],2540.079244755128,352.5735902799733,363.3240792063184
17,80.06847871240706,"[0.1491145535789984, 0.21582123863849623, 0.6012468937986265]",[0.2213236 0.0237012 1.       ],2620.147723467535,166.1369574248141,176.8874463511592
18,134.95380174782713,"[0.4291528130588701, 0.12875137541163917, 0.3992649482517695]",[0.24459435 0.         0.02706631],2755.101525215362,275.90760349565426,286.65809242199936
19,169.6488944465928,"[0.41732258209658035, 0.7170907304347697, 0.28346750524842235]",[0.58793675 1.         1.        ],2924.7504196619548,345.2977888931856,356.0482778195307
20,102.88927376981555,"[3.7722914611879004, 0.3800457218360289, 0.5963194788354126]",[0.09560579 0.         0.        ],3027.6396934317704,211.7785475396311,222.5290364659762
21,151.40363792748087,"[1.1070084894380057, 0.3697692167945873, 0.7527488863884899]",[0.86167649 1.         1.        ],3179.043331359251,308.80727585496174,319.55776478130684
22,172.06875279895576,"[0.7445725449377083, 0.8423238769730085, 0.09673540597165342]",[0.27833746 1.         1.        ],3351.112084158207,350.1375055979115,360.8879945242566
23,170.40604955847405,"[3.58972131155772, 0.11870714607333732, 0.4460775386287401]",[0.26106635 0.23854577 0.24122916],3521.518133716681,346.8120991169481,357.5625880432932
24,173.28679513998665,"[3.3472422806287865, 0.9449173392231841, 0.10328051139001082]",[0. 1. 0.],3694.8049288566676,352.5735902799733,363.3240792063184
25,121.96587628443616,"[4.782211490920444, 0.931252943871322, 0.2000233191377263]",[0.06233874 0.         0.        ],3816.7708051411037,249.93175256887233,260.68224149521745
26,171.71717956417683,"[1.2255911735256575, 0.11272004497649801, 0.10126302687314581]",[0.30742218 0.36485714 0.77715126],3988.4879847052807,349.43435912835366,360.18484805469876
27,44.62027356282352,"[3.0299193537729248, 0.9091058096098007, 0.30480613722671845]",[1.03520539 0.14935969 0.        ],4033.1082582681042,95.24054712564704,105.99103605199214
28,173.28679513998665,"[3.0464962477611786, 0.13838226710368073, 0.15699744400033122]",[0. 1. 0.],4206.3950534080905,352.5735902799733,363.3240792063184
29,173.28679513998665,"[2.3755809805600903, 0.9021550416747138, 0.6188751214553088]",[0. 1. 0.],4379.681848548077,352.5735902799733,363.3240792063184
30,172.0308903641706,"[4.327795320873836, 0.44846517285699605, 0.7847976434791262]",[0.87229962 1.         0.04380555],4551.712738912248,350.0617807283412,360.8122696546863
31,168.89027637853889,"[1.481922714313918, 0.08466404431481045, 0.8463721317819473]",[0.72476753 0.75103302 0.75601489],4720.603015290787,343.78055275707777,354.53104168342287
32,102.10029520912977,"[1.2246465343909307, 0.2790243780813296, 0.3323976497763169]",[2.02582793 1.         0.02767535],4822.703310499916,210.20059041825954,220.95107934460464
33,173.28679513998665,"[0.17859996015810287, 0.48246707303073333, 0.6222383107843109]",[0.         1.         0.42669695],4995.990105639903,352.5735902799733,363.3240792063184
34,171.89698155811044,"[4.78793198433567, 0.6966347086140936, 0.022764831516739137]",[0.40574217 0.37052722 0.34334148],5167.887087198013,349.7939631162209,360.544452042566
35,170.049487147496,"[1.885356995597025, 0.2356562674913396, 0.613869194532443]",[0.97479442 0.89501785 0.        ],5337.936574345509,346.098974294992,356.8494632213371
36,173.22473218956014,"[0.21377884017099502, 0.29393214687373515, 0.07829352382138466]",[0.25239582 0.801011   0.06535969],5511.161306535069,352.4494643791203,363.1999533054654
37,166.10487172940788,"[3.0816450649214526, 0.03652469235637301, 0.28997344841654404]",[0.55521515 0.25229802 0.42062107],5677.266178264477,338.20974345881575,348.96023238516085
38,166.65987674454905,"[0.3863571796902854, 0.16737902471152521, 0.02895926729881737]",[0.29659132 0.1640224  0.17348507],5843.926055009027,339.3197534890981,350.0702424154432
39,62.6702491608526,"[1.266189411403077, 0.2378320483105778, 0.6294738798201777]",[0.13328828 0.         0.00428588],5906.59630416988,131.34049832170518,142.09098724805028
40,142.98190913120774,"[0.7966925130457087, 0.5614931604699883, 0.582820619556934]",[0.29951476 0.02558919 0.00184669],6049.578213301087,291.9638182624155,302.7143071887606
41,169.6513585437886,"[3.374083972794411, 0.27245442665365116, 0.6281282505769976]",[0.11328859 0.03989973 0.        ],6219.229571844876,345.3027170875772,356.0532060139223
42,109.4529894375073,"[2.7157657523812424, 0.6504111445677607, 0.3777545977687645]",[1.74574559 1.         0.        ],6328.682561282383,224.9059788750146,235.6564678013597
43,153.65689297817602,"[1.8766178341283946, 0.9728402158572726, 0.9360400887452881]",[1.07771514 1.         0.91148604],6482.339454260559,313.31378595635204,324.06427488269713
44,51.17445192613517,"[2.4799400936255918, 0.2716005684799925, 0.5621711084272099]",[0.58575848 0.07321022 0.49378034],6533.513906186695,108.34890385227034,119.09939277861544
45,170.98122069721575,"[3.2657508986942303, 0.7081172239735272, 0.7915959658427921]",[0.49979897 1.         1.        ],6704.49512688391,347.9624413944315,358.7129303207766
46,173.28679513998665,"[1.1417657900388383, 0.1654041153228386, 0.8322820581019672]",[0.         0.72139624 0.99976785],6877.781922023897,352.5735902799733,363.3240792063184
47,54.61455787084435,"[4.39018000165121, 0.4138924065845859, 0.4431428432365314]",[3.98721939 1.         0.85404672],6932.396479894742,115.2291157416887,125.9796046680338
48,136.7918148558083,"[2.185483035810543, 0.062257115223515735, 0.8795289152330944]",[1.39907842 0.88066752 0.88065807],7069.18829475055,279.5836297116166,290.3341186379617
49,170.61064267302703,"[0.018992413966739674, 0.5291466626556007, 0.263151526353972]",[0.51410375 0.90658967 1.        ],7239.798937423577,347.22128534605406,357.97177427239916
50,164.92095712745106,"[2.8297399412438247, 0.003819847130704379, 0.473859786726449]",[0.08953262 0.02913293 1.        ],7404.719894551028,335.8419142549021,346.5924031812472
51,136.85881833802318,"[0.14414578201523254, 0.12273829726153795, 0.9827422726828363]",[0.19840093 0.03230678 1.        ],7541.5787128890515,279.71763667604637,290.46812560239147
52,173.28679513998665,"[0.16048010832060422, 0.8506103402544899, 0.8173067180505744]",[0.         0.97737401 0.        ],7714.865508029038,352.5735902799733,363.3240792063184
53,136.7744046410885,"[2.1945026448643308, 0.28367395603030177, 0.28965791463956225]",[1.10769604 0.33618446 0.28379987],7851.639912670127,279.548809282177,290.2992982085221
54,173.14095573049462,"[2.6585278805570383, 0.8133071093017448, 0.8641388794932522]",[0.14003672 1.         1.        ],8024.780868400621,352.28191146098925,363.03240038733435
55,172.75597165515214,"[3.879420477902076, 0.3520325144261013, 0.83229266327788]",[0.34627118 0.53107154 0.        ],8197.536840055773,351.5119433103043,362.2624322366494
56,172.26440415364863,"[0.37951419226419814, 0.3118626561516875, 0.9884292557178422]",[0.20515744 0.36793423 0.99999999],8369.80124420942,350.52880830729725,361.27929723364235
57,173.28679513998665,"[0.387342134179946, 0.8821737748877225, 0.5521689967286254]",[0. 1. 0.],8543.088039349406,352.5735902799733,363.3240792063184
58,173.28679513998665,"[1.3197119079835529, 0.04908344070624804, 0.4434404967428255]",[0. 1. 0.],8716.374834489392,352.5735902799733,363.3240792063184
59,151.30219218667725,"[1.9822855465299394, 0.561941967088643, 0.6152724448913036]",[1.74157346 0.98815418 0.40804629],8867.677026676069,308.6043843733545,319.3548732996996
60,168.07469168943723,"[3.01604747948319, 0.8622424691640453, 0.8281734129273798]",[0.03386717 0.         0.        ],9035.751718365505,342.14938337887446,352.89987230521956
61,125.93638687861205,"[1.4131959404104681, 0.08295179058249758, 0.6511123717630443]",[0.11459251 0.         0.        ],9161.688105244117,257.8727737572241,268.62326268356924
62,173.28679513998665,"[3.78676230942929, 0.5285167071263509, 0.21308542843242173]",[0. 1. 0.],9334.974900384103,352.5735902799733,363.3240792063184
63,107.84789058983257,"[1.8267461986153184, 0.9706095203190678, 0.9893566966295195]",[1.00144625 0.27152602 1.        ],9442.822790973934,221.69578117966515,232.44627010601025
64,43.30200199899144,"[4.855934224186067, 0.29724943416083816, 0.7933605995772224]",[0.41447092 0.02025725 0.        ],9486.124792972925,92.60400399798289,103.35449292432799
65,173.0808360939192,"[3.4249573023924644, 0.46224083380781766, 0.0017905833853550934]",[0.14378327 1.         1.        ],9659.205629066844,352.1616721878384,362.9121611141835
66,95.6178120413545,"[1.691018226349329, 0.6593507837673431, 0.007189821234848348]",[0.58246344 0.10277303 0.0170568 ],9754.8234411082,197.235624082709,207.9861130090541
67,156.13125369807173,"[2.653912202206476, 0.7380007827454181, 0.4252850937931274]",[0.1157028  0.01645912 0.00147645],9910.95469480627,318.26250739614346,329.01299632248856
68,172.29217760259192,"[0.9223729693194793, 0.9005286986525802, 0.5216690035120248]",[0.12624251 0.10866384 0.00487152],10083.246872408863,350.58435520518384,361.33484413152894
69,168.51222329742137,"[3.6281262069242777, 0.3331527348819513, 0.706265935795229]",[0.55328609 1.         1.        ],10251.759095706284,343.02444659484274,353.77493552118784
70,173.28679513998665,"[0.2940267474900671, 0.8612594784530371, 0.38253202260736274]",[0. 1. 0.],10425.04589084627,352.5735902799733,363.3240792063184
71,167.47891252000323,"[0.4526878009955243, 0.21031243768916286, 0.37534814167648034]",[0.12011601 0.04149805 0.28378156],10592.524803366274,340.95782504000647,351.70831396635157
72,168.02210926798406,"[3.3207839623170314, 0.32855653393838313, 0.7503373721281316]",[1.37367831 0.77377863 0.04203007],10760.546912634258,342.0442185359681,352.7947074623132
