participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
71,172.97556062759537,"[0.36856437401214914, 0.5202478965670414]",[0.12511293 0.29427306],12024.194210216841,349.95112125519074,356.9940430909152
72,173.28679513998665,"[4.876921239352876, 0.2186033200255414]",[0. 1.],12197.481005356827,350.5735902799733,357.6165121156978
73,170.7524015460277,"[1.0625296933319155, 0.6209595544041225]",[0.72536823 0.46745838],12368.233406902855,345.5048030920554,352.5477249277799
74,172.39300667211813,"[0.5476646252225359, 0.7695504125576105]",[5.        0.9981389],12540.626413574973,348.78601334423627,355.82893517996075
75,173.28679513998665,"[4.610388490114491, 0.27976966893116395]",[0. 1.],12713.91320871496,350.5735902799733,357.6165121156978
76,172.9023064792632,"[2.2805885719700503, 0.9913075650212416]",[5.         0.99915752],12886.815515194223,349.8046129585264,356.84753479425086
77,145.36558443604628,"[0.8071379667535883, 0.6496019507501707]",[0.08503135 0.        ],13032.181099630268,294.73116887209255,301.77409070781704
78,173.28679513998665,"[0.6090595086726169, 0.8357874170549859]",[0. 1.],13205.467894770254,350.5735902799733,357.6165121156978
79,170.83097932472455,"[0.9826255339525192, 0.6669867037251064]",[2.0958768  0.91303822],13376.298874094979,345.6619586494491,352.7048804851736
80,167.32228088226373,"[0.39183872827548927, 0.5854440001552343]",[2.30394417 0.93988351],13543.621154977242,338.64456176452745,345.68748360025194
81,161.0172490956251,"[1.1877917151821986, 0.6202336069343836]",[5.         0.99376596],13704.638404072866,326.0344981912502,333.07742002697466
82,173.28679513998665,"[4.6468591386824025, 0.7398640608192936]",[0. 1.],13877.925199212852,350.5735902799733,357.6165121156978
83,172.94686191112635,"[0.37362615135292654, 0.8324557302828597]",[0.34088256 0.51573081],14050.872061123979,349.8937238222527,356.9366456579772
84,160.36691972155816,"[0.8751763019211395, 0.7889830164513523]",[0.49678545 0.09025863],14211.238980845537,324.7338394431163,331.7767612788408
85,173.28679513998665,"[4.447942360743985, 0.4910083120457337]",[0. 1.],14384.525775985523,350.5735902799733,357.6165121156978
86,171.83982586388728,"[0.6166865756543899, 0.5217541877570333]",[0.84733222 0.6580028 ],14556.365601849411,347.67965172777457,354.72257356349905
87,162.05193219574028,"[0.07416318885506368, 0.7177932424970828]",[5.         0.99225856],14718.417534045151,328.10386439148056,335.14678622720504
88,172.7139671168967,"[0.18513229493733296, 0.5561723192241126]",[0.15635179 0.21473215],14891.131501162048,349.4279342337934,356.4708560695179
89,173.28679513998665,"[4.683421767834374, 0.7372528389482853]",[0. 1.],15064.418296302034,350.5735902799733,357.6165121156978
90,173.28679513998665,"[3.985904881313495, 0.5513744335763684]",[0. 1.],15237.70509144202,350.5735902799733,357.6165121156978
91,132.53397052620136,"[0.43600154426104654, 0.49520477347372605]",[0.13841791 0.        ],15370.239061968221,269.0679410524027,276.1108628881272
92,173.28679513998665,"[1.0806167651429015, 0.23266989412835715]",[0. 1.],15543.525857108207,350.5735902799733,357.6165121156978
93,170.24141099558403,"[0.8697775133920149, 0.4802132510228402]",[0.84223689 0.55735312],15713.767268103791,344.48282199116807,351.52574382689255
94,170.37510115660615,"[0.13213750017341097, 0.15797470008315084]",[0.08418592 0.0318266 ],15884.142369260397,344.7502023132123,351.7931241489368
95,169.63329783588372,"[1.2516190149559843, 0.4770591969315099]",[1.30262661 0.68756669],16053.77566709628,343.26659567176745,350.30951750749193
96,173.25667735912634,"[1.6946644561276925, 0.9678656602838026]",[5.         0.99968169],16227.032344455407,350.5133547182527,357.55627655397717
97,173.28469293395924,"[0.07397540068632413, 0.8236780486309536]",[0.06422439 0.68577578],16400.317037389366,350.56938586791847,357.61230770364295
98,173.28679513998665,"[0.8322319989516452, 0.8155209845254067]",[0. 1.],16573.603832529352,350.5735902799733,357.6165121156978
99,173.28679513998665,"[1.6422896268097782, 0.04699604386432177]",[0. 1.],16746.890627669338,350.5735902799733,357.6165121156978
100,168.78049717295934,"[1.93908722129216, 0.958919194219218]",[0.5053682  0.27383093],16915.671124842298,341.5609943459187,348.60391618164317
101,173.28679513998665,"[4.9167589271605845, 0.22745952478443132]",[0. 1.],17088.957919982284,350.5735902799733,357.6165121156978
102,164.21054314433556,"[0.8793947702480193, 0.607125238598969]",[0.67539642 0.17759315],17253.168463126618,332.4210862886711,339.4640081243956
103,168.93213096507375,"[0.4169158346176455, 0.10397655950651685]",[0.20998073 0.05383337],17422.10059409169,341.8642619301475,348.907183765872
104,173.28679513998665,"[1.1471622620009807, 0.004639501375427679]",[0. 1.],17595.387389231677,350.5735902799733,357.6165121156978
105,171.71195090624002,"[0.3932471258401682, 0.9330852197758616]",[0.48540281 0.31107502],17767.099340137916,347.42390181248004,354.4668236482045
106,151.88607924272384,"[2.301233108358682, 0.7916629453267596]",[0.93509302 0.20267978],17918.98541938064,307.7721584854477,314.81508032117216
107,164.4842284388516,"[1.5889957087575568, 0.6502777012727956]",[0.90642088 0.32335367],18083.46964781949,332.9684568777032,340.0113787134277
108,173.28679513998665,"[3.342205455619233, 0.5722585249525592]",[0. 1.],18256.756442959475,350.5735902799733,357.6165121156978
109,169.99943650949692,"[0.13806983520359473, 0.11776313481964507]",[0.05778687 0.00890524],18426.755879468972,343.99887301899383,351.0417948547183
110,153.57597638341855,"[0.20732031189205635, 0.23456968472234252]",[0.06963857 0.        ],18580.33185585239,311.1519527668371,318.1948746025616
111,155.49852689463742,"[1.2167381117881426, 0.514920348312831]",[1.62329519 0.76291176],18735.830382747026,314.99705378927484,322.03997562499933
112,171.56691350523477,"[0.412214552446844, 0.8487565368311585]",[0.09571166 0.02583367],18907.39729625226,347.13382701046953,354.176748846194
113,173.28679513998665,"[0.9228162232445547, 0.7190822029277563]",[0. 1.],19080.684091392246,350.5735902799733,357.6165121156978
114,172.60119381268697,"[2.486534941528385, 0.9974082547763969]",[5.         0.99851449],19253.285285204933,349.20238762537394,356.24530946109843
115,173.28679513998665,"[3.3537510490020455, 0.190312974029747]",[0. 1.],19426.57208034492,350.5735902799733,357.6165121156978
116,173.28679513998665,"[2.4099178938679797, 0.35839806985162503]",[0. 1.],19599.858875484904,350.5735902799733,357.6165121156978
117,167.6483443939803,"[0.09198766864555286, 0.18382664405264704]",[0.65653117 0.39343934],19767.507219878884,339.2966887879606,346.3396106236851
118,165.65348000255423,"[0.09246324517339366, 0.015159616480479254]",[0.04091221 0.        ],19933.16069988144,335.30696000510846,342.34988184083295
119,172.47364823040976,"[0.535157199967598, 0.5770007814595297]",[0.42651717 0.48434738],20105.63434811185,348.94729646081953,355.990218296544
120,173.28679513998665,"[4.537241544553364, 0.6735398142805701]",[0. 1.],20278.921143251835,350.5735902799733,357.6165121156978
121,173.28679513998665,"[3.9629757162974495, 0.037083833091278495]",[0. 1.],20452.20793839182,350.5735902799733,357.6165121156978
122,173.28679513998665,"[3.149211126486539, 0.05814486519725792]",[0. 1.],20625.494733531807,350.5735902799733,357.6165121156978
123,173.2400950332652,"[0.22916502598501587, 0.7486140436624943]",[0.27079064 0.846523  ],20798.734828565073,350.4801900665304,357.52311190225487
124,173.28679513998665,"[3.566024965941874, 0.8319871116956139]",[0. 1.],20972.02162370506,350.5735902799733,357.6165121156978
125,162.01562298700384,"[2.582429833451185, 0.7560311512546898]",[3.44953827 0.95311704],21134.037246692063,328.0312459740077,335.07416780973216
126,173.28679513998665,"[3.393785153544309, 0.11029717533968708]",[0. 1.],21307.32404183205,350.5735902799733,357.6165121156978
127,173.28679513998665,"[1.820895548602225, 0.6817034246513402]",[0. 1.],21480.610836972035,350.5735902799733,357.6165121156978
128,173.28679513998665,"[3.6256976491786403, 0.7643978662478471]",[0. 1.],21653.89763211202,350.5735902799733,357.6165121156978
129,173.27780508586605,"[0.4547231485646158, 0.862629822070838]",[4.33113615 0.99964409],21827.175437197886,350.5556101717321,357.5985320074566
130,173.28679513998665,"[1.0783109395014727, 0.8349893886620392]",[0. 1.],22000.46223233787,350.5735902799733,357.6165121156978
131,138.265956723646,"[1.95764339788886, 0.5068033151375634]",[1.46197574 0.52628509],22138.72818906152,280.531913447292,287.5748352830165
132,171.11663786290364,"[2.0444440454175714, 0.9561427969370233]",[0.58183504 0.42023876],22309.84482692442,346.2332757258073,353.2761975615318
