participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
1,158.6078269336948,"[3.6625853728825697, 0.35439488986141876]",[1.01804614 0.01275239],158.6078269336948,321.2156538673896,327.6778711010988
2,137.17943642020091,"[4.57019512043858, 0.5313571596538528]",[1.10876753 1.        ],295.7872633538957,278.35887284040183,284.821090074111
3,120.3762529930157,"[0.1456569154208215, 0.04848611358083199]",[1.65115722 0.00688571],416.16351634691136,244.7525059860314,251.21472321974056
4,168.50096216016672,"[0.6766287283023631, 0.4598983932965959]",[0.67662919 0.45989845],584.6644785070781,341.00192432033344,347.4641415540426
5,144.83715352320667,"[4.3004900357850655, 0.5865930944925378]",[0.82905942 1.        ],729.5016320302848,293.67430704641333,300.1365242801225
6,173.28679513998665,"[1.2896360207639317, 0.3140096466167833]",[0.         0.50675905],902.7884271702715,350.5735902799733,357.03580751368247
7,74.20627857644944,"[3.48063084395248, 0.10014158208693835]",[1.68248724 0.00997823],976.9947057467209,152.41255715289887,158.87477438660804
8,121.36024841138895,"[1.4723169060141905, 0.07622032725455252]",[1.47231691 0.07622033],1098.3549541581099,246.7204968227779,253.18271405648707
9,173.2837496040747,"[2.2825607548249183, 0.21744943252811366]",[0.01245291 1.        ],1271.6387037621846,350.5674992081494,357.02971644185857
10,164.88218540779351,"[0.6151400798269518, 0.636027550091511]",[0.61514008 0.63602755],1436.520889169978,333.76437081558703,340.2265880492962
11,106.71066339880278,"[1.1761559326220135, 0.9347789600155316]",[1.7457098 0.       ],1543.231552568781,217.42132679760556,223.88354403131473
12,87.69049613907643,"[0.10954330525073774, 0.5573555114742648]",[1.83791959 0.11602105],1630.9220487078574,179.38099227815286,185.84320951186203
13,133.338342431975,"[1.354921013467965, 0.004806701717659068]",[1.35518758 0.00485253],1764.2603911398323,270.67668486395,277.1389020976592
14,109.64351297589428,"[0.01314964714311917, 0.5473615095268395]",[1.45914852 0.        ],1873.9039041157266,223.28702595178856,229.74924318549773
15,118.6554751130437,"[1.400565444413429, 0.1296432133504294]",[1.40057318 0.12964508],1992.5593792287702,241.3109502260874,247.77316745979658
16,145.26972107475638,"[4.492515087713479, 0.27636315472229134]",[1.36560884 0.06767867],2137.8291003035265,294.53944214951275,301.0016593832219
17,101.3086938892097,"[1.877221240213347, 0.001941519161441918]",[1.87724243 0.00194829],2239.1377941927362,206.6173877784194,213.07960501212858
18,166.74105210512016,"[1.1369819005016528, 0.9107698008630881]",[0.64163647 0.        ],2405.8788462978564,337.4821042102403,343.9443214439495
19,109.00236772288844,"[1.793109023347022, 0.06787285096705287]",[1.79310902 0.06787285],2514.8812140207447,222.00473544577687,228.46695267948604
20,155.42127791783057,"[0.9288967231009265, 0.4700806859562724]",[0.92889672 0.47008069],2670.3024919385753,314.84255583566113,321.3047730693703
21,100.03403488942229,"[1.4365131628687844, 0.8567393520188262]",[1.43651316 0.85673935],2770.3365268279977,204.06806977884457,210.53028701255374
22,126.84757149422387,"[0.7426197003733587, 0.3786082222146082]",[1.31975686 0.20565436],2897.1840983222214,257.69514298844774,264.1573602221569
23,168.9458061066111,"[3.7704632963026996, 0.29479235159734596]",[0.53075123 0.4590128 ],3066.1299044288326,341.8916122132222,348.35382944693134
24,151.8701607016829,"[1.213390238619786, 0.002505595513149772]",[1.21355867 0.00256145],3218.0000651305154,307.7403214033658,314.20253863707495
25,135.6817346915982,"[1.2647392585538224, 0.3333400086610123]",[1.26473926 0.33334001],3353.6817998221136,275.3634693831964,281.82568661690556
26,123.22810430870896,"[1.2414984187941887, 0.4309873665608783]",[1.11925349 0.38854937],3476.9099041308227,250.45620861741793,256.9184258511271
27,109.00209091592177,"[1.505373005103912, 0.41496537401578215]",[1.50537301 0.41496537],3585.9119950467443,222.00418183184354,228.4663990655527
28,170.97946782344246,"[1.6383389371649142, 0.48051550595211734]",[0.34316679 1.        ],3756.891462870187,345.9589356468849,352.4211528805941
29,143.62527761981195,"[0.9883918980742001, 0.822814511597553]",[0.98839584 0.82281469],3900.516740489999,291.2505552396239,297.7127724733331
30,125.88439210310698,"[3.2200312726129052, 0.861511173207423]",[1.26139278 0.        ],4026.401132593106,255.76878420621395,262.23100143992315
31,142.92823861985246,"[1.1104691096134296, 0.0013525927366553336]",[1.1106363  0.00139386],4169.329371212959,289.85647723970493,296.3186944734141
32,171.14405675291854,"[0.48871668981717353, 0.9369032073823095]",[0.36067199 1.        ],4340.473427965878,346.2881135058371,352.75033073954626
33,30.393474885247986,"[0.2339015220678231, 0.3565201113347084]",[1.69296119 0.0561934 ],4370.866902851126,64.78694977049597,71.24916700420515
34,162.57446846178664,"[0.817139229070275, 0.9802838824716881]",[0.81713923 0.98028388],4533.441371312912,329.1489369235733,335.61115415728244
35,145.54483410647794,"[1.0998595287044977, 0.2827905625774456]",[1.09986636 0.28279182],4678.98620541939,295.08966821295587,301.55188544666504
36,173.28679513998665,"[1.216065191614482, 0.9723672849404891]",[0. 1.],4852.273000559377,350.5735902799733,357.03580751368247
37,173.28679513998665,"[0.06236010815048321, 0.628784392109211]",[0.         0.65236196],5025.559795699363,350.5735902799733,357.03580751368247
38,32.650062020212296,"[2.386991673671866, 0.20731274528814547]",[2.05869911 0.35927639],5058.209857719576,69.30012404042459,75.76234127413376
39,153.0063589751277,"[1.8458822006108744, 0.0430026325781091]",[0.97730189 0.37943217],5211.216216694704,310.0127179502554,316.4749351839646
40,166.75779381310534,"[0.7240297127810708, 0.061003632969764854]",[0.72403359 0.06100448],5377.974010507809,337.5155876262107,343.97780485991984
41,104.08335252117833,"[1.0183550318514039, 0.7262049870132691]",[1.92585728 0.34364924],5482.057363028987,212.16670504235665,218.62892227606582
42,153.10674327861906,"[0.8945845127639912, 0.22948902809228122]",[1.02341295 0.2169693 ],5635.164106307607,310.2134865572381,316.6757037909473
