participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
1,173.28679513998665,"[1.6490689427526988, 0.37642268757019637]",[0.         0.71692696],173.28679513998665,350.5735902799733,357.6165121156978
2,171.88417049005992,"[0.6176675815280436, 0.3062474065244828]",[0.44147553 0.49430542],345.17096563004657,347.76834098011983,354.8112628158443
3,172.44294019438382,"[2.460577605931803, 0.8054904788852834]",[0.00883676 0.        ],517.6139058244304,348.88588038876765,355.92880222449213
4,132.8378889740373,"[3.912060201156267, 0.8906851377137571]",[0.30771856 0.05675257],650.4517947984677,269.6757779480746,276.7186997837991
5,171.0291133481462,"[4.040906447877287, 0.11178591229864199]",[0.30757807 0.13207361],821.480908146614,346.0582266962924,353.1011485320169
6,142.32402732773778,"[4.460366616631025, 0.17906579324430894]",[0.9607533  0.79367348],963.8049354743517,288.64805465547556,295.69097649120005
7,164.88871244382045,"[1.6536665067957657, 0.47877641192623566]",[0.21649633 0.08182545],1128.6936479181722,333.7774248876409,340.8203467233654
8,173.28679513998665,"[3.804703472043185, 0.8398434119680558]",[0.         0.94330471],1301.980443058159,350.5735902799733,357.6165121156978
9,148.0740277962812,"[4.504995657879901, 0.12196215108457276]",[0.50632078 0.1311076 ],1450.05447085444,300.1480555925624,307.1909774282869
10,101.76103759093077,"[1.401267068412177, 0.831810381793762]",[0.42340568 0.06476445],1551.8155084453708,207.52207518186154,214.56499701758602
11,167.08697816484153,"[1.1156252998853526, 0.48840355283193126]",[0.86112629 0.63466052],1718.9024866102122,338.17395632968305,345.21687816540754
12,144.10620064081283,"[0.7045482577797846, 0.3489405769017361]",[0.19678122 0.04266678],1863.008687251025,292.21240128162566,299.25532311735014
13,163.18067047320037,"[1.6218630680719537, 0.5159068714850288]",[0.71550799 0.35548349],2026.1893577242254,330.36134094640073,337.4042627821252
14,171.3865773171448,"[4.402471278565038, 0.8779350999307505]",[0.02271944 0.        ],2197.57593504137,346.7731546342896,353.8160764700141
15,173.28679513998665,"[4.55209432822503, 0.8793837783569302]",[0.         0.99999584],2370.8627301813567,350.5735902799733,357.6165121156978
16,173.28679513998665,"[4.430331524401046, 0.22197517761798957]",[0.         0.45574549],2544.1495253213434,350.5735902799733,357.6165121156978
17,81.28598483048097,"[0.32746518380695255, 0.23962586982924017]",[0.16950731 0.01578463],2625.4355101518245,166.57196966096194,173.61489149668643
18,137.67442640777875,"[0.8229881504966191, 0.2945150850881483]",[0.32278851 0.00674085],2763.1099365596033,279.3488528155575,286.391774651282
19,169.6488944464578,"[0.658595962717094, 0.06967599790638412]",[0.58793692 1.        ],2932.758831006061,343.2977888929156,350.3407107286401
20,102.88927376981573,"[4.560937638632815, 0.4643280067114448]",[0.09560579 0.        ],3035.6481047758766,209.77854753963146,216.82146937535595
21,151.4036379273454,"[1.3961538920982197, 0.34869567282862224]",[0.86167705 1.        ],3187.051742703222,306.8072758546908,313.85019769041526
22,172.06875279889258,"[0.4166702701246566, 0.2517662453286237]",[0.27833807 1.        ],3359.1204955021144,348.13750559778515,355.18042743350964
23,170.40610166352786,"[2.4323326096759184, 0.2673460997752718]",[0.26233501 0.23989354],3529.526597165642,344.8122033270557,351.8551251627802
24,173.28679513998665,"[1.635424708195448, 0.5092257579947627]",[0.         0.48076448],3702.813392305629,350.5735902799733,357.6165121156978
25,121.96587628443608,"[2.720644332028278, 0.8825196329566525]",[0.06233874 0.        ],3824.779268590065,247.93175256887216,254.97467440459664
26,171.8159166141752,"[1.913356546168009, 0.16021436893018237]",[0.39248868 0.51339488],3996.59518520424,347.6318332283504,354.6747550640749
27,45.31788942982254,"[1.608387007442078, 0.25235600704765504]",[0.93246754 0.11778651],4041.9130746340625,94.63577885964509,101.67870069536957
28,173.28679513998665,"[1.2252069814438526, 0.3926168637015546]",[0.         0.50100587],4215.199869774049,350.5735902799733,357.6165121156978
29,173.28679513998665,"[2.21373858699586, 0.6625355118613367]",[0.        0.6719873],4388.486664914036,350.5735902799733,357.6165121156978
30,172.15326482939648,"[0.06573729994375888, 0.6215474485722475]",[0.11437491 0.07819869],4560.639929743433,348.30652965879295,355.34945149451744
31,168.89034830146772,"[1.558388742127128, 0.5060433606433793]",[0.72641235 0.75352355],4729.5302780449,341.78069660293545,348.82361843865993
32,110.38083614500013,"[1.6085004085084287, 0.7984303177580446]",[0.3644352  0.06090448],4839.9111141899,224.76167229000026,231.80459412572475
33,173.28679513998665,"[2.5677260075260495, 0.3892537083819564]",[0.        0.6297817],5013.197909329887,350.5735902799733,357.6165121156978
