participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
1,173.28679513998665,"[4.095726058884633, 0.6044551232479505, 0.8577690067617061]",[0. 1. 0.],173.28679513998665,352.5735902799733,358.2490511743052
3,172.4429401943848,"[1.4333453189614842, 0.9077537176336274, 0.9932250783591647]",[0.00883676 0.         0.        ],345.7297353343714,350.8858803887696,356.56134128310146
4,132.73135917223973,"[0.1440450081318706, 0.46838125024411625, 0.518873866224631]",[0.24979214 0.04312568 0.07555115],478.4610945066112,271.46271834447947,277.13817923881135
10,101.71321923927059,"[4.76887681748212, 0.7076724235566454, 0.6221343547449953]",[0.47381018 0.07517441 0.05551927],580.1743137458818,209.42643847854117,215.10189937287305
15,173.28679513998665,"[1.7307079379831007, 0.46600428044929654, 0.9971280589940176]",[0.         0.55845391 0.99999998],753.4611088858685,352.5735902799733,358.2490511743052
16,173.28679513998665,"[0.10396800502857184, 0.7379912559927444, 0.19870070981785315]",[0. 1. 0.],926.7479040258552,352.5735902799733,358.2490511743052
39,62.67024916085263,"[0.10998277788820454, 0.7693494074805888, 0.2903352588468091]",[0.13328828 0.         0.00428587],989.4181531867079,131.34049832170524,137.01595921603715
40,146.04660849919654,"[0.44707715372756807, 0.22371069186363846, 0.999170846031002]",[7.82805512e-02 4.95140141e-11 1.00000000e+00],1135.4647616859045,298.0932169983931,303.76867789272495
44,51.17445192613533,"[4.964100327304478, 0.23050761791407337, 0.9299023765106238]",[0.58575847 0.07321022 0.49378051],1186.6392136120398,108.34890385227067,114.02436474660254
57,173.28679513998665,"[4.257196106945318, 0.3277966290492731, 0.6405520485696915]",[0. 1. 0.],1359.9260087520265,352.5735902799733,358.2490511743052
61,125.93638687861197,"[2.2914050234395322, 0.22161937085774597, 0.30370126406447295]",[0.11459252 0.         0.        ],1485.8623956306385,257.87277375722397,263.54823465155584
63,107.84789058973227,"[3.3510375831505623, 0.04120218951901655, 0.21731252864189277]",[1.00144711 0.27152633 1.        ],1593.7102862203708,221.69578117946455,227.37124207379642
70,173.28679513998665,"[3.6193903282624107, 0.17503590568999627, 0.28156279708919074]",[0. 1. 0.],1766.9970813603575,352.5735902799733,358.2490511743052
74,119.40539134240727,"[4.512522356580589, 0.721749203256727, 0.020638374346466537]",[0.5072812  0.04277826 1.        ],1886.4024727027647,244.81078268481454,250.48624357914642
77,65.02471550621456,"[2.243998790334993, 0.3503408594597476, 0.4644984549726855]",[0.7617619  0.11639911 1.        ],1951.4271882089793,136.04943101242912,141.724891906761
79,142.93529225206183,"[4.459850256307228, 0.9998780300482166, 0.9618377939291309]",[0.05605323 0.         0.        ],2094.3624804610413,291.87058450412366,297.54604539845553
92,172.98238315061454,"[0.0857768610647558, 0.2736311768876194, 0.8364061972587008]",[0.16805943 0.826746   0.73999841],2267.344863611656,351.9647663012291,357.64022719556095
95,155.02566498669898,"[2.05164509899321, 0.5940640171640529, 0.3975725774309645]",[0.16024955 0.01345673 0.        ],2422.370528598355,316.05132997339797,321.72679086772985
96,135.16679266733237,"[0.632380170006831, 0.05452361505278802, 0.35700463059602416]",[0.11507961 0.         0.04729231],2557.5373212656873,276.33358533466475,282.0090462289966
99,173.28679513998665,"[3.71511312579111, 0.7232760143564104, 0.9645593834881283]",[0. 1. 0.],2730.824116405674,352.5735902799733,358.2490511743052
101,149.9022169447991,"[3.2610979172143666, 0.3163455330961711, 0.1672991299402783]",[0.07578282 0.         0.01137973],2880.726333350473,305.8044338895982,311.4798947839301
103,119.41094337203167,"[2.8021740487645603, 0.21356862994989667, 0.18431138080307763]",[1.35940729 0.39017925 0.38522015],3000.137276722505,244.82188674406333,250.4973476383952
107,162.19332770791783,"[4.854592680323305, 0.45839894832206196, 0.86762813643652]",[1.7671421 0.7592349 0.       ],3162.3306044304227,330.38665541583566,336.06211631016754
