participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
79,145.86500027287212,"[2.8070992106803487, 0.9178493098887189, 0.3549398929719043]",[0.244129   0.         0.62258225],2022.4538828035718,297.73000054574425,303.4054614400761
92,151.83709850016984,"[2.49065011214097, 0.3829211173513192, -0.8486111770696314]",[1.25226991 0.         1.        ],2174.290981303742,309.6741970003397,315.34965789467157
95,128.98556420001637,"[0.18167982069330235, 0.02742115183710203, 0.7174542366297503]",[0.56496078 0.         0.95199884],2303.276545503758,263.97112840003274,269.6465892943646
96,136.06028278162495,"[0.43261464097751945, 0.8119110080153598, -0.6652552808061003]",[0.18725907 0.         0.23026076],2439.336828285383,278.1205655632499,283.7960264575818
99,173.28679513998665,"[3.3392908304940043, 0.3133803954168157, 0.940015143789501]",[0. 1. 1.],2612.6236234253697,352.5735902799733,358.2490511743052
101,149.70612683233193,"[1.4717156559526852, 0.4810668150192996, 0.07070999756259755]",[ 0.03277448  0.         -0.2749469 ],2762.3297502577016,305.41225366466387,311.08771455899574
103,127.96197396663909,"[1.3703290805145818, 0.7697835125746035, -0.7798099377192134]",[1.179589   0.25470192 0.07561125],2890.2917242243407,261.9239479332782,267.5994088276101
107,121.90152357027038,"[0.8896052172598395, 0.4677051671074497, -0.4398902744592157]",[0.7975328  0.         0.82042312],3012.193247794611,249.80304714054077,255.47850803487265
109,115.37692170408992,"[0.4796273621608538, 0.06054573128248564, 0.7366862641702083]",[0.75872244 0.         0.6795383 ],3127.570169498701,236.75384340817985,242.42930430251172
111,63.79877262463903,"[4.029916990023091, 0.9186277990942194, 0.3791835992023378]",[0.8534895  0.         0.94691149],3191.3689421233403,133.59754524927806,139.27300614360993
115,159.4571014265044,"[2.2235190042362687, 0.6853800262739411, 0.395157988475348]",[ 0.00187971  0.         -0.90634479],3350.8260435498446,324.9142028530088,330.5896637473407
125,134.993722424683,"[0.6589061946898372, 0.9100641916777759, -0.0191335606207248]",[ 0.02032534  0.         -0.48013553],3485.8197659745274,275.987444849366,281.6629057436979
134,129.47988146865575,"[2.087659975784363, 0.8596193684571881, 0.41101844959598277]",[0.81186834 0.         0.65889291],3615.299647443183,264.9597629373115,270.6352238316434
149,126.67530184528061,"[2.1056955997074542, 0.17885955482273574, 0.46479997172591925]",[0.80386278 0.         1.        ],3741.9749492884634,259.35060369056123,265.0260645848931
151,171.35289718081904,"[4.145215251977951, 0.34286652376947024, 0.011443201521148083]",[0.81271941 0.42378976 0.43796662],3913.3278464692826,348.7057943616381,354.38125525596996
165,89.5260640878672,"[0.8360521089875395, 0.7558430962906871, -0.9025806851005449]",[ 1.4536914   0.44093825 -0.09614926],4002.85391055715,185.0521281757344,190.72758907006627
180,111.17013967142199,"[2.2851496354544, 0.7126613603787434, -0.141286264709912]",[0.7650085  0.06149696 0.29082669],4114.0240502285715,228.34027934284398,234.01574023717586
187,102.84555850592227,"[2.3078602752199977, 0.3940159183750407, 0.4937329365733121]",[ 0.03253199  0.07812342 -1.        ],4216.869608734493,211.69111701184454,217.36657790617642
189,173.05573646349688,"[0.921881792983798, 0.713892734537398, 0.9951127039648635]",[0.5821818  0.18697731 1.        ],4389.92534519799,352.11147292699377,357.78693382132565
193,98.15703041494162,"[3.006958733824489, 0.5100974442521882, 0.8933584115040349]",[0.7743335  0.         0.99042258],4488.082375612932,202.31406082988323,207.9895217242151
200,145.65560812892164,"[1.5800664822180355, 0.15336202973455404, -0.32290765141799405]",[0.43731248 0.         0.87998602],4633.737983741854,297.3112162578433,302.98667715217516
207,162.66276055554002,"[2.8108581215623656, 0.7912261994472009, 0.7781383542900651]",[0.99964384 0.99917887 0.02878033],4796.400744297394,331.32552111108004,337.0009820054119
213,164.61498817351512,"[2.7486632282581374, 0.3606378383813871, -0.43119576817343863]",[0.654118   0.32142084 0.1890884 ],4961.01573247091,335.22997634703023,340.9054372413621
