participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
1,170.8595448055877,"[2.3796599129045157, 0.5635286639927344]",[0.55476193 1.        ],170.8595448055877,345.7190896111754,352.88608222873876
2,158.02827920373159,"[4.225132523214655, 0.27178118615189206]",[0.18772445 0.00296803],328.8878240093193,320.05655840746317,327.22355102502655
3,158.10615407357582,"[1.9147269845818682, 0.46857069412546826]",[1.08835236 1.        ],486.99397808289507,320.21230814715165,327.379300764715
4,171.1915273087325,"[2.9254272059559874, 0.8627292118719898]",[0.21858704 0.00840455],658.1855053916275,346.383054617465,353.5500472350284
5,170.04141995711083,"[1.974291715761722, 0.9498046998246089]",[0.12318315 0.00695184],828.2269253487384,344.08283991422167,351.24983253178505
6,165.7166442995447,"[1.6644438540189648, 0.08259435577162266]",[0.82420342 1.        ],993.9435696482831,335.4332885990894,342.6002812166528
7,171.56512593883173,"[1.0627363802921925, 0.31275034508815824]",[0.46965312 1.        ],1165.5086955871147,347.13025187766345,354.29724449522683
8,169.70505592589976,"[1.69140765246933, 0.008828061030716317]",[0.46984399 0.07818855],1335.2137515130146,343.4101118517995,350.5771044693629
9,171.7833368750314,"[0.4559059652962161, 0.15838738688937182]",[0.52424095 0.13652851],1506.997088388046,347.5666737500628,354.7336663676262
10,145.54782687046946,"[3.546171377861565, 0.16543152925124616]",[0.89301496 0.02333334],1652.5449152585154,295.09565374093893,302.2626463585023
11,164.39774172139204,"[4.47493027718647, 0.9790944538098666]",[0.09089226 0.00522779],1816.9426569799075,332.7954834427841,339.96247606034746
12,164.85359839861246,"[3.3044532575472148, 0.5969790056396982]",[0.12293071 0.00133437],1981.79625537852,333.7071967972249,340.8741894147883
13,173.28676539523275,"[4.362303181309678, 0.5238916165832157]",[0.00280998 0.85888032],2155.0830207737527,350.5735307904655,357.7405234080289
14,172.9142980064044,"[2.7225018375173535, 0.19602716186754998]",[0.30607813 0.51612498],2327.997318780157,349.8285960128088,356.9955886303722
15,169.56366619305794,"[0.388246157684376, 0.28253503955654]",[0.84176937 0.44658824],2497.560984973215,343.1273323861159,350.29432500367926
16,141.47073380781313,"[4.132557411601974, 0.9719143660246632]",[0.50661511 0.00228107],2639.0317187810283,286.94146761562627,294.10846023318965
17,165.59005742669112,"[2.156218469873033, 0.12619809917572433]",[0.84764931 1.        ],2804.6217762077194,335.18011485338224,342.3471074709456
18,156.98653744095304,"[4.129250096394015, 0.4005334351691854]",[1.19418662 0.72461741],2961.6083136486723,317.9730748819061,325.14006749946947
19,171.73116844414065,"[2.9829533029663335, 0.6122274792524125]",[0.08747566 0.00895975],3133.339482092813,347.4623368882813,354.6293295058447
20,168.2249221564161,"[4.546507579137503, 0.11509617330894928]",[1.02323727 0.35728395],3301.564404249229,340.4498443128322,347.6168369303956
21,173.28679513998665,"[2.060182299020715, 0.3580419803045183]",[0. 0.],3474.8511993892157,350.5735902799733,357.7405828975367
22,172.08447778944017,"[2.1602982835892908, 0.7390672098765442]",[0.03273064 0.        ],3646.935677178656,348.16895557888034,355.3359481964437
23,172.83518104841755,"[3.895928236495658, 0.6663973210537264]",[0.07527596 0.00331526],3819.7708582270734,349.6703620968351,356.8373547143985
24,172.9515093760779,"[3.7714526027454847, 0.1149434459461871]",[0.28772552 0.82606201],3992.7223676031513,349.9030187521558,357.07001136971917
25,147.0644078187363,"[4.335609286970491, 0.8603720355621549]",[0.64777424 0.01386124],4139.786775421888,298.1288156374726,305.295808255036
26,173.28679513998665,"[1.7047460966091181, 0.878540194968621]",[0. 0.],4313.0735705618745,350.5735902799733,357.7405828975367
27,159.56819777968053,"[1.4495121511814073, 0.9510433509193117]",[1.27032607 0.74021079],4472.641768341555,323.13639555936106,330.30338817692444
28,136.20832533107415,"[3.4054195227798574, 0.6186002801952949]",[0.25848768 0.00764711],4608.850093672629,276.4166506621483,283.5836432797117
29,170.48124138978508,"[0.18390188064559942, 0.12349422597240056]",[0.63269781 0.68595935],4779.331335062414,344.96248277957017,352.12947539713355
30,173.28679513998665,"[0.2805453091781057, 0.3123879168097917]",[0. 0.],4952.618130202401,350.5735902799733,357.7405828975367
31,168.43796417486996,"[4.613297213139332, 0.9257976688861569]",[0.13807327 0.01398193],5121.056094377271,340.8759283497399,348.0429209673033
32,172.53426942773086,"[4.238497045435423, 0.3010355398270408]",[0.49562757 0.39265364],5293.590363805001,349.0685388554617,356.2355314730251
33,167.52249455576964,"[2.933052642955825, 0.4206083954997043]",[0.10271585 0.01239327],5461.112858360771,339.0449891115393,346.21198172910266
34,160.39926528727207,"[3.6362432893646446, 0.09666786243499237]",[1.11244146 0.75335614],5621.512123648043,324.79853057454415,331.9655231921075
35,173.28679513998665,"[3.4883130992479567, 0.1588372565707703]",[0.         0.52206459],5794.798918788029,350.5735902799733,357.7405828975367
36,170.58280706433396,"[1.2824460195812142, 0.39496163045820964]",[0.36535021 0.07390304],5965.381725852363,345.1656141286679,352.3326067462313
37,151.22075960236552,"[3.0604877006407056, 0.9190805788114915]",[1.26034923 1.        ],6116.602485454729,306.44151920473104,313.6085118222944
38,173.28679513998665,"[4.178524629337782, 0.779239244021817]",[0.         0.72156787],6289.889280594715,350.5735902799733,357.7405828975367
39,171.18719937733442,"[0.26738461690103854, 0.8230542656550603]",[0.34374038 0.05304311],6461.07647997205,346.37439875466885,353.5413913722322
40,170.66181516848363,"[1.278529525093185, 0.785119584717893]",[0.14939788 0.02426007],6631.738295140533,345.32363033696726,352.49062295453064
41,173.05108899248506,"[3.633688642652399, 0.1926007208083237]",[0.21342292 0.96096393],6804.789384133019,350.1021779849701,357.2691706025335
42,169.31657643000867,"[3.4637944945455272, 0.08389715252521757]",[0.82793569 0.15871412],6974.105960563027,342.63315286001733,349.8001454775807
43,168.58860622216204,"[3.9313664529774623, 0.8104514463369903]",[0.09317042 0.        ],7142.694566785189,341.1772124443241,348.34420506188746
44,159.05909264021082,"[4.438789890463154, 0.9186989470021908]",[0.11547524 0.        ],7301.7536594254,322.11818528042164,329.285177897985
