participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
76,120.81778729456045,"[0.9415195438425633, 0.6825412871319133]",[0.29688119 0.0488759 ],10559.731859019419,245.6355745891209,252.67849642484538
77,68.38064261771461,"[2.066582325494955, 0.5859842928779305]",[0.83752172 0.08996673],10628.112501637133,140.76128523542923,147.8042070711537
78,170.00618984426444,"[4.663474505162588, 0.9940093168358624]",[5.         0.99626468],10798.118691481397,344.0123796885289,351.05530152425337
79,161.40723621503565,"[0.6525552314047695, 0.43784297360192836]",[0.86115741 0.43000134],10959.525927696433,326.8144724300713,333.8573942657958
80,19.40812105567846,"[3.93532720414971, 0.04326983963960096]",[3.9353272  0.04326984],10978.934048752111,42.81624211135692,49.85916394708141
81,131.02580954453288,"[1.1017332097508787, 0.9439882004361259]",[0.07082675 0.        ],11109.959858296645,266.05161908906575,273.09454092479024
82,153.91035512487102,"[0.6159508510016803, 0.3667867618414157]",[0.04765166 0.00465227],11263.870213421516,311.82071024974204,318.8636320854665
83,149.8389268221094,"[1.2410108402909281, 0.5536523865707379]",[0.05096041 0.        ],11413.709140243625,303.6778536442188,310.7207754799433
84,170.3848436350086,"[0.43956209617496356, 0.5032051455363675]",[0.08852357 0.05745091],11584.093983878634,344.7696872700172,351.81260910574167
85,143.8890559665141,"[2.1977122426441116, 0.9890435156651772]",[1.0184209  0.30850215],11727.983039845149,291.7781119330282,298.82103376875267
86,173.28679513998665,"[3.007912987291563, 0.8236185735069775]",[0. 1.],11901.269834985134,350.5735902799733,357.6165121156978
87,172.8750731902524,"[4.5982220602516, 0.008855990335447594]",[0.01138433 0.00379186],12074.144908175387,349.7501463805048,356.7930682162293
88,131.25785388099965,"[1.364097253455561, 0.8112702322970617]",[0.06924636 0.00787005],12205.402762056387,266.5157077619993,273.5586295977238
89,173.16595663728515,"[0.3906001712233942, 0.7893266348541925]",[5.         0.99933349],12378.568718693672,350.3319132745703,357.3748351102948
90,162.34627320484927,"[0.858984709832803, 0.8683533889724736]",[0.30497507 0.08010495],12540.914991898522,328.69254640969854,335.735468245423
91,141.9109074466968,"[1.1530610316765082, 0.801175033903472]",[0.50328651 0.09827429],12682.825899345218,287.8218148933936,294.8647367291181
92,105.06998740647593,"[0.12397414800377593, 0.13664902391773692]",[0.30320802 0.00532347],12787.895886751694,214.13997481295186,221.18289664867635
93,169.36317393460658,"[0.0253199145932137, 0.42736932144325634]",[0.15735444 0.04495387],12957.259060686301,342.72634786921316,349.76926970493764
94,131.85297838923262,"[0.9962599770655239, 0.9880750230529451]",[0.57164633 0.10207488],13089.112039075533,267.70595677846524,274.7488786141897
95,100.32333577947396,"[0.19131335139101535, 0.6912172696605485]",[0.96473804 0.15534286],13189.435374855007,204.64667155894793,211.6895933946724
96,158.3468608145418,"[0.0033870209430236775, 0.9430006742512768]",[0.47676887 0.18274384],13347.782235669549,320.6937216290836,327.7366434648081
97,136.66519413767867,"[0.08948349554502244, 0.25882666907681495]",[0.24920535 0.02266594],13484.447429807227,277.33038827535734,284.3733101110818
98,113.22082229157625,"[2.06984470611197, 0.6752527939788007]",[0.15163907 0.00897239],13597.668252098803,230.4416445831525,237.484566418877
99,158.09846968590116,"[1.0262751488144584, 0.513230345377677]",[0.35910484 0.12773291],13755.766721784705,320.19693937180233,327.2398612075268
100,114.7904151519279,"[0.12393933868358131, 0.23344194426229015]",[0.06986254 0.00028965],13870.557136936633,233.5808303038558,240.6237521395803
101,163.9302527397243,"[0.017106476665227355, 0.1179096263825844]",[0.47662577 0.18306249],14034.487389676358,331.8605054794486,338.9034273151731
102,173.28679513998665,"[2.043296050613557, 0.8698558937431032]",[0. 1.],14207.774184816344,350.5735902799733,357.6165121156978
103,123.56201986564523,"[2.54391934915955, 0.8569109826456598]",[1.32820879 0.25994437],14331.33620468199,251.12403973129045,258.16696156701494
104,159.5756083332686,"[0.3052803476620086, 0.06007362477851608]",[0.06189138 0.00528213],14490.911813015258,323.1512166665372,330.1941385022617
105,110.64615306730083,"[1.3317969256239726, 0.8308801226533297]",[0.1012628  0.00056176],14601.557966082559,225.29230613460166,232.33522797032614
106,135.67774990562597,"[0.49912260720400337, 0.7559966126207509]",[1.0255675  0.25718598],14737.235715988185,275.35549981125195,282.39842164697643
107,144.6669689869807,"[0.4933020421104489, 0.3337807189893961]",[0.13593731 0.00019293],14881.902684975166,293.3339379739614,300.37685980968587
108,151.95905591106703,"[0.14595129276888275, 0.18158904719554658]",[0.87083158 0.31004658],15033.861740886234,307.91811182213405,314.96103365785854
109,128.1900749985339,"[2.172011404282102, 0.887397681518496]",[0.33045314 0.0522402 ],15162.051815884768,260.3801499970678,267.4230718327923
110,162.6314904669938,"[1.123244739273885, 0.4500028598614937]",[0.52607247 0.22991653],15324.683306351762,329.2629809339876,336.3059027697121
111,102.27013266920522,"[0.9186700720719926, 0.09962905096701369]",[0.20621903 0.02710808],15426.953439020968,208.54026533841045,215.58318717413493
112,103.47614959323634,"[0.20380744908015835, 0.12413020857455914]",[0.20133188 0.01459622],15530.429588614204,210.9522991864727,217.99522102219717
113,173.28679513998665,"[2.789925771171821, 0.7076704593586364]",[0. 1.],15703.71638375419,350.5735902799733,357.6165121156978
114,129.22481456345835,"[0.6644866643643732, 0.9261063841352303]",[0.402689   0.06743052],15832.941198317649,262.4496291269167,269.4925509626412
115,173.10564485965733,"[3.864254911111721, 0.006089783317822728]",[0.02017213 0.00086826],16006.046843177306,350.21128971931466,357.25421155503915
116,135.90161578300658,"[3.1987790804436833, 0.9571874823480045]",[0.36464326 0.0761691 ],16141.948458960313,275.80323156601315,282.84615340173764
117,144.51153209145653,"[0.12665268111990147, 0.32773165883232236]",[0.35344998 0.07062136],16286.45999105177,293.02306418291306,300.06598601863755
118,171.289726480428,"[0.013155355888544995, 0.8725019543931614]",[5.         0.99824952],16457.7497175322,346.579452960856,353.62237479658046
119,157.1676506279276,"[1.2002239206154064, 0.7194809221780004]",[0.05000651 0.00171633],16614.917368160128,318.3353012558552,325.3782230915797
120,158.07878184835528,"[0.5055887623341465, 0.6883435524652999]",[0.38091791 0.15026191],16772.996150008483,320.15756369671055,327.20048553243504
121,144.20400648514047,"[1.3699437238664598, 0.6368900873996859]",[0.33924764 0.0751859 ],16917.20015649362,292.40801297028094,299.4509348060054
122,172.6300990374686,"[1.171843068819514, 0.9134917385277284]",[1.17336672 0.90523646],17089.83025553109,349.2601980749372,356.3031199106617
123,119.27266156029472,"[1.127226138349175, 0.848055588229361]",[2.08532319 0.55802168],17209.102917091386,242.54532312058944,249.58824495631393
124,162.39922196906127,"[2.776809445498079, 0.9107508542184505]",[2.22825415 0.9055187 ],17371.50213906045,328.79844393812255,335.84136577384703
125,171.45788520072836,"[0.08113985601282625, 0.07886023691430832]",[0.09121698 0.07207865],17542.960024261178,346.9157704014567,353.9586922371812
126,162.11545957026456,"[0.8662755124399302, 0.7106824109821755]",[0.89432445 0.4287897 ],17705.075483831442,328.2309191405291,335.2738409762536
127,73.16245418134525,"[0.933974798967982, 0.054877547043312824]",[0.88864391 0.1004937 ],17778.237938012786,150.3249083626905,157.367830198415
128,173.28679513998665,"[2.351365714083001, 0.08854314280344011]",[0. 1.],17951.52473315277,350.5735902799733,357.6165121156978
129,150.70005455533794,"[1.455348699471461, 0.8526383762609578]",[0.75106017 0.24011068],18102.22478770811,305.4001091106759,312.44303094640037
130,146.18400455286113,"[0.1398515818003626, 0.22955280571227543]",[0.64687244 0.17364747],18248.408792260972,296.36800910572225,303.41093094144674
131,73.95791371681914,"[2.9734051503779524, 0.7100736989086575]",[0.27731204 0.02673246],18322.36670597779,151.91582743363827,158.95874926936276
132,157.44416414848922,"[0.5478884410184925, 0.48406717988837455]",[0.56574813 0.18912244],18479.81087012628,318.88832829697844,325.9312501327029
133,150.64687621851544,"[0.1515617904565364, 0.5921611684564639]",[0.16589367 0.03110224],18630.457746344793,305.2937524370309,312.3366742727554
134,154.80584083260206,"[0.6883166256014972, 0.13233448053105357]",[0.16505385 0.03555948],18785.263587177396,313.6116816652041,320.6546035009286
135,124.77392649756432,"[2.1637068008998743, 0.787124880769228]",[0.81989093 0.21919915],18910.03751367496,253.54785299512864,260.59077483085315
136,169.73970801513363,"[2.0198538846134935, 0.9607054020547852]",[2.68927065 0.95245907],19079.777221690096,343.47941603026726,350.52233786599174
137,131.73945182270614,"[0.3724491683129194, 0.8417693115280652]",[0.11758773 0.0042523 ],19211.5166735128,267.4789036454123,274.5218254811368
138,161.77528225795368,"[0.43435902547820204, 0.29912816464688574]",[0.26305614 0.08710254],19373.291955770754,327.55056451590735,334.59348635163184
139,79.22922395079772,"[1.7735851154416888, 0.11830362171092634]",[0.18045198 0.01730308],19452.521179721552,162.45844790159543,169.50136973731992
140,173.28679513998665,"[2.329092822672014, 0.7356100269487941]",[0. 1.],19625.80797486154,350.5735902799733,357.6165121156978
141,173.28679513998665,"[1.7235352004684301, 0.8336905031602274]",[0. 1.],19799.094770001524,350.5735902799733,357.6165121156978
142,109.39695996425208,"[2.3011171026615735, 0.7905875982903051]",[0.6861599  0.11019089],19908.491729965775,222.79391992850415,229.83684176422864
143,168.51387873578162,"[0.48134963978706036, 0.3132991867258341]",[0.17901532 0.05346441],20077.00560870156,341.02775747156323,348.0706793072877
144,173.28679513998665,"[0.38704140883615734, 0.06816909900859291]",[0. 1.],20250.292403841544,350.5735902799733,357.6165121156978
145,154.57751644544956,"[0.007516402035135927, 0.22630981763139713]",[0.13746722 0.01275996],20404.869920286994,313.1550328908991,320.1979547266236
146,137.40677843021106,"[1.144217747282863, 0.9058661449954437]",[0.09063454 0.00465942],20542.276698717204,278.8135568604221,285.8564786961466
147,166.03143369229417,"[1.0157157378390747, 0.8409282569774558]",[0.24612339 0.10655804],20708.308132409496,336.06286738458834,343.10578922031283
148,134.1258761955299,"[0.025238229186749228, 0.12234796097045175]",[0.04885296 0.        ],20842.434008605025,272.2517523910598,279.2946742267843
149,154.55744447029394,"[0.07935645754807708, 0.34948985058546356]",[0.54444664 0.1104863 ],20996.99145307532,313.1148889405879,320.1578107763124
150,132.04853765557885,"[1.3013139846309596, 0.7084805721622244]",[0.16286197 0.00101957],21129.039990730897,268.0970753111577,275.1399971468822
151,163.63505479795114,"[0.18869415981269289, 0.3235664744659662]",[0.26417755 0.07373112],21292.67504552885,331.2701095959023,338.31303143162677
152,173.28679513998665,"[1.4256038967464284, 0.9447983759170883]",[0. 1.],21465.961840668835,350.5735902799733,357.6165121156978
153,171.46218572281992,"[0.19114100699257452, 0.16858148199257839]",[0.05653156 0.0249095 ],21637.424026391654,346.92437144563985,353.96729328136433
154,171.26661990493872,"[4.270145633636775, 0.0071853010382894045]",[0.08332112 0.        ],21808.690646296593,346.53323980987744,353.5761616456019
155,141.25094141496987,"[0.5629713051051999, 0.7622992014343061]",[0.37372674 0.06542135],21949.94158771156,286.50188282993975,293.54480466566423
156,142.4431028184092,"[0.056828269404907705, 0.5914160596134502]",[1.13850939 0.41635086],22092.38469052997,288.8862056368184,295.92912747254286
157,173.18820101513026,"[0.36384643267094674, 0.9493443623606053]",[0.70479122 0.91944548],22265.5728915451,350.3764020302605,357.419323865985
158,173.28679513998665,"[1.6842048293654255, 0.5163838644339291]",[0. 1.],22438.859686685086,350.5735902799733,357.6165121156978
159,76.27820907295269,"[3.7550840996924775, 0.9429157429764]",[0.80607005 0.09875147],22515.13789575804,156.55641814590538,163.59933998162987
160,168.76592308047384,"[0.3535721659402019, 0.36913298671970873]",[0.50579324 0.39595599],22683.903818838513,341.5318461609477,348.57476799667216
161,162.11863475601285,"[0.3183154105282099, 0.1773946435219369]",[0.1243466  0.03375476],22846.022453594527,328.2372695120257,335.2801913477502
162,153.42701470048283,"[1.2269121995452914, 0.8375441133480649]",[0.10648026 0.00916529],22999.44946829501,310.85402940096566,317.89695123669014
163,21.48756259735829,"[4.768722722427344, 0.33541775484279557]",[4.90238403 0.12214392],23020.937030892368,46.97512519471658,54.018047030441075
164,160.19253254580073,"[0.9004253302756859, 0.8776932927550494]",[0.09692526 0.01689053],23181.129563438168,324.38506509160146,331.42798692732595
165,145.18019124232833,"[0.3570172268750138, 0.9809949953496236]",[0.5289816 0.1366712],23326.309754680497,294.36038248465667,301.40330432038115
166,115.97850007153644,"[3.658917605662336, 0.6141841444564273]",[1.65428065 0.32259162],23442.28825475203,235.9570001430729,242.99992197879737
167,162.66610085857332,"[0.03162099682639474, 0.8987546920695794]",[0.34575605 0.14052097],23604.954355610604,329.33220171714663,336.3751235528711
168,148.40231392468212,"[0.07943168856365257, 0.16375699549050815]",[0.15529127 0.01562637],23753.356669535286,300.80462784936424,307.8475496850887
169,116.60618297995238,"[0.7791205167428444, 0.8124900136081847]",[1.97176275 0.57665371],23869.962852515237,237.21236595990476,244.25528779562924
170,142.17422398428738,"[0.6552599663179592, 0.14292312223151882]",[0.0808553  0.01081732],24012.137076499523,288.34844796857476,295.39136980429925
171,165.18707333534277,"[1.8889774869822702, 0.9166362780583085]",[1.52160967 0.79543497],24177.324149834865,334.37414667068555,341.41706850641003
172,131.52422582441304,"[0.030934364020762106, 0.7838785994737274]",[0.20742842 0.01747113],24308.84837565928,267.0484516488261,274.09137348455056
173,173.28679513998665,"[3.6652849215938783, 0.07090432087951115]",[0. 1.],24482.135170799265,350.5735902799733,357.6165121156978
174,168.13190871575915,"[0.026984495988297552, 0.0041459606342028055]",[0.02858241 0.00373388],24650.267079515026,340.2638174315183,347.3067392672428
175,160.40011925996836,"[0.5372487826687228, 0.32745716867422714]",[0.21705014 0.05440771],24810.667198774994,324.8002385199367,331.8431603556612
176,117.01137892171698,"[0.6163348814869807, 0.290237011230872]",[0.1476868  0.00092276],24927.67857769671,238.02275784343396,245.06567967915845
177,173.28679513998665,"[4.447719056054295, 0.7341285029376388]",[0. 1.],25100.965372836697,350.5735902799733,357.6165121156978
178,170.36567790668454,"[0.44278829338485093, 0.6362281457116002]",[1.79113241 0.87948169],25271.33105074338,344.7313558133691,351.77427764909356
179,170.36560997169263,"[0.041669529464954946, 0.09343800960818838]",[0.05093694 0.00753949],25441.696660715075,344.73121994338527,351.77414177910975
180,173.26269169582181,"[0.26956651900795603, 0.643785155390436]",[0.05211192 0.30949771],25614.959352410897,350.52538339164363,357.5683052273681
181,120.7282156632318,"[1.1090615069119232, 0.9934032306031353]",[0.19301953 0.02994872],25735.68756807413,245.4564313264636,252.49935316218807
182,109.55990734857559,"[1.779101632887835, 0.7676811507684677]",[0.38383629 0.05764553],25845.247475422704,223.11981469715118,230.16273653287567
183,58.53756339677771,"[3.4504853967465805, 0.737265892310246]",[0.32597442 0.00045125],25903.785038819482,121.07512679355543,128.1180486292799
184,165.45286261507857,"[0.3975962486579915, 0.09386881494792942]",[0.18160882 0.05723339],26069.23790143456,334.90572523015715,341.94864706588163
185,173.28679513998665,"[1.0134402688483424, 0.0439617654602148]",[0. 1.],26242.524696574546,350.5735902799733,357.6165121156978
186,160.74012685049365,"[1.3885883380537685, 0.6844500505943804]",[0.08494811 0.00805391],26403.26482342504,325.4802537009873,332.5231755367118
187,167.8587827954834,"[0.4509453263425234, 0.6123743494025379]",[0.12434618 0.02913974],26571.123606220524,339.7175655909668,346.76048742669127
188,122.7221122545817,"[1.230962815856932, 0.36785124398565827]",[0.48837807 0.06873777],26693.845718475106,249.4442245091634,256.4871463448879
189,69.1339403913202,"[0.9557682591312466, 0.5992705258591831]",[0.42108775 0.04164613],26762.979658866425,142.2678807826404,149.31080261836487
190,173.2740642865303,"[0.770772623645482, 0.9471333600332542]",[5.         0.99978954],26936.253723152957,350.5481285730606,357.59105040878507
191,127.6749790356034,"[0.5383706976081848, 0.34487702585915103]",[0.66630506 0.14090243],27063.92870218856,259.3499580712068,266.3928799069313
192,114.28131046894157,"[0.7194218420403808, 0.9345135304061362]",[0.14791701 0.01623999],27178.210012657502,232.56262093788314,239.60554277360762
193,70.14792674471306,"[1.2086571633265009, 0.3219122490159734]",[1.31738665 0.18425913],27248.357939402216,144.29585348942612,151.3387753251506
194,124.23951009227017,"[0.9129085795891345, 0.3660471616876404]",[0.1162983  0.01311364],27372.597449494486,252.47902018454033,259.5219420202648
195,140.36464286014026,"[0.7960900920412123, 0.6729642736479625]",[0.70678272 0.1730873 ],27512.962092354624,284.72928572028053,291.772207556005
196,172.31407341987693,"[0.4553933576874436, 0.6776646758348995]",[0.44315165 0.45812186],27685.276165774503,348.62814683975387,355.67106867547835
197,164.03193229354576,"[1.2217399706517145, 0.6839995923267711]",[0.06943015 0.02465361],27849.30809806805,332.06386458709153,339.106786422816
198,165.69219293543662,"[0.16454151631742575, 0.37317305235106435]",[0.2850434  0.11320475],28015.000291003485,335.38438587087325,342.42730770659773
199,135.58709163290604,"[0.2405157666116431, 0.5368600361517546]",[0.07367128 0.0051191 ],28150.587382636393,275.1741832658121,282.21710510153656
200,161.65992431876217,"[1.0782020117832953, 0.9012101165305056]",[1.65919247 0.66602776],28312.247306955156,327.31984863752433,334.3627704732488
201,147.87244581138793,"[0.036744013064354264, 0.0474054471007872]",[0.1391085 0.       ],28460.119752766543,299.74489162277587,306.78781345850035
202,123.86899192929995,"[0.38474270005886213, 0.053269499286712985]",[0.15684647 0.00283437],28583.988744695842,251.7379838585999,258.7809056943244
