participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
1,173.28679513998665,"[4.808536753177508, 0.306503040817121, -0.01604859609563336]",[0. 1. 1.],173.28679513998665,352.5735902799733,363.13797303356006
2,165.78358136291013,"[0.5819300666501248, 0.8536235088289782, 0.7474796643277437]",[1.02100364 0.03247968 0.97422757],339.0703765028968,337.56716272582025,348.131545479407
3,172.883851565126,"[0.32434647555163787, 0.9101812454882957, 0.7992154678412979]",[5.        0.9950097 1.       ],511.9542280680228,351.767703130252,362.3320858838388
4,169.63255182516477,"[0.21909106013158597, 0.7705398211745667, -0.7004289621481703]",[5.         0.99538232 0.0737604 ],681.5867798931876,345.26510365032954,355.8294864039163
5,151.00345188088866,"[2.1908176061528684, 0.2979782428353446, 0.8104381098814903]",[ 5.          0.9966873  -0.20942292],832.5902317740762,308.0069037617773,318.5712865153641
6,171.5809332534012,"[1.6503382619162794, 0.6797300598730008, 0.48798455244347316]",[1.27606957 0.42788121 0.53813291],1004.1711650274774,349.1618665068024,359.7262492603892
7,171.47047577178364,"[0.4020025742821609, 0.3249266148049996, 0.9948791152698209]",[1.36511643 0.14214603 1.        ],1175.641640799261,348.9409515435673,359.50533429715404
8,171.588923015238,"[0.9986159796098032, 0.7227091525468357, -0.08705677193637373]",[ 0.15816407  0.33503753 -0.33144685],1347.230563814499,349.177846030476,359.7422287840628
9,163.3693133745626,"[0.8362680882154289, 0.033902382601300185, 0.8367840319119662]",[0.39381922 0.00242106 0.79138591],1510.5998771890615,332.7386267491252,343.303009502712
10,172.32466615452947,"[2.305824924800191, 0.938253039530762, 0.5080001436235033]",[5.         0.98873142 1.        ],1682.924543343591,350.64933230905893,361.2137150626457
11,171.14520262711233,"[0.1863790623209638, 0.06407489274552569, 0.6947416773691237]",[0.62501499 0.02656692 1.        ],1854.0697459707035,348.29040525422465,358.8547880078114
12,173.28679513998665,"[0.2501907440111517, 0.7645722442490245, -0.951919064255631]",[0. 1. 1.],2027.3565411106902,352.5735902799733,363.13797303356006
13,171.35003299893646,"[1.0900683432288845, 0.5224324606037863, 0.4675622680967644]",[0.81798335 0.19115776 0.65752083],2198.7065741096267,348.7000659978729,359.26444875145967
14,173.28679513998665,"[1.7060759784455608, 0.5201462142160846, -0.9360711382155174]",[0. 1. 1.],2371.9933692496134,352.5735902799733,363.13797303356006
15,151.3813774640985,"[0.004203852975691036, 0.8473674572999625, 0.034138122441251806]",[1.53534658 0.39265366 0.04370042],2523.374746713712,308.762754928197,319.32713768178377
16,170.59344771892273,"[0.8761209776728396, 0.5905017726571087, 0.9945345906217653]",[1.46906056 0.12414204 1.        ],2693.9681944326344,347.18689543784546,357.7512781914322
17,173.2778451526704,"[0.055848386873965095, 0.6603439940947141, 0.9070735584466829]",[0.44923914 0.62197046 1.        ],2867.246039585305,352.5556903053408,363.1200730589276
18,169.70232365867338,"[1.1626491721771353, 0.681260143266759, 0.3686058151306546]",[1.42810034 0.19820059 0.74678921],3036.9483632439783,345.40464731734676,355.9690300709335
19,173.28679513998665,"[3.0654923976429913, 0.37438534013173264, 0.7655572095010299]",[0. 1. 1.],3210.235158383965,352.5735902799733,363.13797303356006
20,163.78005186136627,"[0.0749855800081961, 0.6718778052020415, 0.8410066286524434]",[1.39620927 0.03847803 0.72447583],3374.015210245331,333.56010372273255,344.1244864763193
21,167.1316713614217,"[0.19701050362683936, 0.28210169480174063, 0.6733703571389948]",[0.56345734 0.01381693 1.        ],3541.1468816067527,340.2633427228434,350.82772547643015
22,147.57981856301544,"[1.7092045565424008, 0.29707431145397734, 0.8033779205896867]",[1.06961719 0.01344739 1.        ],3688.7267001697683,301.1596371260309,311.72401987961763
23,128.98556420016607,"[0.5583621444970727, 0.02761071981545038, 0.8523072328373098]",[0.56496014 0.         0.95199955],3817.7122643699345,263.97112840033213,274.5355111539189
24,149.70612683238284,"[0.8875125747496343, 0.9099523837420882, 0.27410938506491833]",[ 0.03277407  0.         -0.27495076],3967.4183912023173,305.4122536647657,315.9766364183524
25,115.3769217040902,"[3.504919192949446, 0.007718743847368259, 0.5131740774542382]",[0.75872244 0.         0.67953833],4082.7953129064076,236.7538434081804,247.31822616176711
26,163.83145892095442,"[2.542742713592628, 0.20297140707432582, 0.883698557155236]",[1.64108707 0.07234107 1.        ],4246.626771827362,333.66291784190884,344.2273005954956
27,170.6739058612497,"[0.660995026701795, 0.9296138283771892, 0.15091829300361415]",[1.53051717 0.3313749  0.6127099 ],4417.300677688611,347.3478117224994,357.91219447608614
28,173.14990914897137,"[0.12879907451971928, 0.7662886944204224, 0.9423715329997804]",[0.99326208 0.60167294 1.        ],4590.450586837583,352.29981829794275,362.8642010515295
29,173.28679513998665,"[4.401676127001099, 0.9149477786443567, -0.009250628463143062]",[0. 1. 1.],4763.737381977569,352.5735902799733,363.13797303356006
30,168.51564890253778,"[1.415167480160896, 0.5788627728512046, 0.9534055815049061]",[ 3.76046914  0.99925264 -0.94376497],4932.253030880107,343.03129780507555,353.5956805586623
31,155.6657379210366,"[0.9048954129528886, 0.08115844025770491, 0.6786896283957815]",[2.79767639 0.81402001 0.19468331],5087.918768801143,317.3314758420732,327.89585859565994
32,173.28679513998665,"[2.425677718773783, 0.6258036281728431, -0.46835268141134834]",[0. 1. 1.],5261.20556394113,352.5735902799733,363.13797303356006
33,162.72689791441184,"[0.5750222202587801, 0.14630038679621993, 0.6851898498020808]",[ 0.00662816  0.06431829 -1.        ],5423.932461855542,331.4537958288237,342.0181785824104
34,173.27861981467203,"[1.637445521518743, 0.9854961058374067, 0.17692790360178745]",[5.         0.99835994 1.        ],5597.211081670214,352.55723962934405,363.1216223829308
35,172.71606550244906,"[0.6732304842479403, 0.23536823311380395, 0.9271538488166007]",[ 0.00384401  0.0531465  -0.85429847],5769.927147172663,351.4321310048981,361.99651375848487
36,170.20574276031817,"[0.15220396279877424, 0.9893075360251141, 0.7493058889143203]",[3.32037553 0.82863912 0.83803737],5940.132889932982,346.41148552063635,356.9758682742231
37,173.28679501086964,"[1.8097072321285668, 0.8818227535479753, 0.921811162544683]",[1.1549365  0.99994518 1.        ],6113.419684943851,352.5735900217393,363.13797277532603
