participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
1,173.28679513998665,"[1.2555301510846788, 0.5932031160759054, 0.7571428856541642]",[0.         0.78480777 0.93007049],173.28679513998665,352.5735902799733,363.13797303356006
2,173.28679513998665,"[3.5742545872170925, 0.5740627134954389, 0.5766852386658693]",[3.57425459 0.57406271 0.57668524],346.5735902799733,352.5735902799733,363.13797303356006
3,171.85224632153805,"[2.4592684813985866, 0.4437372702486627, 0.3556709951090139]",[0.03265626 0.52271826 0.16459034],518.4258366015114,349.7044926430761,360.26887539666285
4,173.28679513998665,"[3.8617945153688633, 0.2762605008892991, 0.7929922680928554]",[3.86179452 0.2762605  0.79299227],691.7126317414981,352.5735902799733,363.13797303356006
5,173.28679513998665,"[1.1635235044435643, 0.8005010515439349, 0.516742911654918]",[0. 1. 0.],864.9994268814847,352.5735902799733,363.13797303356006
6,167.67533618214966,"[1.7227229555096746, 0.35764142064830673, 0.5735804255510343]",[0.05050314 0.88100061 0.61837044],1032.6747630636344,341.3506723642993,351.9150551178861
7,173.28679513998665,"[2.018961195642568, 0.44747310890729597, 0.7329902533500348]",[0. 1. 0.],1205.961558203621,352.5735902799733,363.13797303356006
8,170.25222314518206,"[2.0722940423478304, 0.8723988029490288, 0.07070646516594647]",[0.02675972 0.68958015 0.61381214],1376.2137813488032,346.5044462903641,357.06882904395087
9,173.28679513998665,"[1.0611278728882467, 0.7786015896553057, 0.03034937763405221]",[0. 1. 0.],1549.5005764887899,352.5735902799733,363.13797303356006
10,173.28679513998665,"[2.5026212632775637, 0.04066775311415016, 0.7310584988182252]",[2.50262126 0.04066775 0.7310585 ],1722.7873716287766,352.5735902799733,363.13797303356006
11,173.28679513998665,"[3.3707324298670964, 0.6336398033684671, 0.7119156457855935]",[3.37073243 0.6336398  0.71191565],1896.0741667687632,352.5735902799733,363.13797303356006
12,173.28679513998665,"[2.222365851646895, 0.43333343881539077, 0.738012801027432]",[0. 1. 0.],2069.3609619087497,352.5735902799733,363.13797303356006
13,173.28679513998665,"[2.620359296267052, 0.2916143512144378, 0.12436269953246015]",[0.        0.5492713 1.       ],2242.6477570487364,352.5735902799733,363.13797303356006
14,173.28679513998665,"[0.2004635528859644, 0.3614197108432272, 0.97501522445396]",[0. 1. 0.],2415.934552188723,352.5735902799733,363.13797303356006
15,173.28679513998665,"[3.8025454918887953, 0.9892328953638518, 0.9046111833747764]",[3.80254549 0.9892329  0.90461118],2589.2213473287097,352.5735902799733,363.13797303356006
16,173.28679513998665,"[4.581551796115298, 0.9873231986396312, 0.11000772872616715]",[4.5815518  0.9873232  0.11000773],2762.5081424686964,352.5735902799733,363.13797303356006
17,172.8269793800224,"[0.0902323771857455, 0.9103886447356208, 0.81546563938011]",[0.00944369 0.59468776 0.57313479],2935.3351218487187,351.6539587600448,362.2183415136316
18,173.28679513998665,"[2.551330114891259, 0.13477278015464234, 0.6708475094274431]",[2.55133011 0.13477278 0.67084751],3108.6219169887054,352.5735902799733,363.13797303356006
19,167.29041820728588,"[2.1611484609139837, 0.817969095777592, 0.015115977042020279]",[0.11392734 1.         0.        ],3275.912335195991,340.58083641457176,351.1452191681585
20,173.28679513998665,"[0.6752819723164588, 0.680770447257187, 0.20060039852957823]",[0. 1. 0.],3449.1991303359778,352.5735902799733,363.13797303356006
