participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
1,143.93159616976405,"[0.10574104552492414, 0.27831837046357044, 0.28993931830183284]",[0.66629215 0.16668962 0.17646293],143.93159616976405,293.8631923395281,303.5565181900919
2,131.8149093925989,"[0.39108442948112443, 0.383983070763233, -0.3054398289829614]",[ 0.39108879  0.38398365 -0.30543859],275.7465055623629,269.6298187851978,279.3231446357616
3,127.62456061922087,"[0.1911984687378704, 0.8132948630701295, -0.3322266215779619]",[ 0.71938857  0.66717511 -0.47043632],403.3710661815838,261.2491212384417,270.9424470890055
4,170.8899802952641,"[0.7097877573591016, 0.23533920897727, -0.039541248485117864]",[0.46330713 0.20731803 0.22506219],574.2610464768479,347.7799605905282,357.473286441092
5,139.01763270779531,"[1.9754886255320758, 0.6308189986042418, 0.025890978398025233]",[1.97549212 0.63081943 0.0258921 ],713.2786791846432,284.03526541559063,293.7285912661544
6,173.28679513998665,"[4.584723714716009, 0.005431380591950918, 0.3720037293272216]",[4.59057015 0.         0.37324133],886.5654743246299,352.5735902799733,362.2669161305371
7,99.91833457728828,"[2.8602464358202164, 0.9532091398885715, -0.9359607508909358]",[1.47334653 0.06614704 0.60946234],986.4838089019182,205.83666915457655,215.5299950051403
8,125.5263077297535,"[0.2831318275815381, 0.15466171050883126, -0.09981255227731145]",[ 0.28313183  0.15466171 -0.09981255],1112.0101166316717,257.052615459507,266.74594131007075
9,170.69101490394908,"[0.5057042306283188, 0.9683414002762392, 0.40241923998942375]",[0.50570423 0.9683414  0.40241924],1282.7011315356208,347.38202980789816,357.07535565846194
10,173.11559696085004,"[0.07127666554863854, 0.3027363395605792, 0.8785088572186919]",[0.07128133 0.302737   0.87850897],1455.816728496471,352.2311939217001,361.92451977226386
11,97.80013050858982,"[0.8599882916720947, 0.29014843905614873, -0.11621659935376338]",[ 0.85998829  0.29014844 -0.1162166 ],1553.6168590050606,201.60026101717963,211.2935868677434
12,102.82774559275808,"[0.1556979507787415, 0.08204259345416198, 0.019924625619688108]",[0.19640004 0.06381301 0.01613267],1656.4446045978186,211.65549118551615,221.3488170360799
13,171.47046158267915,"[0.9304434988545823, 0.22753835356460494, 0.9713269634010591]",[0.93045093 0.22753976 0.97132702],1827.915066180498,348.9409231653583,358.6342490159221
14,121.41336898838183,"[1.184593495488902, 0.23103505148709902, 0.30620678836081616]",[1.1845935  0.23103505 0.30620679],1949.3284351688797,248.82673797676367,258.5200638273274
15,99.57618551718531,"[0.9621534520811925, 0.283523677499663, 0.001818342753639346]",[0.96215345 0.28352368 0.00181834],2048.904620686065,205.15237103437062,214.84569688493437
16,161.68811010177853,"[0.48562727140630146, 0.11637669321342847, 0.15432299778166425]",[0.47210847 0.11821865 0.16462663],2210.5927307878433,329.37622020355707,339.06954605412085
17,109.64583104383578,"[0.0784753009341177, 0.1398709293404503, -0.5800417819319001]",[ 0.1050349   0.12528413 -0.56860565],2320.238561831679,225.29166208767157,234.98498793823532
18,173.28679513998665,"[0.2902311068368907, 0.8764715412710515, -0.8711984073650156]",[ 0.          0.89896888 -0.76051672],2493.5253569716656,352.5735902799733,362.2669161305371
19,92.44072444437701,"[0.9128184841001658, 0.3434084487029295, -0.1366782006025229]",[ 0.91282289  0.34340916 -0.13667697],2585.9660814160425,190.88144888875402,200.57477473931777
20,173.28679513998665,"[4.8126169950195505, 0.511064197153686, -0.6481118140363971]",[ 4.812617    0.5110642  -0.64811181],2759.252876556029,352.5735902799733,362.2669161305371
21,121.02356881384587,"[0.4385018104631877, 0.41552685174774007, -0.30863663155014454]",[ 0.43850181  0.41552685 -0.30863663],2880.276445369875,248.04713762769174,257.7404634782555
22,133.86078399719216,"[0.24751017996694713, 0.6508916155970225, -0.8415452418815903]",[ 0.24751018  0.65089162 -0.84154524],3014.1372293670674,273.7215679943843,283.4148938449481
23,172.05621287542752,"[0.503909281869418, 0.3227873102203713, 0.15322462433202833]",[0.50391202 0.32278772 0.15322514],3186.193442242495,350.11242575085504,359.8057516014188
24,170.11650882674755,"[1.7620833613352431, 0.3802366768864366, 0.6946986563405526]",[1.76208336 0.38023668 0.69469866],3356.3099510692427,346.2330176534951,355.9263435040589
25,159.02864797049438,"[0.05632530649585521, 0.5357175044240832, -0.6350169807408963]",[ 0.05632531  0.5357175  -0.63501698],3515.3385990397373,324.05729594098875,333.75062179155253
26,144.78189754891912,"[0.1254758224039254, 0.7742945006696825, -0.8789467980097125]",[ 0.09083821  0.79550461 -0.86533026],3660.1204965886564,295.56379509783824,305.257120948402
27,110.17356474367895,"[0.29272558223314205, 0.6554104405816533, -0.6922049566763313]",[ 0.29273088  0.65541083 -0.69220305],3770.2940613323353,226.3471294873579,236.04045533792166
28,155.48843887067304,"[1.193479827401553, 0.2763427821142048, 0.5651802445799163]",[1.19348449 0.27634367 0.56518078],3925.7825002030086,316.9768777413461,326.67020359190985
