participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
1,172.87245616319512,"[1.0000918224345667, 0.5804582202790763]",[0.13462473 1.        ],172.87245616319512,349.74491232639025,356.78783416211473
2,163.9342685216648,"[0.41718479359292515, 0.6705207043889588]",[0.73974982 0.38729265],336.8067246848599,331.8685370433296,338.91145887905407
3,118.34377408810359,"[1.7179004087955263, 0.9210337088741383]",[1.56136276 0.23995819],455.1504987729635,240.68754817620717,247.73047001193166
4,172.8120711608738,"[0.3287387174473366, 0.966526813783608]",[0.15574221 1.        ],627.9625699338374,349.6241423217476,356.6670641574721
5,140.28178892533975,"[0.8478646359758779, 0.046601763911133354]",[5.00000000e+00 4.77502438e-04],768.244358859177,284.5635778506795,291.606499686404
6,173.26929269292802,"[0.8010768137093388, 0.508108681625149]",[0.0417487  0.91551589],941.5136515521051,350.53858538585604,357.5815072215805
7,173.0954906899355,"[0.06838998440542421, 0.8701507109229563]",[0.08254112 1.        ],1114.6091422420407,350.190981379871,357.2339032155955
8,173.28679513998665,"[2.7377731751158043, 0.782243665536523]",[0. 0.],1287.8959373820273,350.5735902799733,357.6165121156978
9,163.60840637620163,"[0.38238149830831514, 0.1321253974309412]",[1.45600837 0.01980819],1451.504343758229,331.21681275240326,338.25973458812774
10,173.28679513998665,"[4.509742603100749, 0.24841618998444426]",[0. 0.],1624.7911388982156,350.5735902799733,357.6165121156978
11,169.7152945108771,"[0.9539275666466901, 0.08885668995553608]",[0.74790555 0.09021495],1794.5064334090928,343.4305890217542,350.4735108574787
12,172.1376162592863,"[0.8424359737418746, 0.9003374819856282]",[0.23620564 1.        ],1966.644049668379,348.2752325185726,355.31815435429706
13,170.7570547708806,"[1.4128281183201201, 0.014794229254227353]",[0.71893699 0.03877446],2137.4011044392596,345.5141095417612,352.55703137748566
14,141.30254132554037,"[0.842852668933986, 0.15166800632117083]",[5.00000000e+00 7.71922812e-04],2278.7036457648,286.60508265108075,293.64800448680523
15,141.25362234574138,"[0.07758474468269994, 0.09818849042338196]",[5.00000000e+00 4.59138436e-04],2419.9572681105415,286.50724469148275,293.55016652720724
16,171.92381232061135,"[0.5332342883280056, 0.24654272859817106]",[0.45794023 0.2214475 ],2591.881080431153,347.8476246412227,354.8905464769472
17,84.2943300277321,"[1.2404104038199164, 0.20139180065852458]",[2.05371069 0.10801498],2676.175410458885,172.5886600554642,179.6315818911887
18,162.8249096063073,"[0.03518401085462808, 0.2830695256435658]",[5.00000000e+00 2.23975212e-04],2839.000320065192,329.6498192126146,336.6927410483391
19,172.1732258911573,"[0.32723308918803984, 0.28893888902692466]",[0.24933262 1.        ],3011.1735459563497,348.3464517823146,355.3893736180391
20,153.93822289281934,"[0.2705346963495808, 0.7598036837732465]",[0.95329048 0.53427055],3165.111768849169,311.8764457856387,318.91936762136316
21,166.53533626210998,"[0.6186821918573526, 0.07665091240286526]",[5.00000000e+00 2.55244877e-04],3331.647105111279,337.07067252421996,344.11359435994444
22,130.29039134370151,"[1.1606737130384932, 0.16230869642288703]",[1.09930148 0.93864376],3461.9374964549806,264.58078268740303,271.6237045231275
23,100.6323604599157,"[1.322043115577343, 0.547095359114023]",[1.53296088 0.57851171],3562.5698569148963,205.2647209198314,212.3076427555559
24,160.35057594564447,"[1.4171369863411982, 0.0519324578146827]",[5.00000000e+00 3.41983031e-04],3722.9204328605406,324.70115189128893,331.7440737270134
25,120.23862068693148,"[0.47826454992243195, 0.7818722921431276]",[2.04855071 0.03224381],3843.159053547472,244.47724137386297,251.52016320958745
26,71.05206435448555,"[1.9292878428872873, 0.581174405309903]",[2.23561702 0.11293562],3914.2111179019576,146.1041287089711,153.1470505446956
27,171.18480406692854,"[0.4142463214424924, 0.41869522865642816]",[0.33475655 1.        ],4085.395921968886,346.36960813385707,353.41252996958156
28,168.51528409836092,"[0.05722811110887127, 0.5111792362119225]",[0.7291561  0.06555023],4253.911206067247,341.03056819672184,348.07349003244633
29,173.26100910543073,"[4.288842924592919, 0.306274638654215]",[0.04133799 0.95904777],4427.172215172677,350.52201821086146,357.56494004658595
30,167.92905099962945,"[3.3480185252780776, 0.21876537043342437]",[0.52068741 1.        ],4595.101266172307,339.8581019992589,346.9010238349834
31,171.88324109338802,"[0.5062089415177062, 0.4036228940653587]",[0.27781165 1.        ],4766.984507265695,347.76648218677605,354.80940402250053
32,145.88234591025557,"[1.0692173784685761, 0.09494485850850642]",[5.00000000e+00 4.95147642e-04],4912.866853175951,295.76469182051113,302.8076136562356
33,161.50983369117725,"[0.5741562691942886, 0.07604283367116282]",[5.00000000e+00 2.57507022e-04],5074.376686867128,327.0196673823545,334.062589218079
34,168.8535038899607,"[0.03392736491909243, 0.42751217656553087]",[0.5188935  0.69160288],5243.230190757089,341.7070077799214,348.7499296156459
35,172.95298114905378,"[0.06361664120846933, 0.5061122862392314]",[0.17927614 0.53250839],5416.183171906143,349.90596229810757,356.94888413383205
36,171.60034501354124,"[0.5317961102860136, 0.6623679604519342]",[0.30766396 0.63811566],5587.783516919684,347.2006900270825,354.243611862807
37,172.14275466559812,"[0.06864056723773548, 0.37575152075137963]",[0.50958271 0.07219072],5759.926271585282,348.28550933119624,355.3284311669207
38,171.73843620466752,"[0.4245399430482455, 0.6408664842454986]",[0.28970498 1.        ],5931.66470778995,347.47687240933504,354.51979424505953
39,151.5348659070466,"[1.9042731815565295, 0.02082812132465428]",[5.00000000e+00 3.79563355e-04],6083.199573696997,307.0697318140932,314.1126536498177
40,173.28679513998665,"[3.698473249300373, 0.5932976922515253]",[0. 0.],6256.486368836983,350.5735902799733,357.6165121156978
41,172.2755396772393,"[0.046838414471251366, 0.640828645182466]",[1.99379697 0.00299621],6428.761908514222,348.5510793544786,355.5940011902031
42,145.5435934599223,"[1.0544595727120099, 0.03754239274904658]",[4.34331981e+00 1.08065359e-03],6574.305501974145,295.0871869198446,302.1301087555691
43,159.88805256470152,"[1.7274364830865085, 0.0027548239003152286]",[3.26848513e+00 2.32932303e-03],6734.193554538847,323.77610512940305,330.81902696512753
44,144.54341815575336,"[1.3490558927651604, 0.04079216816268838]",[5.00000000e+00 5.22305658e-04],6878.7369726946,293.0868363115067,300.1297581472312
45,159.5828719765453,"[1.0111758375000575, 0.2573879672426044]",[1.0511874  0.05808969],7038.319844671145,323.1657439530906,330.2086657888151
46,173.28679513998665,"[4.101645181623117, 0.23153982343394808]",[0. 0.],7211.606639811132,350.5735902799733,357.6165121156978
47,173.28679513998665,"[1.022266799231299, 0.27477677038625103]",[0. 0.],7384.893434951118,350.5735902799733,357.6165121156978
48,128.32373444636758,"[1.9516257411312354, 0.06980337590943508]",[3.57835120e+00 2.38684384e-03],7513.217169397486,260.64746889273516,267.69039072845965
49,173.0049151002971,"[0.2862868784907413, 0.978607226095463]",[0.1034069 1.       ],7686.222084497783,350.0098302005942,357.0527520363187
50,35.382154469024464,"[0.580509043455108, 0.36927080660397504]",[2.01095128 0.89499157],7721.604238966807,74.76430893804893,81.80723077377343
51,170.4147862453719,"[0.08529151183206019, 0.003647453640320708]",[2.27038587 0.00280689],7892.019025212179,344.8295724907438,351.87249432646826
52,173.28679513998665,"[0.4373247755435855, 0.6813296143386791]",[0. 0.],8065.305820352166,350.5735902799733,357.6165121156978
53,150.5351249278618,"[1.6427046879012008, 0.038518645034926635]",[1.70859223 0.02888441],8215.840945280028,305.0702498557236,312.1131716914481
54,119.48665006918829,"[0.5914857505791166, 0.7256744469891822]",[1.83558508 0.08223598],8335.327595349216,242.97330013837657,250.01622197410106
55,168.50190664723877,"[0.5068121930941222, 0.35785773029523815]",[1.17163552 0.0155825 ],8503.829501996455,341.00381329447754,348.046735130202
56,132.22320209550756,"[0.6729770844198785, 0.10598300661936333]",[5.00000000e+00 6.65468795e-04],8636.052704091962,268.4464041910151,275.4893260267396
57,172.3058124492626,"[0.038601384500592806, 0.7228292552814845]",[4.73827059e+00 1.01299645e-04],8808.358516541224,348.6116248985252,355.65454673424966
58,166.3526155281335,"[1.8003328560657261, 0.504123018134905]",[0.51027577 1.        ],8974.711132069358,336.705231056267,343.7481528919915
59,157.3066265691034,"[0.4657624809866556, 0.14932120552518957]",[0.81361891 0.59317877],9132.017758638462,318.6132531382068,325.6561749739313
60,104.89648317201899,"[0.457822313806342, 0.9980824776713709]",[5.00000000e+00 1.52919297e-03],9236.91424181048,213.79296634403798,220.83588817976246
61,120.15476258756412,"[0.33295390434575856, 0.535386801129687]",[1.26240709 0.39714578],9357.069004398045,244.30952517512824,251.35244701085273
62,131.19012122460293,"[0.7769419596465471, 0.11120263840850331]",[1.59911856 0.09108922],9488.259125622648,266.38024244920587,273.42316428493035
63,172.27835781850436,"[0.4298355239329654, 0.030083567815703316]",[5.00000000e+00 8.38391361e-05],9660.537483441152,348.5567156370087,355.5996374727332
64,172.18475225981584,"[0.4694142578310012, 0.15789937097759066]",[0.53104826 0.05202844],9832.722235700969,348.3695045196317,355.41242635535616
65,173.28679513998665,"[3.3843778522169545, 0.028890071453164134]",[0. 0.],10006.009030840954,350.5735902799733,357.6165121156978
66,173.28679478351205,"[0.21835655415663346, 0.9570125357750796]",[1.24986927e-04 1.00000000e+00],10179.295825624467,350.5735895670241,357.6165114027486
67,173.28679513998665,"[2.097254713186235, 0.10071231239134781]",[0. 0.],10352.582620764453,350.5735902799733,357.6165121156978
68,170.69871994782198,"[0.5779041862634804, 0.09589978673083566]",[0.40771187 0.75714221],10523.281340712276,345.39743989564397,352.44036173136845
69,171.98758067947102,"[0.3253112331202812, 0.35867869876529557]",[0.27144143 0.92835479],10695.268921391747,347.97516135894205,355.01808319466653
70,173.28679513998665,"[3.9431827108259805, 0.7947157636898504]",[0. 0.],10868.555716531733,350.5735902799733,357.6165121156978
71,173.28679513998665,"[2.22100087299411, 0.7451029822580298]",[0. 0.],11041.842511671719,350.5735902799733,357.6165121156978
72,55.071881836088934,"[4.949928292901386, 0.6574067904568409]",[1.72277687 1.        ],11096.914393507808,114.14376367217787,121.18668550790235
73,106.16330511339513,"[0.3011819072488642, 0.8822091262574545]",[1.63019927 0.21134529],11203.077698621204,216.32661022679025,223.36953206251474
74,167.29279148396364,"[0.5520741698662651, 0.9096060635009414]",[0.57643282 0.57591434],11370.370490105168,338.5855829679273,345.62850480365177
75,154.8496655932106,"[0.22159923259090497, 0.4041541079144947]",[5.0000000e+00 3.3776256e-04],11525.220155698378,313.6993311864212,320.7422530221457
76,139.90906155156046,"[1.323856373843706, 0.9328876182170552]",[0.81496335 1.        ],11665.129217249938,283.8181231031209,290.8610449388454
77,127.3898367329284,"[0.1578817317329939, 0.8270055693937716]",[1.38100459 0.27571018],11792.519053982865,258.77967346585683,265.8225953015813
78,55.46548599696825,"[2.315929383974601, 0.10892057632404373]",[2.52749487 0.07957558],11847.984539979834,114.9309719939365,121.973893829661
79,169.59620270426382,"[0.902174455037234, 0.3269692153310252]",[0.53832229 0.49456819],12017.580742684098,343.19240540852763,350.2353272442521
