participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
6,142.62424026509052,"[4.529972859529471, 0.34562611105265184]",[0.85190543 0.67054076],142.62424026509052,289.24848053018104,293.5347499829641
18,140.70615582109568,"[3.7724824194066766, 0.9091890779409706]",[0.14443059 0.        ],283.33039608618617,285.41231164219136,289.69858109497443
20,110.65927792603016,"[1.4564033780335128, 0.61333825293369]",[0.07633962 0.        ],393.9896740122163,225.3185558520603,229.6048253048434
21,151.403637926076,"[4.231820375127238, 0.1573369478027975]",[0.86167695 1.        ],545.3933119382923,306.807275852152,311.09354530493505
22,172.06875279783364,"[3.6501195321659545, 0.48052856805733923]",[0.27833809 1.        ],717.462064736126,348.1375055956673,352.42377504845035
27,44.66871624143093,"[3.4685316319138506, 0.6602084812343979]",[0.65826922 0.06606039],762.1307809775569,93.33743248286186,97.62370193564492
32,107.67542086432536,"[1.0028799230638334, 0.04515954226886154]",[0.26596768 0.0395458 ],869.8062018418823,219.35084172865072,223.6371111814338
34,172.99800631706847,"[0.17160968211934358, 0.2386820599597076]",[0.13255196 0.23835018],1042.8042081589508,349.99601263413695,354.28228208692
37,166.38960113853815,"[1.851073671512819, 0.3665549526673155]",[0.40801617 0.17139622],1209.193809297489,336.7792022770763,341.0654717298594
45,170.98122069328824,"[0.8357999974698399, 0.4813663774486988]",[0.49980013 1.        ],1380.1750299907771,345.9624413865765,350.24871083935955
46,173.28679513998665,"[0.19527680833305694, 0.7737538515961868]",[0. 1.],1553.4618251307638,350.5735902799733,354.8598597327564
47,54.614581398497215,"[4.637680706110408, 0.050198031042012925]",[3.84556071 0.85404706],1608.076406529261,113.22916279699443,117.51543224977749
48,136.926704332786,"[1.006795853948081, 0.8300726329834069]",[1.31216131 0.78057463],1745.003110862047,277.853408665572,282.13967811835505
52,173.28679513998665,"[2.214460450379386, 0.7847029612847941]",[0. 1.],1918.2899060020336,350.5735902799733,354.8598597327564
64,44.74078863257822,"[1.558234855200017, 0.38645998618023236]",[0.26254449 0.00999834],1963.0306946346118,93.48157726515645,97.7678467179395
66,111.87365191760212,"[4.485836560111455, 0.13998361647827418]",[1.72163914 0.97774131],2074.904346552214,227.74730383520424,232.0335732879873
69,168.5122232953608,"[1.8042664322015738, 0.9220498244359172]",[0.55328591 1.        ],2243.416569847575,341.0244465907216,345.31071604350467
72,169.43459767316307,"[1.5924484771243326, 0.9517068880792658]",[0.1431895  0.03890779],2412.851167520738,342.86919534632614,347.1554647991092
73,173.28679513998665,"[0.27135060310947035, 0.9000335744916432]",[0. 1.],2586.1379626607245,350.5735902799733,354.8598597327564
75,161.2286149648657,"[4.103883785345482, 0.2873639694329517]",[0.67672919 1.        ],2747.3665776255903,326.4572299297314,330.74349938251447
80,23.14233390414593,"[3.137856385855287, 0.22459752519302778]",[1.1504321  0.02928188],2770.508911529736,50.28466780829186,54.570937261074924
81,143.50136574151102,"[1.427265010434418, 0.30375931791954425]",[0.90477485 0.41209758],2914.010277271247,291.00273148302205,295.2890009358051
91,172.5719320357848,"[2.9816509453624143, 0.09708119747671529]",[0.3494802 1.       ],3086.582209307032,349.1438640715696,353.4301335243527
94,171.09161491426548,"[0.09681407695618816, 0.20481978150625668]",[0.0687496  0.03732395],3257.6738242212973,346.18322982853095,350.46949928131403
97,173.28679513998665,"[4.702463395342535, 0.732111915025616]",[0. 1.],3430.960619361284,350.5735902799733,354.8598597327564
98,173.10748068246178,"[0.015301569534614257, 0.5904280627373275]",[0.1172157  0.44651123],3604.0681000437457,350.21496136492357,354.50123081770664
100,115.72662922047078,"[3.3820278128864265, 0.4406450783673439]",[0.07633268 0.        ],3719.7947292642166,235.45325844094157,239.73952789372464
105,109.48225019032628,"[2.317908283094562, 0.5605955248803998]",[0.09451103 0.        ],3829.276979454543,222.96450038065257,227.25076983343564
106,130.5398802131436,"[0.35240023855256597, 0.0177744876055832]",[1.45892619 0.80485069],3959.8168596676865,265.0797604262872,269.36602987907025
124,155.902446790903,"[0.54874714961755, 0.7311975179924741]",[1.04120843 0.88048809],4115.71930645859,315.804893581806,320.0911630345891
126,85.24009858220715,"[4.350932000941769, 0.3655166269091119]",[0.44783912 0.06365033],4200.959405040797,174.4801971644143,178.76646661719738
127,163.91742103345695,"[0.0845451220533866, 0.565120163647175]",[0.1278337  0.03768859],4364.876826074254,331.8348420669139,336.12111151969697
130,72.59073466715876,"[1.5308894339598549, 0.5145868042561146]",[0.31295437 0.03711336],4437.467560741412,149.1814693343175,153.4677387871006
132,173.28679513998665,"[3.8966666491429898, 0.021532950966090203]",[3.89666665 0.02153295],4610.754355881399,350.5735902799733,354.8598597327564
138,77.03844659738193,"[2.6935533377907412, 0.5995917166874202]",[0.18787209 0.01862594],4687.792802478781,158.07689319476387,162.36316264754694
145,135.3916485794626,"[0.8001010459288227, 0.6857582664433748]",[0.08508453 0.        ],4823.184451058243,274.7832971589252,279.0695666117083
146,173.28679513998665,"[3.542662477098953, 0.18230790339269332]",[0. 1.],4996.47124619823,350.5735902799733,354.8598597327564
147,136.19024938538675,"[0.2246067149376757, 0.09474831439119757]",[0.04890641 0.        ],5132.661495583617,276.3804987707735,280.6667682235566
154,173.1480666555827,"[1.8456102863361696, 0.6890623067909605]",[0.16338702 1.        ],5305.809562239199,350.2961333111654,354.5824027639485
156,169.9171821608578,"[2.631553455945841, 0.10016299563614928]",[0.51883719 1.        ],5475.726744400057,343.8343643217156,348.1206337744987
158,59.298889197617356,"[3.506399697335983, 0.49295885189290767]",[0.92025405 0.12886033],5535.025633597675,122.59777839523471,126.88404784801777
161,154.02373877008077,"[3.996900859231004, 0.5102413001143556]",[0.06625374 0.        ],5689.0493723677555,312.04747754016154,316.3337469929446
162,173.28679513998665,"[2.5510370567075076, 0.10796449730266588]",[0. 1.],5862.336167507742,350.5735902799733,354.8598597327564
164,171.1509589998998,"[4.048961005332471, 0.5143312417213917]",[0.52036986 1.        ],6033.487126507642,346.3019179997996,350.5881874525827
168,108.82977762664676,"[2.831479161458201, 0.7677433468184669]",[1.62504217 0.56829801],6142.316904134288,221.65955525329352,225.9458247060766
171,173.28679513998665,"[1.6645467559659344, 0.6180169361234027]",[0. 1.],6315.603699274275,350.5735902799733,354.8598597327564
175,173.28679513998665,"[1.1092955095554702, 0.5502320371249982]",[0. 1.],6488.890494414261,350.5735902799733,354.8598597327564
182,173.28679513998665,"[1.509737386257322, 0.3942020312646548]",[0. 1.],6662.177289554248,350.5735902799733,354.8598597327564
183,169.80081496227785,"[0.020600157739460445, 0.020447642358674356]",[0.0131853 0.       ],6831.9781045165255,343.6016299245557,347.8878993773388
202,148.12327316627,"[3.776577648482427, 0.6171450831367566]",[0.07605368 0.        ],6980.101377682796,300.24654633254,304.53281578532307
206,173.28679513998665,"[1.3563339437512267, 0.23844199264391286]",[0. 1.],7153.3881728227825,350.5735902799733,354.8598597327564
209,173.28679513998665,"[2.5570981296409396, 0.6265249435005933]",[0. 1.],7326.674967962769,350.5735902799733,354.8598597327564
212,171.98890847160732,"[1.8727790378459475, 0.3586103511754205]",[0.27260282 1.        ],7498.663876434376,347.97781694321463,352.2640863959977
219,173.28679513998665,"[0.12752523685602313, 0.44797024862059376]",[0. 1.],7671.950671574363,350.5735902799733,354.8598597327564
220,173.28679513998665,"[2.9777680887875784, 0.6576135266811138]",[0. 1.],7845.2374667143495,350.5735902799733,354.8598597327564
221,173.28679513998665,"[3.6859292284166294, 0.3095584910157956]",[0. 1.],8018.524261854336,350.5735902799733,354.8598597327564
223,160.54094501400968,"[0.61048159582067, 0.21136912743821645]",[0.4513408  0.13649021],8179.065206868346,325.08189002801936,329.36815948080243
232,102.70789108304697,"[0.061895163635976025, 0.12031755860389381]",[0.15949371 0.02091905],8281.773097951393,209.41578216609395,213.70205161887702
236,96.42197832022144,"[1.2601829861704865, 0.8616693521238397]",[0.11375146 0.        ],8378.195076271613,196.84395664044288,201.13022609322596
242,169.04165198829705,"[1.7222576833187238, 0.7263071674027721]",[0.28752986 0.13822677],8547.23672825991,342.0833039765941,346.36957342937717
250,162.61671188658423,"[0.24864701002328793, 0.0534092892913971]",[0.57237744 0.40934584],8709.853440146495,329.23342377316845,333.5196932259515
251,173.28679513998665,"[3.582582282052526, 0.7026000177070348]",[0. 1.],8883.14023528648,350.5735902799733,354.8598597327564
262,173.28679513998665,"[1.0590322362803013, 0.5278864562387316]",[0. 1.],9056.427030426466,350.5735902799733,354.8598597327564
